OBJECTID,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,Shape_Length,Shape_Area,MLRA,HUC12,FBndID
97,511_1_1,2.302044868,1.109580755,565.8861694,86,311.0817871,100,2073.878662,7.780911446,11.90479469,1.198347211,3.579292774,,,,,,,,12.17627907,24353,10.95865154,4.18287E-05,876.9679565,,,51.63830185,80.02516937,632.9533001,4492.22989,108c,070801010301,
98,483_20_2,2.227163315,1.106512427,564.3213501,74,266.934845,100,1779.565674,7.527812004,11.51755238,1.195033431,3.569394827,,,,,,,,18.77529347,37551,16.89776435,6.4498E-05,831.2562256,,,33.39621353,49.19326782,633.5869878,4479.807407,108c,070801010403,
99,511_1_2,2.302044868,1.105735302,563.9249878,86,310.0039063,100,2066.692627,7.780911446,11.90479469,1.194194078,3.566888094,23.39122963,0.002645295,159.3336639,14.16394329,697,348,0.001906121,34.28884983,68578,30.85996532,0.000117791,873.928894,1.6204741,2.511289835,18.27367592,28.31917953,631.9203953,4476.660944,108c,070801010301,
100,434_33_1,2.426190376,1.105721235,563.9178467,62,223.4880676,100,1489.92041,8.200523376,12.54680061,1.194178939,3.566842794,,,,,,,,16.15759915,32315,14.54183923,5.55056E-05,787.4058838,,,38.7789917,54.14761353,625.4547009,4476.604031,108c,070801030303,
101,588_3_1,2.310511827,1.103342891,562.704895,10,35.96897507,100,239.7931671,7.809529781,11.94858074,1.191610336,3.559170723,39.90743256,0.004513098,130.9976349,11.79846096,990,495,0.002711293,290.8239928,581648,261.7415936,0.000999057,598.6738892,1.13677752,1.209442258,2.149848938,2.287270784,629.5868461,4466.975481,108c,070801010602,
102,60_5_1,2.435685396,1.103109837,562.5859985,76,273.306488,100,1822.043213,8.232616425,12.5959034,1.191358566,3.558418751,,,,,,,,0.653490067,1307,0.588141084,2.24491E-06,835.8924561,,,956.5493774,1421.244751,628.8059659,4466.031818,104,070801030202,
103,161_19_1,2.254979372,1.102269173,562.1572876,86,309.0318604,100,2060.212402,7.621830463,11.66140079,1.190450668,3.555706978,,,,,,,,20.79340458,41586,18.7140646,7.14308E-05,871.1891479,,,30.03929329,46.55264282,626.5576068,4462.628101,108c,070802060602,
104,583_21_1,2.268273592,1.102150917,562.0969849,82,294.62677,100,1964.178467,7.666764736,11.73015022,1.190322995,3.555325508,,,,,,,,8.280786395,16562,7.452707648,2.84467E-05,856.7237549,,,75.42184448,114.9546967,627.3994892,4462.149573,108c,070801010301,
105,588_16_1,2.212760925,1.101945162,561.9920044,5,17.96170425,100,119.7446976,7.479131699,11.44307137,1.190100789,3.554661751,,,,,,,,33.95524836,67911,30.55972266,0.000116645,579.9537354,,,18.38995743,18.97771645,627.8774425,4461.31646,108c,070801010602,
106,140_14_2,2.259800673,1.101815581,561.9259644,78,280.1696777,100,1867.797852,7.638126373,11.68633366,1.189960837,3.554243803,,,,,,,,244.6994825,489399,220.229534,0.000840607,842.0956421,,,2.551546812,3.823718071,628.2677855,4460.791858,108c,070801030407,
107,474_1_2,2.199697971,1.100280046,561.1428223,78,279.7789917,100,1865.193237,7.434978962,11.37551785,1.188302398,3.549290419,,,,,,,,83.27048218,166542,74.94343247,0.000286056,840.921814,,,7.487551689,11.22075367,626.6197868,4454.574895,108c,070801030301,
108,723_73_1,2.343169212,1.099524021,560.7572632,78,279.5867004,100,1863.911377,7.919911861,12.11746502,1.187485933,3.546851635,,,,,,,,40.15987159,80318,36.14388372,0.00013796,840.3439941,,,15.51458263,23.24996376,626.9007321,4451.514017,108c,070801010405,
109,658_29_1,2.313185215,1.099286437,560.6361084,67,240.1056519,100,1600.704346,7.818565845,11.96240616,1.187229395,3.546085358,,,,,,,,31.46335268,62927,28.31701815,0.000108085,800.7417603,,,19.79855728,28.27775764,628.9527975,4450.55248,104,070801030401,
110,458_61_1,2.241590023,1.097027659,559.4841309,71,253.9180145,100,1692.786743,7.576574326,11.59215832,1.184789896,3.538798809,,,,,,,,2.845341675,5691,2.560807481,9.77449E-06,813.4021606,,,218.4795685,317.6350403,625.0012736,4441.407603,108c,070802060801,
111,460_9_1,2.269313574,1.09584105,558.8789063,70,250.0709229,100,1667.139526,7.67027998,11.73552799,1.183508277,3.534971237,,,,,,,,111.3316719,222663,100.1985043,0.000382453,808.9498291,,,5.577716827,8.073472023,625.7894662,4436.603277,108c,070801030303,
112,845_155_1,2.07183814,1.092416883,557.1326294,69,245.7282867,100,1638.188599,7.002812862,10.71430397,1.179810286,3.523925543,,,,,,,,246.9656619,493932,222.2690959,0.000848392,802.8609009,,,2.506568193,3.612112045,619.762953,4422.740378,108c,070802060302,
113,476_16_2,2.196151018,1.090904593,556.3613281,86,305.8460083,100,2038.973389,7.422990322,11.35717487,1.178176999,3.519047022,,,,,,,,87.26810455,174536,78.54129028,0.000299789,862.2073364,,,7.083679676,10.97775841,620.0692711,4416.617962,108c,070802060704,
114,87_3_2,2.322500944,1.090086222,555.9439697,78,277.1870728,100,1847.913818,7.85005331,12.01058197,1.177293062,3.516407251,,,,,,,,292.869875,585740,263.5828803,0.001006085,833.1310425,,,2.109180927,3.160793543,615.8684518,4413.304546,108c,070802060301,
115,389_30_2,2.231263161,1.089672208,555.7328491,86,305.5001221,100,2036.66748,7.541669369,11.53875446,1.176846027,3.51507163,,,,,,,,26.3851198,52770,23.74660838,9.06398E-05,861.2329712,,,23.40262032,36.26762009,618.8028334,4411.628508,108c,070802060601,
116,53_5_1,2.37972188,1.088563561,555.1674194,76,269.7022705,100,1798.015137,8.043459892,12.30649376,1.175648689,3.511495352,,,,,,,,1.994714618,3989,1.795243144,6.85237E-06,824.8696899,,,309.2435913,459.4751892,615.31948,4407.139954,104,070801030601,
117,424_14_1,2.169357061,1.088080287,554.9209595,78,276.677002,100,1844.513306,7.332427025,11.21861362,1.175126672,3.509936333,150.9791931,0.017074111,135.6162933,12.16259785,3891,1946,0.010658942,176.925442,353851,159.2328981,0.000607785,831.5979614,0.285159796,0.42733708,3.484964371,5.222526073,615.9692918,4405.183361,108c,070801030303,
118,598_16_2,2.227391243,1.085925698,553.8220825,6,21.24060249,100,141.6040192,7.528582573,11.51873112,1.172799706,3.502986193,,,,,,,,32.49130447,64983,29.2421748,0.000111616,575.0626831,,,18.93915558,19.66552353,619.5863611,4396.46037,108c,070802060804,
119,542_2_1,2.271390438,1.082858324,552.2577515,75,264.7588501,100,1765.05896,7.6772995,11.74626827,1.169487,3.493091345,,,,,,,,25.13508458,50271,22.62157626,8.63456E-05,817.0166016,,,24.41287613,36.1166954,609.5415543,4384.041936,108c,070802060502,
120,399_23_1,2.320575476,1.082716823,552.1856079,92,324.7282715,100,2164.855225,7.84354496,12.0006237,1.169334173,3.492635012,,,,,,,,5.848302364,11697,5.26347208,2.00904E-05,876.9138794,,,104.9090042,166.6036987,595.367527,4383.468762,108c,070802060601,
121,87_9_2,2.390895605,1.081886888,551.7623291,69,243.3596344,100,1622.397583,8.081227303,12.36427784,1.168437839,3.489957809,,,,,,,,2.858058929,5716,2.572253019,9.81818E-06,795.1219482,,,214.5054626,309.1149902,595.9756699,4380.108692,108c,070802060301,
122,137_18_2,2.155141354,1.080964327,551.2918091,79,278.3913574,100,1855.942383,7.284377575,11.14509773,1.167441487,3.48698163,,,,,,,,52.7965486,105593,47.51689303,0.00018137,829.6831665,,,11.6020174,17.46080399,617.8327323,4376.374027,108c,070802060602,
123,93_10_2,2.223334551,1.079447269,550.5181274,79,278.0005493,100,1853.337036,7.514870644,11.49775219,1.165803075,3.482087851,,,,,,,,187.0348998,374069,168.3314175,0.000642514,828.5186768,,,3.270442009,4.92194891,615.9849315,4370.23162,108c,070801030406,
124,559_9_2,2.263918638,1.079100847,550.3414307,79,277.9111633,100,1852.741089,7.652044773,11.70762825,1.165428877,3.480970383,,,,,,,,128.755424,257511,115.8798811,0.000442309,828.2525635,,,4.749240398,7.147509575,610.9670814,4368.829352,108c,070802060501,
125,54_28_1,2.200419664,1.078948259,550.2636108,78,274.3548889,100,1829.032593,7.437418461,11.37925053,1.16526413,3.480478287,,,,,,,,1.664478436,3329,1.498030603,5.71792E-06,824.6185303,,,367.3246765,550.4683838,615.6315678,4368.211441,104,070801030405,
126,76_21_1,2.278483152,1.078877449,550.227478,78,274.3365784,100,1828.910522,7.701272964,11.78294754,1.165187597,3.480249882,,,,,,,,1.379681826,2759,1.241713643,4.73957E-06,824.5640869,,,443.1194458,664.0533447,617.1840813,4367.924837,104,070801030403,
127,464_1_2,2.205914736,1.075982213,548.7509155,73,256.061554,100,1707.077026,7.455991745,11.40766716,1.162060738,3.470910311,,,,,,,,3.424714122,6849,3.082242617,1.17648E-05,804.8125,,,178.0362549,261.1126404,615.9368745,4356.203108,108c,070801030303,
128,87_7_2,2.296243191,1.075433135,548.4708862,78,273.4611511,100,1823.074341,7.761301994,11.8747921,1.161467791,3.469139099,,,,,,,,0.441917621,884,0.397725865,1.5181E-06,821.9320068,,,1379.017334,2066.579102,612.7094757,4353.980105,108c,070802060301,
129,489_31_2,2.105080366,1.072745562,547.1002197,78,272.7775879,100,1818.517212,7.115171432,10.88621235,1.158565164,3.460469484,,,,,,,,16.98631505,33972,15.28768358,5.83524E-05,819.8778076,,,35.78699112,53.62995529,609.5800581,4343.099575,108c,070802060502,
130,137_16_2,2.43182373,1.072387934,546.9178467,78,272.6867981,100,1817.911987,8.219564438,12.57593346,1.158178926,3.459316015,,,,,,,,45.84893611,91699,41.26404172,0.000157503,819.6046143,,,13.25410271,19.86244202,590.4796122,4341.651647,108c,070802060602,
131,576_6_2,2.245575428,1.072331786,546.8892212,69,241.2099915,100,1608.06665,7.590044975,11.61276913,1.158118367,3.459134817,,,,,,,,19.23034284,38461,17.30730871,6.60613E-05,788.0992432,,,31.59874344,45.53563309,602.7727343,4341.424195,108c,070801010602,
132,399_14_1,2.409659147,1.071027756,546.2241821,92,321.2227173,100,2141.484863,8.144647598,12.46131039,1.156710029,3.45492816,,,,,,,,1.95997417,3920,1.763976812,6.73302E-06,867.4468994,,,309.6549683,491.7564087,581.4613266,4336.14484,108c,070802060601,
133,140_14_1,2.259800673,1.070385456,545.8966064,78,272.1776123,100,1814.517456,7.638126373,11.68633366,1.15601635,3.452856302,,,,,,,,14.1648222,28330,12.74833998,4.86599E-05,818.0742188,,,42.82099533,64.17103577,608.6130949,4333.544123,108c,070801030407,
134,44_15_1,2.300668001,1.069235086,545.3098755,76,264.9136963,100,1766.091309,7.776257992,11.89767456,1.154773951,3.449145555,,,,,,,,2.850029945,5700,2.565026999,9.7906E-06,810.2235718,,,212.5942078,315.8733215,596.8674788,4328.887188,104,070801030401,
135,458_58_1,2.188239336,1.068336487,544.8516235,63,219.414856,100,1462.765747,7.396248817,11.31626034,1.153803349,3.446246624,,,,,,,,149.038635,298077,134.1347775,0.000511987,764.2664795,,,4.061971188,5.697750568,610.058293,4325.248704,108c,070802060801,
136,589_15_1,2.25749445,1.068106771,544.734436,69,240.2599335,100,1601.73291,7.630331039,11.67440605,1.153555274,3.445505619,,,,,,,,18.30286789,36606,16.47258186,6.28751E-05,784.9943848,,,33.06916046,47.65460587,577.5811863,4324.319137,108c,070802060802,
137,566_9_2,2.250901461,1.067885399,544.621582,74,257.6164856,100,1717.443237,7.608047009,11.64031219,1.153316259,3.444791555,200.0000012,0.022617833,137.0438728,12.27548059,5182,2592,0.014197316,99.6643635,199329,89.69792739,0.000342373,802.2380371,0.210116357,0.309505403,6.07172966,8.943774223,611.3057107,4323.422465,108c,070802060503,
138,161_19_2,2.254979372,1.065535903,543.4233398,86,298.7336426,100,1991.557617,7.621830463,11.66140079,1.15077877,3.437212706,,,,,,,,37.13646178,74273,33.42281713,0.000127573,842.1569824,,,16.25905228,25.19706726,607.4841779,4313.910419,108c,070802060602,
139,463_5_2,2.267704725,1.064181209,542.7324219,84,291.4151917,100,1942.767944,7.664842129,11.72720814,1.149315715,3.432842493,,,,,,,,24.87619883,49753,22.38857961,8.54563E-05,834.147583,,,24.2414856,37.25772858,604.7532671,4308.425815,108c,070801030301,
140,533_15_2,2.153650522,1.061654568,541.4438477,84,290.7234497,100,1938.156372,7.279338837,11.13738823,1.146586895,3.424692154,31.83224207,0.003599882,131.0000407,11.7986304,790,395,0.002163557,13.32366189,26647,11.99129532,4.57703E-05,832.1672974,1.370743871,2.106752634,45.15307236,69.39761353,606.6580758,4298.196599,108c,070802060501,
141,44_4_2,2.128606558,1.059642196,540.4175415,71,245.264679,100,1635.0979,7.194690228,11.0078764,1.14441359,3.418200731,,,,,,,,11.34323445,22687,10.20891094,3.8967E-05,785.682251,,,52.93586731,76.96043396,601.7244169,4290.049422,104,070801030401,
142,84_5_1,2.274410725,1.055428863,538.2687378,79,271.8147278,100,1812.098145,7.687508106,11.76188755,1.139863133,3.404609203,,,,,,,,3.858794928,7718,3.472915411,1.3256E-05,810.0834961,,,154.990448,233.2574768,593.2263031,4272.991332,104,070801030406,
143,49_7_2,2.16062808,1.054477453,537.7835083,78,268.1325073,100,1787.550049,7.302922726,11.17347145,1.138835669,3.401540279,,,,,,,,4.803345968,9606,4.323011359,1.65008E-05,805.9160156,,,124.4002075,186.4246826,602.4475416,4269.139451,104,070801030601,
144,455_9_1,2.305542469,1.054229379,537.6569824,85,292.126709,100,1947.511353,7.792733669,11.92288208,1.138567686,3.400739908,,,,,,,,13.50730699,27015,12.15657636,4.64011E-05,829.7836914,,,44.22766495,68.25801086,592.4159603,4268.135069,108c,070802060803,
145,186_34_1,2.204189062,1.05410862,537.5953979,82,281.7835083,100,1878.556763,7.450159073,11.39874363,1.138437271,3.400350332,,,,,,,,70.3143234,140628,63.28288971,0.000241548,819.3789063,,,8.495114326,12.94787407,599.6760804,4267.646303,108c,070801030407,
146,450_45_1,2.166791439,1.053859711,537.4684448,70,240.4907837,100,1603.271851,7.323755264,11.20534515,1.138168454,3.399547338,,,,,,,,0.599038124,1198,0.539134324,2.05785E-06,777.9592285,,,996.9100952,1442.978516,603.7669638,4266.638332,108c,070801030301,
147,450_45_2,2.166791439,1.053787827,537.4317627,70,240.4743805,100,1603.162598,7.323755264,11.20534515,1.138090849,3.399315596,,,,,,,,0.628200233,1256,0.565380216,2.15803E-06,777.9061279,,,950.5669556,1375.899048,603.6030944,4266.347447,108c,070801030301,
148,84_5_2,2.274410725,1.05374217,537.4085083,78,267.9455261,100,1786.303467,7.687508106,11.76188755,1.138041496,3.399168253,,,,,,,,21.85590601,43712,19.67031515,7.50808E-05,805.3540039,,,27.32078743,40.94260788,603.1606272,4266.162679,104,070801030406,
149,458_54_2,2.315701008,1.053042769,537.0518188,78,267.7677002,100,1785.118042,7.827069283,11.97541618,1.137286186,3.396912098,,,,,,,,2.360398293,4721,2.124358416,8.10859E-06,804.819519,,,252.8065948,378.8529663,597.6208029,4263.331122,108c,070802060801,
150,598_16_1,2.227391243,1.052103877,536.572998,4,13.71943188,100,91.46287537,7.528582573,11.51873112,1.136272192,3.393883467,,,,,,,,3.562825061,7125,3.206542458,1.22392E-05,550.2924194,,,167.3369446,171.615509,603.8983787,4259.529765,108c,070802060804,
151,53_11_2,2.142764807,1.051817298,536.4268188,78,267.4560242,100,1783.040161,7.242545128,11.08109379,1.135962725,3.392959118,,,,,,,,0.4914186,983,0.442276746,1.68815E-06,803.8828125,,,1212.875977,1817.601318,600.8944072,4258.369689,104,070801030601,
152,593_11_1,2.202127457,1.050763845,535.8895874,73,250.060379,100,1667.069214,7.443190575,11.38808155,1.134824991,3.389560699,,,,,,,,11.3530395,22706,10.21773529,3.90007E-05,785.9499512,,,52.44700241,76.92017365,591.0125101,4254.104418,108c,070802060802,
153,499_3_2,2.065496445,1.050505638,535.7578735,78,267.1220703,100,1780.813843,6.981378078,10.68150806,1.134546041,3.388727903,42.75654209,0.004835302,131.0012436,11.79871511,1060,530,0.002903001,105.61998,211239,95.05798166,0.000362832,802.8799438,1.0108639,1.514867783,5.636116505,8.446212769,600.1164759,4253.059115,108c,070802060704,
154,399_1_1,2.166469812,1.048740745,534.8577881,92,314.5383301,100,2096.922119,7.322668076,11.20368195,1.132640004,3.383034706,,,,,,,,0.772787809,1546,0.695509017,2.65473E-06,849.3961182,,,769.0162964,1221.258301,590.9963578,4245.914124,108c,070802060601,
155,592_37_2,2.297618866,1.04848516,534.727417,84,287.1167603,100,1914.111694,7.765951633,11.88190556,1.132363915,3.382210255,,,,,,,,1.050795674,2102,0.945716083,3.60976E-06,821.8441772,,,565.4206543,869.0178833,574.7654919,4244.879159,108c,070802060704,
156,184_13_1,2.128015518,1.048176885,534.5701904,79,269.9476624,100,1799.651123,7.19269228,11.00481892,1.132031083,3.381215811,,,,,,,,49.84237671,99685,44.85813904,0.000171222,804.5178223,,,11.9169054,17.93471146,602.1586416,4243.630936,108c,070802060602,
157,93_10_1,2.223334551,1.047848105,534.4025269,78,266.4467468,100,1776.311646,7.514870644,11.49775219,1.131675959,3.380155087,,,,,,,,54.69664955,109393,49.22698402,0.000187897,800.8492432,,,10.85588646,16.26850128,599.6413651,4242.300006,108c,070801030406,
158,460_9_2,2.269313574,1.047798991,534.3775024,70,239.1077271,100,1594.051514,7.67027998,11.73552799,1.13162291,3.379996777,,,,,,,,0.48551482,971,0.43696335,1.66787E-06,773.4852295,,,1222.934326,1770.137573,605.4948451,4242.101293,108c,070801030303,
159,163_7_1,2.191888094,1.04747951,534.2145386,82,280.0117493,100,1866.744995,7.408581734,11.33512974,1.131277919,3.378966093,,,,,,,,399.962325,799925,359.9660963,0.001373975,814.2263184,,,1.48406899,2.261952877,596.9216251,4240.80783,108c,070801030407,
160,70_8_2,2.12803483,1.047418594,534.1834717,78,266.3375854,100,1775.583862,7.192757607,11.00491905,1.131212115,3.378769636,,,,,,,,4.558319713,9117,4.102487825,1.5659E-05,800.5210571,,,130.2096405,195.1306305,600.8263678,4240.561186,104,070801030601,
161,588_5_1,2.168634892,1.047133803,534.038269,5,17.06827545,100,113.7885056,7.329986095,11.21487904,1.130904555,3.377851009,,,,,,,,1.742658138,3485,1.568392277,5.98649E-06,551.1065674,,,340.5004578,351.3831177,590.9993722,4239.408047,108c,070801010602,
162,423_8_1,2.160670996,1.046215892,533.5701294,78,266.0317688,100,1773.545166,7.303068161,11.17369461,1.129913211,3.374890089,,,,,,,,28.67135116,57342,25.80421685,9.84936E-05,799.6019287,,,20.67763329,30.98725891,596.4954143,4235.692002,108c,070801030303,
163,84_16_1,2.14040637,1.045443892,533.1763916,79,269.2436218,100,1794.95752,7.234573364,11.06889725,1.129079461,3.372399569,,,,,,,,60.40438032,120809,54.36394274,0.000207505,802.4200439,,,9.807537079,14.76015186,568.8100568,4232.566193,104,070801030406,
164,166_57_2,2.179485559,1.045172334,533.0379028,78,265.7661438,100,1771.774292,7.366661072,11.27099133,1.128786087,3.371523619,,,,,,,,11.65344496,23307,10.48810047,4.00326E-05,798.8040771,,,50.82311249,76.1628952,589.194612,4231.466798,108c,070802060406,
165,528_3_1,2.118756056,1.042653441,531.7532349,75,254.928299,100,1699.521973,7.16139555,10.95693493,1.126065731,3.363398314,,,,,,,,10.1732827,20347,9.155954428,3.49479E-05,786.6815186,,,58.07731247,85.92021179,593.6210898,4221.268871,108c,070802060502,
166,46_5_1,2.043480635,1.042566657,531.7089844,69,234.5147552,100,1563.431641,6.906964779,10.56765652,1.125972033,3.363118172,199.9999984,0.022617833,134.0512836,12.02692399,5137,2568,0.014065859,97.81342539,195627,88.03208365,0.000336015,766.2237549,0.207051784,0.298373729,6.039945602,8.703914642,593.6241682,4220.917551,104,070801030405,
167,450_15_2,2.306549072,1.042428851,531.6387329,60,203.8992157,100,1359.328125,7.796135902,11.92808819,1.12582314,3.362673759,,,,,,,,23.16745567,46336,20.85070992,7.95863E-05,735.5379639,,,25.49739265,35.27639771,594.2055526,4220.359928,108c,070801030301,
168,103_11_1,2.15615201,1.042230725,531.5376587,78,265.0184631,100,1766.789795,7.287793636,11.15032387,1.125609159,3.362034559,,,,,,,,0.334731139,669,0.301258028,1.14989E-06,796.5561523,,,1764.393311,2644.099365,585.5338035,4219.557803,108c,070801030406,
169,184_9_2,2.12538743,1.041763306,531.2993164,92,312.4456482,100,2082.970947,7.18380928,10.9912281,1.125104427,3.3605268,,,,,,,,64.474617,128949,58.02715683,0.000221487,843.7449951,,,9.156045914,14.54051971,591.3073384,4217.665163,108c,070802060602,
170,84_8_1,2.198804379,1.041157007,530.9900513,78,264.7453918,100,1764.969238,7.431958675,11.37089634,1.124449611,3.358571053,,,,,,,,0.788868517,1578,0.70998168,2.70997E-06,795.7354736,,,747.8926392,1120.783081,592.4962041,4215.210548,104,070801030406,
171,458_64_1,2.179242849,1.040284395,530.5450439,78,264.5235291,100,1763.490234,7.365840912,11.26973629,1.123507142,3.355756044,,,,,,,,3.361277819,6723,3.025150061,1.15469E-05,795.0686035,,,175.3780975,262.8195496,593.4800272,4211.677531,108c,070802060801,
