OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
298,6881,10.00578403,1922.312298,61959.55751,15.30401039,7884.557617,89237.6875,83,4140.958984,33.81954956,394.2279053,9.805667877,2.80161953,311.585242,0.035236915,134.8449042,12.08457116,7842,4079,0.02234215,254.5875654,509176,190.9406722,0.000728812,12025.5166,93378.64844,1.932963371,2.948153019,41.29323196,62.98038101,108,070802060704,F070802060704_491,32
299,6888,7.948605061,1720.890775,47195.40198,11.65726471,6263.500977,67973.50781,84,3192.225098,26.86628532,313.1750488,7.789632797,2.225609303,232.1928707,0.026258498,142.6876297,12.76435554,5959,3099,0.016974337,110.5856017,221171,82.939201,0.000316575,9455.726563,71165.73438,2.021136284,3.051218748,75.51918793,114.0079269,108,070801030301,F070801030301_550,24
300,6889,4.677069664,1131.330476,26436.40254,6.529791355,3685.531006,38075.21484,73,1553.959717,15.80849552,184.2765503,4.583528042,1.309579492,140.5299746,0.015892418,132.4170742,10.71036724,3475,1805,0.009886634,187.1967262,374394,140.397546,0.000535891,5239.490723,39629.17578,2.041845322,2.902765036,26.25067902,37.3189621,108,070802060801,F070802060801_169,24
301,6891,14.8424654,2525.746018,88707.7589,21.91081619,11695.8623,127761.9688,87,6214.345703,50.16753387,584.7931519,14.54561615,4.155890465,687.1283793,0.077706776,137.4604919,12.30874863,17639,9173,0.050243819,269.2203259,538442,201.9152459,0.000770702,17910.20703,133976.3125,1.275031328,1.95249176,57.92461395,88.70160675,108,070801030301,F070801030301_366,24
302,6911,21.38720322,2297.204904,117938.0579,29.13070107,16853.11523,169861.125,88,8357.015625,72.28874969,842.6558228,20.9594593,5.988416672,509.7329754,0.057645277,142.9897389,12.74472066,13689,7119,0.038993323,338.9514506,677901,254.213586,0.000970322,25210.13086,178218.1406,2.367342949,3.541246176,66.29509735,99.16909027,108,070802060502,F070802060502_553,16
303,6937,5.222645283,944.138793,28268.17302,6.98223877,4115.444336,40713.43359,86,1957.540405,17.65254021,205.7722168,5.118192196,1.462340713,147.4299981,0.016672736,139.2885609,12.44064951,3922,2039,0.011168336,63.51135725,127022,47.63351709,0.000181815,6072.984863,42670.97266,2.018363953,2.978413343,86.39807892,127.4939423,108,070801030301,F070801030301_352,24
304,6954,6.692355156,1263.597532,42480.58476,10.49270439,5273.575684,61182.96094,74,2531.26001,22.62016106,263.6788025,6.558507919,1.873859406,183.3943532,0.020739914,140.8223758,12.5678818,4870,2533,0.013874152,175.6154844,351231,131.7116145,0.000502738,7804.835938,63714.22266,2.081948519,3.081261635,40.03880692,59.2570076,108,070801030301,F070801030301_89,16
305,6956,3.045690298,1286.9669,21003.39248,5.187838078,2400.003906,30250.2832,68,1150.039795,10.29443359,120.0001984,2.984776497,0.852793276,71.15352648,0.008046693,132.700061,7.884132639,1461,759,0.004157316,202.3120174,404624,151.7340142,0.000579162,3550.043701,31400.32227,3.162060499,4.677264214,15.81717777,23.396492,108,070802060803,F070802060803_275,32
306,6971,12.13201427,1413.702374,61661.87608,15.23048306,9560.027344,88808.94531,87,4319.669922,41.00620651,478.0013733,11.88937378,3.396964073,227.8674964,0.025769345,132.0315358,11.87635448,5656,2941,0.016108914,96.55005588,193102,72.41254139,0.000276396,13879.69727,93128.61719,3.250604391,4.719380379,132.0217133,191.6753235,108,070802060502,F070802060502_237,8
307,6978,4.213448048,1922.593489,26940.38875,6.654275894,3320.197021,38801.08203,72,1561.891602,14.24145412,166.0098572,4.129179001,1.179765463,153.5701797,0.017367124,134.569696,8.962207828,3081,1602,0.00877473,428.0972276,856194,321.0729222,0.001225522,4882.088867,40362.97266,2.072532415,3.04749608,10.34094334,15.20554543,108,070802060803,F070802060803_451,32
308,6985,9.005110741,1623.97867,45598.33182,11.26278782,7096.027344,65673.3125,93,3414.6521,30.43727493,354.8013611,8.825008392,2.521430969,255.821135,0.028930599,135.7232005,12.16188987,6438,3348,0.0183382,87.88582106,175772,65.91436568,0.000251592,10510.67969,69087.96094,2.119482517,3.139390469,107.6552505,159.4596252,108,070801030301,F070801030301_380,24
309,6991,8.406339645,1199.62673,48249.34285,11.91758728,6624.195801,69491.45313,90,3496.620117,28.41342735,331.2097778,8.238212585,2.353775024,184.3615143,0.02084929,131.0004292,11.79865789,4573,2378,0.013025161,115.6849265,231370,86.76369429,0.000331173,10120.81641,72988.07031,2.785616398,4.256020546,76.34755707,116.648056,108,070802060502,F070802060502_236,8
310,7001,5.086965561,1024.486169,32763.19224,8.092508316,4008.528809,47187.41406,81,2136.907715,17.19394302,200.4264374,4.985226154,1.424350381,147.3200074,0.016660297,133.9136571,12.03042575,3789,1969,0.010784921,84.32626933,168652,63.24470255,0.000241402,6145.436523,49324.32031,2.03581953,3.121095181,63.3812561,97.16918945,108,070801030301,F070801030301_91,16
311,7016,5.134885788,1042.79262,28148.58706,6.952701092,4046.290039,40541.19922,88,1994.590942,17.35591316,202.3144989,5.032187939,1.437767982,139.8711227,0.015817909,147.11871,13.09189256,3925,2041,0.011179291,167.7119183,335425,125.7839386,0.000480112,6040.880859,42535.78906,1.982503653,2.959765196,32.16857529,48.0258522,108,070802060502,F070802060502_587,16
312,7017,6.452861786,1125.59517,35558.15825,8.782865524,5084.85498,51212.89063,86,2462.364258,21.81067276,254.2427521,6.323804379,1.806801319,241.2459915,0.027282308,130.9997624,11.79861082,5985,3113,0.01705102,237.6271916,475254,178.2203947,0.00068026,7547.219238,53675.25391,1.633425951,2.42441988,28.5312748,42.34767532,108,070801030303,F070801030303_622,16
313,7042,2.536434174,1043.44044,20447.70195,5.050582409,1998.710083,29449.94531,65,1070.218384,8.573147774,99.93550873,2.485705376,0.710201561,44.33175301,0.005013441,139.5003296,8.57491823,1002,521,0.002853704,57.87393713,115748,43.40545416,0.000165677,3068.928467,30520.16406,3.836295843,5.89045763,46.04743958,70.70375061,108,070802060603,F070802060603_249,24
314,7047,12.5420866,2197.672993,75681.78796,18.69340134,9883.164063,109001.2266,95,5789.346191,42.39225388,494.1582031,12.29124451,3.511784315,275.5918424,0.031166452,149.9821579,13.31065092,7634,3970,0.021745117,115.0076723,230015,86.25575256,0.000329235,15672.50977,114790.5703,2.489461899,3.947735548,114.5797653,181.6981354,108,070801030301,F070801030301_162,24
315,7127,6.09608078,1174.266195,36641.38139,9.050420761,4803.711426,52773.00391,85,2507.871582,20.60475349,240.1855774,5.974159241,1.706902623,178.849375,0.020225927,140.6336975,12.56046534,4765,2478,0.013572897,334.1693767,668339,250.6270287,0.000956633,7311.583008,55280.875,1.938543797,2.950598478,19.16677284,29.17316246,108,070802060704,F070802060704_458,32
316,7131,8.30957222,1279.331899,42597.16582,10.52149963,6547.942871,61350.86328,89,3052.708008,28.0863533,327.3971558,8.143381119,2.326680183,143.1611093,0.01618997,139.925087,10.24588611,3243,1687,0.009240306,208.5172967,417034,156.3879725,0.000596926,9600.650391,64403.57031,3.881412506,5.690960407,41.8698616,61.38995361,108,070802060603,F070802060603_613,24
317,7155,3.536022425,1041.020384,23096.16678,5.704753399,2786.385742,33264.41797,39,725.3023682,11.95175552,139.3192902,3.465301991,0.990086257,169.3997049,0.019157271,143.9531468,12.85307244,4567,2374,0.013003252,211.3252833,422650,158.4939635,0.000604965,3511.687988,33989.71875,1.173709273,1.479228258,17.58039093,22.15660477,108,070801010403,F070801010403_185,32
318,7166,4.240495205,1084.231989,24009.49093,5.930344105,3341.510254,34579.83594,82,1585.299683,14.33287334,167.0755157,4.155685425,1.18733871,158.5099843,0.017925762,132.6991425,11.92454357,3935,2046,0.011206678,208.5275729,417055,156.3956831,0.000596956,4926.810059,36165.13672,1.633191705,2.408020496,21.36574554,31.50221252,108,070802060603,F070802060603_645,24
319,7179,10.55092621,1911.528255,64124.86605,15.83884144,8314.129883,92356.28125,84,4337.308594,35.66213226,415.7064819,10.33990765,2.954259396,225.536392,0.025505723,131.8510101,11.86168833,5608,2915,0.015966503,79.6460951,159292,59.73457058,0.000228004,12651.43848,96693.59375,2.852188587,4.340116024,139.1845551,211.7942505,108,070801030301,F070801030301_323,16
320,7184,5.981917858,1199.323528,33343.82962,8.235925674,4713.751465,48023.68359,90,2416.420654,20.21888161,235.687561,5.862279415,1.67493701,236.8003952,0.026779559,141.5230844,10.08439294,5952,3095,0.016952428,76.51988781,153039,57.38991358,0.000219055,7130.171875,50440.10547,1.52302146,2.303771257,82.13553619,124.2408524,108,070801030301,F070801030301_536,24
321,7226,11.91751671,1789.9944,64175.05374,15.85123825,9391.00293,92428.57031,79,4082.327881,40.28120804,469.5501709,11.67916679,3.336904764,190.4653336,0.021539566,142.7868668,12.73342648,4945,2573,0.014093246,111.2646974,222529,83.4485246,0.000318519,13473.33105,96510.89844,3.649826288,5.236428738,112.5364761,161.4567871,108,070802060502,F070802060502_468,16
322,7275,6.81260252,1233.570625,42528.07945,10.50443554,5368.330566,61251.36328,83,2842.290283,23.02659607,268.4165344,6.676350594,1.907528758,243.6087575,0.027549511,136.6660671,12.25987792,6202,3224,0.017659007,304.3480253,608696,228.2610192,0.000871263,8210.621094,64093.65234,1.665114999,2.546718597,23.51838493,35.97031784,108,070802060704,F070802060704_454,32
323,7283,9.101736069,2409.374915,72511.97413,17.91045761,7172.167969,104435.875,59,3444.897461,30.76386833,358.6083984,8.919701576,2.548485994,605.4281758,0.068467368,147.3892963,12.66902052,16650,8655,0.047406547,676.8513678,1353704,507.6385304,0.001937635,10617.06543,107880.7734,0.828673363,1.226697326,14.12849426,20.91461754,108,070801010403,F070801010403_46,32
324,7303,9.091298103,1600.280347,54055.42843,13.35169125,7163.942871,77853.71094,88,3830.333252,30.7285881,358.1971436,8.909472466,2.545563459,329.9046015,0.037308636,138.0341743,12.37930556,8428,4383,0.024007267,205.6716795,411343,154.2537597,0.00058878,10994.27637,81684.04688,1.634483933,2.508390665,46.44258118,71.27396393,108,070802060603,F070802060603_284,24
325,7321,6.139700413,1302.852052,32111.66879,7.931581974,4838.083984,46249.05469,80,2068.556885,20.75218773,241.9041901,6.016906261,1.719116092,153.4887621,0.017357916,139.971578,12.48759826,4114,2139,0.011716072,89.51992296,179041,67.13994377,0.00025627,6906.640625,48317.61328,2.26184392,3.228910923,72.05970001,102.8693237,108,070802060502,F070802060502_348,16
326,7322,18.13780785,2426.599554,98408.08316,24.30679703,14292.59277,141732.9375,84,6656.17334,61.30578995,714.6296387,17.77505112,5.078586102,607.7836836,0.06873375,140.8124944,12.59035964,15287,7950,0.043545008,478.9321232,957865,359.1990955,0.001371048,20948.76563,148389.1094,1.797810435,2.63506484,39.79016876,58.32076263,108,070802060502,F070802060502_414,16
327,7344,8.618075371,1444.045201,47646.38255,11.76865673,6791.043457,68623.03906,88,3376.192139,29.12909508,339.5521545,8.445713997,2.413061142,243.0366561,0.027484813,144.8518795,12.90590594,6535,3401,0.0186285,162.3052491,324611,121.7289351,0.000464634,10167.23535,71999.23438,1.996778488,2.989484072,55.78824234,83.5235672,108,070802060502,F070802060502_620,16
328,7347,6.93853569,1303.402569,40195.80309,9.9283638,5467.565918,57892.28906,85,2751.149658,23.45225143,273.3782959,6.79976511,1.942790031,144.5725383,0.016349588,134.3060328,12.04598745,3630,1888,0.010341255,108.9665949,217934,81.72494555,0.000311941,8218.71582,60643.4375,2.895956516,4.353133202,66.9020462,100.5655746,108,070802060502,F070802060502_351,16
329,7381,6.852656841,1551.09111,39782.36293,9.826243401,5399.893555,57296.82422,77,2466.58374,23.16197968,269.9946899,6.715603828,1.918743968,173.6704636,0.019640248,138.0827942,12.36814086,4862,2528,0.013846765,67.05253872,134106,50.28940275,0.000191953,7866.477539,59763.40625,2.136033773,3.111739635,107.3763733,156.4241638,108,070801030301,F070801030301_211,16
330,7405,7.656346321,1133.489154,40890.06093,10.09984493,6033.200684,58892.19531,90,2963.294678,25.87845039,301.6600342,7.503219604,2.143776894,163.2510171,0.018461921,135.7233149,12.19291592,4116,2140,0.011721549,62.89059401,125781,47.16794491,0.000180038,8996.495117,61855.48828,2.819252729,4.203969479,127.9089127,190.7332458,108,070802060803,F070802060803_475,24
331,7408,7.186178684,1148.601895,42512.59021,10.5006094,5662.708984,61229.05469,83,2841.254883,24.28928375,283.135437,7.042455196,2.012130022,175.0884407,0.019800606,133.2666824,11.98143845,4449,2313,0.012669133,99.71068637,199421,74.78301504,0.000285444,8503.963867,64070.30859,2.448209763,3.676594734,75.72186279,113.7151794,108,070802060501,F070802060501_532,16
332,7423,19.85422134,2913.833128,103812.8888,25.64178276,15645.12598,149517.2344,94,7857.667969,67.10726929,782.2563477,19.45713615,5.559182167,457.8045394,0.051772734,138.6915,12.38928509,11958,6217,0.034052744,172.6467081,345295,129.4850298,0.000494239,23502.79297,157374.9063,2.516507387,3.780407429,120.8257523,181.5097351,108,070801030301,F070801030301_521,24
333,7434,3.419341803,948.6044121,20442.95895,5.04941082,2694.441406,29443.11523,81,1333.347534,11.55737495,134.7220612,3.350955009,0.9574157,144.7934824,0.016374574,135.9301163,12.18620844,3626,1885,0.010324823,136.9233053,273847,102.6924785,0.000391973,4027.789063,30776.46289,1.429411888,2.136758089,26.23796272,39.22185135,108,070801010405,F070801010405_264,32
334,7476,4.223201275,913.9162472,29040.74556,7.173064232,3327.882568,41826.13672,82,1917.50354,14.27442074,166.3941345,4.138737202,1.182496309,170.9863426,0.019336703,135.6643289,12.16247309,4302,2236,0.012247376,165.2903516,330581,123.9677633,0.00047318,5245.38623,43743.64063,1.488319516,2.345879316,26.84474182,42.31250381,108,070801010405,F070801010405_92,32
335,7508,6.992026806,1156.789388,42650.42346,10.53465462,5509.717285,61427.57031,88,3022.181641,23.63305092,275.4858704,6.852186203,1.957767487,192.1152067,0.021726149,137.2968818,12.29635164,4939,2570,0.014076814,145.8061346,291613,109.3546033,0.000417402,8531.898438,64449.75,2.14385891,3.319804907,50.38395309,78.02047729,108,070802060803,F070802060803_403,24
336,7511,9.968587875,2132.111379,61548.04866,15.20236778,7855.24707,88645.00781,83,4113.456543,33.69382858,392.7623596,9.769216537,2.791204691,433.9762746,0.049078015,143.7906104,12.842469,11552,6006,0.032897021,154.5996125,309200,115.9497051,0.000442575,11968.70313,92758.46094,1.307899952,1.992791057,67.74701691,103.2232285,108,070801010302,F070801010302_12,24
337,7512,6.343875408,1096.837918,37893.17601,9.359614372,4998.973633,54575.91016,87,2654.57373,21.44229889,249.9486847,6.2169981,1.776285172,269.5832868,0.030486949,139.501062,12.50828495,7159,3722,0.020386732,119.1454849,238291,89.35911298,0.00034108,7653.547363,57230.48438,1.343088031,2.056299686,55.94251633,85.64932251,108,070802060803,F070802060803_373,24
338,7518,18.09993935,3643.895198,109655.9463,27.08501816,14262.75195,157932.7344,81,7152.089844,61.17779541,713.1376343,17.73793983,5.06798315,902.9424098,0.102113004,135.0251649,11.75327979,23264,12100,0.066276051,1280.884341,2561768,960.6632578,0.003666811,21414.8418,165084.8281,1.178739786,1.769821644,14.84677601,22.29172516,108,070802060704,F070802060704_505,32
339,7519,13.46735477,2038.385563,71099.74663,17.56163788,10612.27539,102401.9141,67,3835.812988,45.51966095,530.6137695,13.19800758,3.770859241,479.9098403,0.054272604,141.9847529,11.13667754,11845,6160,0.033740535,472.9846879,945969,354.7385128,0.001354022,14448.08789,106237.7266,1.722772002,2.34546876,29.91576958,40.72883987,108,070802060603,F070802060603_504,24
340,7572,8.491538048,1300.320546,47337.06247,11.69225407,6691.332031,68177.53125,90,3430.507568,28.70139885,334.5665894,8.321707726,2.377630711,255.541374,0.028898961,134.9664593,12.10823321,6456,3357,0.018387496,199.1155098,398229,149.336629,0.000570012,10121.83984,71608.03906,1.993247509,3.015144348,44.80703735,67.77867889,108,070802060603,F070802060603_590,16
341,7585,9.288150787,2358.680803,64746.51225,15.99238873,7319.062988,93251.61719,59,3075.97583,31.39394951,365.9531555,9.102387428,2.600682259,333.0347025,0.037662617,130.9994606,10.73372468,7834,4075,0.02232024,388.7938582,777588,291.5953911,0.001113007,10395.03906,96327.59375,1.796089053,2.550929785,25.10006332,35.64884567,108,070802060704,F070802060704_528,32
342,7622,13.65318584,1712.280672,74114.62976,18.30631447,10758.70996,106744.1172,92,5490.429688,46.14776993,537.9355469,13.38012218,3.822891951,225.749371,0.025529808,147.0562252,13.10969777,6491,3376,0.018491566,93.56468302,187129,70.17351101,0.000267849,16249.13965,112234.5469,3.186821699,4.813133717,153.3158264,231.5565948,108,070801030301,F070801030301_320,24
343,7633,7.508380413,1436.981903,42860.02082,10.58642483,5916.604004,61729.44141,89,3071.54541,25.37832642,295.8302002,7.358212948,2.10234642,209.5262362,0.023695147,137.6097395,12.29317241,5476,2847,0.015594043,164.4830215,328966,123.3622644,0.000470869,8988.149414,64800.98828,2.078188896,3.157059908,47.96121597,72.85979462,108,070802060803,F070802060803_406,24
344,7650,6.451701164,1570.767208,33483.96728,8.270540237,5083.94043,48225.51953,94,2534.424316,21.80674934,254.1970215,6.322667122,1.806476355,204.932159,0.023175607,132.259318,10.81917385,5133,2670,0.01462455,85.31253271,170625,63.98439894,0.000244226,7618.364746,50759.94531,1.904097557,2.853320122,79.45594025,119.0659714,108,070802060502,F070802060502_223,16
345,7652,5.286415577,1153.567753,36484.0635,9.011563301,4165.695313,52546.42578,81,2379.593506,17.86808395,208.2847748,5.180687428,1.480196357,178.6747084,0.020206174,132.2147631,11.88864749,4477,2329,0.01275677,144.1107459,288221,108.0830606,0.000412548,6545.289063,54926.01953,1.788619757,2.810343027,38.54161072,60.55795288,108,070802060603,F070802060603_127,24
346,7726,13.46230793,1938.290854,77290.77993,19.09082222,10608.29883,111318.5859,88,5476.774902,45.50260162,530.414917,13.19306183,3.769446135,483.7518648,0.054707095,138.4807251,10.51524136,12769,6641,0.036375145,328.3431583,656687,246.2573724,0.000939954,16085.07422,116795.3594,1.597394824,2.422086239,43.0780983,65.31814575,108,070802060501,F070802060501_332,16
347,7731,3.909127474,1023.894561,22584.73357,5.578429222,3080.392334,32527.82031,88,1600.3396,13.21285057,154.0196228,3.830945015,1.094555736,190.5316758,0.021547068,135.4086066,12.13573413,4768,2480,0.013583852,124.9550977,249910,93.7163244,0.000357711,4680.731934,34128.16016,1.242093682,1.887391925,32.86932373,49.94574738,108,070802060501,F070802060501_537,16
348,7804,4.143801212,1102.757923,28817.77994,7.117991447,3265.31543,41505.00781,87,2018.804688,14.0060482,163.2657623,4.060925007,1.160264373,133.2810547,0.015072643,135.6760254,12.15904486,3436,1788,0.009793519,124.5370941,249074,93.40281991,0.000356515,5284.120117,43523.8125,1.826239109,2.955324411,34.95949554,56.573452,108,070802060603,F070802060603_120,24
349,7823,4.672177792,939.0100368,25827.37067,6.379360676,3681.676025,37198.05078,85,1767.720825,15.79196072,184.0838013,4.578734398,1.308209777,176.9883009,0.020015459,135.6763916,12.16724014,4458,2318,0.012696519,105.2794143,210559,78.95956194,0.000301385,5449.396973,38965.77344,1.588298559,2.350904703,46.6273613,69.01503754,108,070802060501,F070802060501_5,16
350,7853,10.36590958,1691.956786,62252.59808,15.37639141,8168.336914,89659.74219,82,4110.416992,35.03677368,408.4168396,10.15859127,2.902454615,269.6675377,0.030496477,133.8334427,12.01948055,6799,3534,0.019356989,137.4694767,274939,103.102108,0.000393536,12278.75391,93770.15625,2.31135726,3.474463463,79.22570038,119.0931396,108,070801010301,F070801010301_347,24
351,7890,10.44864368,1871.429743,64532.8172,15.93960571,8233.53125,92943.84375,79,4105.085938,35.31641388,411.6765747,10.23967075,2.925620317,517.7846098,0.05855583,138.0323979,11.42205436,12370,6432,0.035230377,635.9692044,1271942,476.9769091,0.001820601,12338.61719,97048.92969,1.280088782,1.918317318,17.26190758,25.86837387,108,070802060502,F070802060502_170,16
352,7899,7.08296299,1199.449462,40621.64671,10.03354645,5581.375,58505.60938,74,2420.492676,23.94041443,279.0687561,6.94130373,1.983229637,148.818655,0.016829778,140.0671204,10.60791562,3477,1808,0.009903066,49.71906955,99440,37.28930217,0.000142332,8001.867676,60926.10156,3.087043762,4.425811768,149.6776428,214.5888214,108,070802060503,F070802060503_247,24
353,7907,1.899481654,730.8156331,19777.07818,4.88493824,1496.791504,28484.07422,62,987.343689,6.420248032,74.83957672,1.861492038,0.531854868,151.5715874,0.017141104,133.9145464,12.03048904,3786,1969,0.010784921,76.84093918,153682,57.63070427,0.000219974,2484.135254,29471.41797,0.760178506,1.261622787,25.97211838,43.10437012,108,070802060503,F070802060503_249,16
354,7914,20.0000515,2775.710682,113868.2141,28.12544823,15760.04102,163999.4844,90,8252.006836,67.60017395,788.0020142,19.60004997,5.60001421,413.3598234,0.046746518,139.6894816,12.5009875,11045,5745,0.031467431,180.6032149,361208,135.452411,0.000517016,24012.04688,172251.4844,2.743262053,4.179642677,116.3511276,177.272934,108,070802060501,F070802060501_372,16
355,7970,12.63286686,1784.560304,66891.92455,16.52230453,9954.699219,96341.55469,78,4201.291504,42.69908905,497.7349548,12.38020992,3.537202835,183.8909267,0.020796072,134.6424495,12.07787868,4708,2449,0.013414054,163.6322418,327265,122.7241848,0.000468433,14155.99023,100542.8438,4.064801693,5.780314445,81.11440277,115.3480072,108,070802060503,F070802060503_153,16
356,7987,12.87265015,1976.335228,66416.24966,16.40481377,10143.64844,95656.46875,86,4599.253418,43.50955582,507.1824036,12.61519718,3.604341984,442.3653178,0.050026725,133.2036031,11.96350204,11109,5777,0.031642706,211.9862976,423973,158.9897246,0.000606857,14742.90234,100255.7188,1.755867839,2.551999807,63.80065536,92.72864532,108,070802060704,F070802060704_38,32
357,8006,11.79231548,1926.978685,67627.98964,16.70411301,9292.344727,97401.67969,87,4737.620605,39.8580246,464.617218,11.55646896,3.301848412,325.7472492,0.036838485,130.9993235,11.79857985,8080,4201,0.023010387,171.6037052,343208,128.7027784,0.000491253,14029.96484,102139.2969,2.211936474,3.339672565,72.2000351,109.010582,108,070802060704,F070802060704_198,32
358,8062,8.327752113,2318.299712,52317.03567,12.92230797,6562.268555,75349.97656,45,1895.702637,28.14780235,328.1134338,8.161196709,2.331770658,396.2245946,0.044808709,130.9998672,9.668852973,6552,3407,0.018661364,737.1849675,1474371,552.8887285,0.002110353,8457.970703,77245.67969,1.926113486,2.482527256,11.86905861,15.29778099,108,070802060804,F070802060804_15,32
359,8071,10.14292717,2197.513419,58793.06387,14.52188683,7992.626465,84677.125,85,4024.014893,34.2830925,399.6313171,9.940068245,2.840019703,263.311274,0.029777652,138.0830708,11.14104794,6748,3509,0.019220055,231.34067,462680,173.5054998,0.000662263,12016.6416,88701.14063,2.277750492,3.424520254,46.06555176,69.25798798,108,070801010301,F070801010301_23,24
360,8076,7.775224209,1302.051197,49647.6619,12.26297283,6126.876465,71505.39844,85,3398.069824,26.28025818,306.3438416,7.619719505,2.17706275,216.512403,0.024485207,138.7443461,11.08021393,5110,2658,0.014558822,236.6973949,473394,177.5230498,0.000677598,9524.946289,74903.46875,2.305070162,3.583501339,34.51313019,53.65470123,108,070802060502,F070802060502_30,16
361,8130,5.719683647,1163.717892,33805.10419,8.349861145,4507.11084,48688.03906,82,2232.084717,19.33253098,225.3555298,5.605289936,1.601511478,170.223463,0.01925043,138.9848896,10.67722678,3961,2061,0.011288838,206.2505272,412501,154.6878981,0.000590437,6739.195313,50920.125,2.18685627,3.269866705,29.13680267,43.56640244,108,070802060502,F070802060501_199,16
362,8136,14.13341999,2451.421972,73275.66649,18.09909058,11137.13477,105535.7969,73,4307.221191,47.77095795,556.8567505,13.85075188,3.957357645,654.3123478,0.073995638,136.3395345,12.22614123,17140,8913,0.048819706,311.3386766,622676,233.5040078,0.000891275,15444.35547,109843.0156,1.249538302,1.732789755,47.69569016,66.141716,108,070802060503,F070802060503_232,24
363,8216,4.149245739,1120.735833,26337.10139,6.505263805,3269.605713,37932.19141,69,1463.294067,14.0244503,163.4802856,4.066260815,1.161788821,118.7587122,0.013430324,139.9725825,10.85867764,2627,1368,0.007493028,142.9933568,285987,107.2450206,0.00040935,4732.899902,39395.48438,2.390062571,3.459722042,30.48724937,44.13165283,108,070802060502,F070802060502_28,16
364,8222,32.16394043,4258.319305,190834.0066,47.13599777,25345.18555,274850,87,13368.71191,108.714119,1267.259277,31.52066231,9.005903244,1673.770126,0.189285268,130.6950917,11.78926125,41565,21610,0.11836574,854.6398812,1709278,640.9799097,0.002446593,38713.89844,288218.7188,1.172845244,1.79148078,39.54130936,60.39799118,108,070802060704,F070802060704_300,32
365,8287,3.056581259,967.8762234,23749.24957,5.866064548,2408.585938,34205.02344,51,975.2918701,10.33124447,120.4292984,2.995449543,0.855842769,187.99014,0.021259648,142.332782,12.74470234,4952,2576,0.014109678,192.4064388,384812,144.3048334,0.000550805,3383.87793,35180.31641,0.935010076,1.313617229,16.69095802,23.44951248,108,070801010301,F070801010301_476,24
366,8289,4.298709393,1227.70139,26250.57005,6.48389101,3387.383057,37807.57031,71,1500.761353,14.52963734,169.3691559,4.212735176,1.203638673,185.8085599,0.021012935,133.0921901,11.97207664,4636,2412,0.013211391,238.759426,477518,179.0695695,0.000683501,4888.144531,39308.33203,1.404387712,2.026593924,18.91657639,27.29746056,108,070802060805,F070802060805_98,32
367,8303,56.08240891,4617.282565,307788.4867,76.02375793,44192.9375,443294.5313,86,21314.02148,189.558548,2209.646973,54.96076202,15.70307446,1452.009381,0.16420653,131.7397305,11.8548754,36130,18791,0.102925063,810.822852,1621644,608.117134,0.002321157,65506.96094,464608.5625,2.351814032,3.4860816,72.67175293,107.7209625,108,070802060501,F070802060501_393,24
368,8326,11.38924789,1267.974292,62094.61339,15.33736992,8974.727539,89432.20313,86,4299.984863,38.49565887,448.7363586,11.16146278,3.188989401,309.97505,0.03505482,135.2498728,12.1298844,7931,4123,0.022583153,144.3874049,288773,108.2905531,0.00041334,13274.71289,93732.1875,2.176746845,3.219673157,82.87636566,122.5842209,108,070802060503,F070802060503_128,24
369,8328,2.935749292,1023.196585,22130.21304,5.466162682,2313.370361,31873.19531,83,1479.034302,9.922832489,115.6685257,2.877034187,0.822009802,149.0557945,0.016856596,137.6106466,12.33514484,3778,1964,0.010757534,89.86211413,179724,67.39658613,0.00025725,3792.404785,33352.23047,1.177887201,1.930959702,34.32474136,56.2699852,108,070802060503,F070802060503_46,24
370,8339,9.02135849,1340.146483,53437.31859,13.19901752,7108.830566,76963.46875,86,3700.476563,30.49219131,355.4415283,8.840930939,2.525980473,310.8813963,0.035157318,132.5455697,11.91910215,7760,4036,0.022106623,271.9196172,543840,203.9397131,0.000778429,10809.30664,80663.94531,1.7613554,2.678222656,34.85750961,53.00246048,108,070802060704,F070802060704_218,32
371,8405,4.449541092,1000.692318,24748.04314,6.112766743,3506.238281,35643.54297,73,1454.716187,15.03944874,175.3119202,4.360550404,1.245871544,129.9220851,0.01469278,135.0466439,10.76315241,3159,1642,0.008993824,157.6478764,315294,118.235908,0.000451301,4960.95459,37098.25781,2.135346174,3.021287918,29.65459824,41.95810318,108,070801010301,F070801010301_329,24
372,8411,7.228553295,1664.614341,55586.08375,13.72976303,5696.100098,80058.25,69,3088.372803,24.43251038,284.8049927,7.083982468,2.023994923,308.0667,0.034839006,134.4000565,12.06364422,7802,4059,0.022232602,256.350158,512702,192.2626195,0.000733858,8784.472656,83146.625,1.403325915,2.164196253,29.62666512,45.68996811,108,070802060501,F070802060501_183,16
