OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,FBndID,MLRA,HUC12
696,653.8843045,4700.6473,516_20_2,2.350420713,1.161059856,348.3179626,645.5492554,79,310.999939,100,2073.333008,7.944422245,92.60657501,1.137838602,0.325096756,60.73401527,0.006868359,136.0989056,12.20426726,1523,760,0.004162793,44.03435354,88069,39.63091792,0.00015127,659.3178711,956.5491943,0.458313107,0.867523491,8.789046288,16.63645172,F070802060603_458,108,070802060603
702,660.8184179,4699.389385,401_1_1,2.429074287,1.160749197,348.224762,645.3765259,92,348.1318665,100,2320.87915,8.210270882,95.70552826,1.137534261,0.325009763,37.25758074,0.004213429,131.0003586,11.79865265,925,462,0.00253054,16.18098967,32362,14.56289064,5.55859E-05,696.3566284,993.5084229,0.753733277,1.507265449,23.91178894,47.81719971,F070802060601_252,108,070802060601
705,654.3308542,4697.663922,87_9_1,2.390895605,1.160323024,348.0968933,645.1395874,63,238.3071136,100,1588.714111,8.081227303,94.20128632,1.137116551,0.324890435,110.5462868,0.012501587,143.2403595,9.066617608,2873,1435,0.007860011,74.78310823,149566,67.3047986,0.0002569,586.4039917,883.4467163,0.242576227,0.408643901,5.171947479,8.712662697,F070802060301_400,108,070802060301
706,625.407873,4697.242526,489_15_2,2.369190216,1.160218954,348.0656738,645.0817261,78,295.0204773,100,1966.803223,8.007863045,93.34609222,1.137014627,0.324861318,33.33609879,0.003769952,159.3336538,14.16394265,906,453,0.002481244,15.69454271,31388,14.12508839,5.39149E-05,643.0861816,940.1021729,0.768356919,1.419616342,24.6416626,45.52793884,F070802060502_465,108,070802060502
729,652.3188729,4675.025554,388_4_1,2.473117352,1.154731274,346.4193726,642.0305786,78,293.625061,100,1957.500366,8.359136581,97.44082642,1.13163662,0.32332477,200.0000023,0.022617834,138.4376392,12.37427449,5183,2592,0.014197316,163.5619599,327124,147.2057673,0.000561878,640.0444336,935.6556396,0.133649454,0.246930718,2.353300333,4.347957611,F070802060601_321,108,070802060601
750,643.8034969,4661.283691,458_54_1,2.315701008,1.151337028,345.401123,640.1433716,78,292.7619934,100,1951.746582,7.827069283,91.23861694,1.128310323,0.322374374,199.9999996,0.022617833,132.0311196,10.98246593,4673,2335,0.012789635,277.3031276,554607,249.5728116,0.000952609,638.1630859,932.9053955,0.147923395,0.273303241,1.383969307,2.557021618,F070802060801_245,108,070802060801
752,645.3326152,4659.968036,84_4_1,2.592284203,1.151012063,345.3036194,639.9627075,78,292.6793823,100,1951.195923,8.761920929,102.135994,1.127991796,0.322283387,199.9999992,0.022617833,134.3995956,12.06361189,4735,2366,0.012959433,133.7517783,267504,120.3765996,0.000459472,637.9830322,932.6420898,0.145944044,0.269646257,2.868527889,5.299892426,F070801030406_565,104,070801030406
781,651.8534777,4642.577856,138_27_1,2.333708286,1.146716714,344.0150146,637.5744629,80,299.0631104,100,1993.754028,7.887934208,91.94810486,1.123782396,0.321080685,37.39689445,0.004229184,130.9989115,11.79855092,927,462,0.00253054,47.50254726,95004,42.7522912,0.000163184,643.078125,936.6375732,0.744621217,1.391944051,8.046703339,15.0419569,F070802060602_107,108,070802060602
784,654.7842793,4641.607799,21_11_1,2.289515972,1.146477103,343.9431458,637.4412842,78,291.5261841,100,1943.507935,7.738564014,90.20693207,1.123547554,0.3210136,40.82885182,0.004617301,131.0006053,11.79867013,860,429,0.002349787,82.17578238,164351,73.95820262,0.000282295,635.4693604,928.9674683,0.801732302,1.481280565,4.650506973,8.592276573,F070801030402_309,105,070801030402
796,651.35954,4636.60216,699_8_2,2.221656084,1.145240784,343.5722351,636.7539063,78,291.2118225,100,1941.412109,7.509197712,87.5332489,1.122335911,0.320667416,59.08861566,0.006682282,142.332283,12.7211411,1548,774,0.004239476,46.52734578,93055,41.87461019,0.000159834,634.7840576,927.9656982,0.443891764,0.820134461,8.204786301,15.15916348,F070802060406_107,108,070802060406
817,648.5211911,4625.827881,782_1_1,2.271583557,1.142579436,342.7738342,635.2741699,19,70.7713623,100,471.809082,7.67795229,89.5003891,1.11972785,0.319922239,63.10430358,0.007136413,138.1407135,12.37565765,1042,521,0.002853704,13.70920897,27419,12.33828819,4.70947E-05,413.5451965,706.0455322,0.657915235,0.793752789,27.78131294,33.51722717,F070802060804_446,108,070802060804
822,606.4773504,4619.740769,658_6_1,2.469745636,1.141075969,342.3227844,634.4382324,69,256.6734009,100,1711.156006,8.347740173,97.30797577,1.118254423,0.319501281,23.14757916,0.00261774,134.7776388,9.349976867,264,132,0.000723011,28.39234519,56785,25.55311034,9.75351E-05,598.9962158,891.1116333,2.593354464,4.537849903,13.39652157,23.44122505,F070801030401_524,104,070801030401
858,641.6480197,4598.237024,836_61_1,2.419306517,1.135764599,340.7293701,631.4851074,92,340.6385193,100,2270.92334,8.17725563,95.32067871,1.113049269,0.318014085,30.9782486,0.003503304,139.5009842,12.46124411,822,412,0.002256672,54.46064758,108922,49.01458168,0.000187087,681.3679199,972.1236572,0.827013016,1.653805614,6.951591969,13.90133095,F070802060302_373,108,070802060302
863,644.4968971,4597.437273,487_11_1,2.293668509,1.13556695,340.6700745,631.3752441,78,288.75177,100,1925.011841,7.752599716,90.3705368,1.112855554,0.317958742,29.15551007,0.003297172,143.2770844,12.79696337,824,413,0.002262149,14.40601337,28812,12.96541184,4.94884E-05,629.421875,920.1270142,0.82486701,1.52402389,26.27529907,48.54623032,F070802060502_335,108,070802060502
869,643.5575564,4593.206574,504_2_1,2.21579504,1.13452208,340.3566284,630.7942505,78,288.4862061,100,1923.241333,7.489387035,87.30232239,1.111831665,0.317666173,40.14828825,0.004540336,149.4171371,13.29625893,1077,539,0.002952297,24.36092854,48722,21.92483521,8.36862E-05,628.8428345,919.2804565,0.631459415,1.16668427,15.52379417,28.68175888,F070802060501_475,108,070802060501
878,643.807628,4586.576495,399_15_2,2.303212166,1.132884383,339.8653259,629.883728,92,339.7746582,100,2265.164307,7.784857273,90.74655914,1.11022675,0.317207634,81.02793598,0.009163382,133.1255913,11.95614362,1881,939,0.005143241,85.81814277,171636,77.23632845,0.000294808,679.6400146,969.6583862,0.361943901,0.723791301,4.400330067,8.79948616,F070802060601_132,108,070802060601
886,655.3526873,4579.705651,115_11_1,2.183448315,1.13118732,339.3562012,628.9401245,79,291.3253174,100,1942.168823,7.380055428,86.02786255,1.108563542,0.316732436,200.0000018,0.022617833,147.2695825,13.10606636,5005,2502,0.013704354,151.2579574,302515,136.1321644,0.000519611,630.6815186,920.2654419,0.135633975,0.252070963,2.492843628,4.632862091,F070801030406_56,108,070801030406
901,637.5360435,4571.596322,559_9_1,2.263918638,1.129184246,338.7552795,627.826416,79,290.8100891,100,1938.733887,7.652044773,89.19839478,1.106600523,0.316171587,23.46228218,0.00265333,139.5014038,12.42863274,613,306,0.001676072,56.28582001,112572,50.65723801,0.000193357,629.5653687,918.6364746,1.107043386,2.057403088,6.687203884,12.42794514,F070802060501_268,108,070802060501
910,640.4716462,4566.004576,507_19_2,2.241069555,1.127803087,338.3409119,627.0585327,84,308.8375854,100,2058.917236,7.574815273,88.29814148,1.105247021,0.315784872,40.15114784,0.00454066,130.9993362,11.79858065,996,498,0.002727725,20.23953152,40479,18.21557856,6.95281E-05,647.1784668,935.8961182,0.679399431,1.299555182,18.57426071,35.52884674,F070802060501_101,108,070802060501
919,621.3087387,4562.535853,27_11_1,2.407396793,1.12694633,338.0838928,626.5821533,74,271.8632507,100,1812.421631,8.137001038,94.8514328,1.10440743,0.315544963,28.74539213,0.003250792,141.8806824,12.7006958,809,404,0.002212853,32.04626227,64092,28.84163662,0.000110087,609.9471436,898.4454346,0.836841345,1.509770155,11.72207737,21.14814568,F070801030202_256,104,070801030202
969,636.9703862,4539.625771,399_3_2,2.337009668,1.121287584,336.386261,623.4359131,92,336.2965698,100,2241.977051,7.899092674,92.07817841,1.098861814,0.313960522,33.14986992,0.003748891,131.0004272,11.79865789,822,412,0.002256672,23.37084889,46742,21.03376293,8.0285E-05,672.6828613,959.7324829,0.816471517,1.632725358,15.99268055,31.98110008,F070802060601_83,108,070802060601
1025,635.8298549,4513.73225,458_36_2,2.218265295,1.114891887,334.4675598,619.8798828,79,287.1286926,100,1914.191284,7.497736931,87.39965057,1.092594028,0.312169731,21.06934766,0.002382715,130.9987335,11.79853821,481,240,0.001314566,47.71612549,95432,42.94451141,0.000163917,621.5962524,907.0085449,1.393614888,2.589984417,7.788365841,14.47440529,F070802060801_140,108,070802060801
1038,632.9956868,4506.843557,399_15_1,2.303212166,1.113190413,333.9571228,618.9338989,92,333.8677368,100,2225.784912,7.784857273,90.74655914,1.090926647,0.311693311,67.1376543,0.007592541,130.9999008,11.7986207,1665,832,0.004557163,84.28077888,168561,75.8526988,0.000289527,667.8248291,952.8016357,0.401390761,0.802674055,4.402705669,8.804232597,F070802060601_132,108,070802060601
1041,612.4660892,4506.37211,137_39_1,2.34972167,1.113073945,333.9221802,618.8691406,78,283.0324097,100,1886.88269,7.94205904,92.5790329,1.090812445,0.311660707,199.9999961,0.022617833,137.4218292,10.72152116,5201,2601,0.014246612,166.0602368,332121,149.4542156,0.00057046,616.9545898,901.9015503,0.128382236,0.237198994,2.234277487,4.128050804,F070802060602_108,108,070802060602
1046,633.6741407,4504.125857,406_23_1,2.286832094,1.112519145,333.7557373,618.5606689,78,282.8913269,100,1885.942139,7.729492664,90.10118103,1.090268731,0.311505347,39.08756554,0.00442038,136.6676992,12.24039809,1029,514,0.002815363,17.95622712,35912,16.16060507,6.16843E-05,616.6470947,901.4520264,0.649330199,1.199702501,20.65242767,38.15742493,F070801030603_116,108,070801030603
1056,634.699797,4499.757574,658_33_2,2.391541243,1.111440063,333.4320068,617.9606934,78,282.6169739,100,1884.113159,8.083409309,94.22672272,1.089211226,0.311203212,39.75588539,0.00449596,131.0001424,9.136478037,941,470,0.002574359,19.32513635,38650,17.39262226,6.63869E-05,616.0489502,900.5776367,0.709429801,1.310742497,19.17088699,35.42013168,F070801030401_557,104,070801030401
1062,631.2104406,4496.555402,183_8_2,2.208642721,1.110649228,333.1947632,617.5209961,65,235.3464203,100,1568.976074,7.465212345,87.02052307,1.088436246,0.31098178,67.30942591,0.007611967,133.2658813,11.96938248,1423,712,0.00389988,18.48004939,36959,16.63204493,6.34838E-05,568.5411987,852.8674316,0.467970163,0.798512936,20.0333004,34.18348312,F070801030603_803,108,070801030603
1075,635.011966,4492.190606,115_9_2,2.254934788,1.109571099,332.8713379,616.9215088,79,285.7589417,100,1905.05957,7.621679783,88.84442902,1.087379694,0.310679913,53.60900494,0.006062598,131.0006332,11.7986722,1318,660,0.003615057,12.24273801,24485,11.01846373,4.2057E-05,618.630249,902.6804199,0.504350483,0.937318563,30.21032143,56.14487457,F070801030406_20,104,070801030406
1113,609.1415665,4478.737588,128_34_2,2.231836796,1.10624814,331.8744507,615.0739746,78,281.2967834,100,1875.31189,7.543608189,87.93437195,1.084123135,0.309749484,25.43581295,0.002876515,131.0009613,6.47434777,492,246,0.00134743,43.74610138,87492,39.37149048,0.000150279,613.1712646,896.3707275,1.349083185,2.492566109,8.429308891,15.57399178,F070801030406_522,108,070801030406
1117,631.9203953,4476.660944,511_1_2,2.302044868,1.105735302,331.7205811,614.7888184,86,310.0040283,100,2066.693604,7.780911446,90.70056915,1.083620548,0.309605896,50.18624115,0.00567552,153.6669846,13.64383125,1436,718,0.003932744,34.28884983,68578,30.85996532,0.000117791,641.7246094,924.7928467,0.46200639,0.89376688,10.74922085,20.79472923,F070801010301_255,108,070801010301
1127,626.8757283,4470.37552,487_11_2,2.293668509,1.10418272,331.2548218,613.9255981,78,280.7714539,100,1871.809692,7.752599716,90.3705368,1.08209908,0.30917117,199.9859931,0.022616249,137.5160522,12.30948601,4854,2427,0.013293552,186.3370275,372674,167.7033245,0.000640116,612.0262451,894.6970215,0.136487365,0.25217399,1.975242972,3.649457932,F070802060502_335,108,070802060502
1132,629.5868461,4466.975481,588_3_1,2.310511827,1.103342891,331.0028687,613.4586182,10,35.96897507,100,239.7931671,7.809529781,91.03416443,1.081276059,0.308936,200.0000026,0.022617834,134.0685488,12.02721095,5005,2501,0.013698876,290.8239928,581648,261.7415936,0.000999057,366.9718323,649.4276123,0.13234821,0.146730036,1.264616966,1.402038693,F070801010602_457,108,070801010602
1141,626.5576068,4462.628101,161_19_1,2.254979372,1.102269173,330.6807556,612.8616333,86,309.0318604,100,2060.212402,7.621830463,88.84618378,1.080223799,0.308635354,24.70790339,0.002794196,141.1996994,12.61005974,638,320,0.001752755,20.79340458,41586,18.7140646,7.14308E-05,639.7126465,921.8934937,1.033377409,1.999101996,17.67017365,34.18352127,F070802060602_191,108,070802060602
1145,627.8774425,4461.31646,588_16_1,2.212760925,1.101945162,330.5835571,612.6815186,5,17.96170425,100,119.7446976,7.479131699,87.1827774,1.079906225,0.308544636,49.18436867,0.005562219,138.5554708,12.36798954,1243,621,0.00340144,33.95524836,67911,30.55972266,0.000116645,348.5452576,630.6432495,0.532340646,0.561264515,10.81762314,11.40538025,F070801010602_457,108,070801010602
1146,628.2677855,4460.791858,140_14_2,2.259800673,1.101815581,330.5446777,612.609436,78,280.1696777,100,1867.797852,7.638126373,89.03614807,1.079779267,0.308508366,200.0000028,0.022617834,135.5326258,12.17441098,5301,2652,0.014525958,244.6994825,489399,220.229534,0.000840607,610.7143555,892.7791138,0.124639772,0.230284452,1.500909805,2.773081064,F070801030407_244,108,070801030407
1154,626.6197868,4454.574895,474_1_2,2.199697971,1.100280046,330.0840149,611.7556763,78,279.7789917,100,1865.193237,7.434978962,86.66809845,1.078274488,0.308078408,114.1419506,0.012908218,130.9992752,11.79857647,2750,1376,0.007536847,83.27048218,166542,74.94343247,0.000286056,609.8630371,891.534668,0.239886642,0.443214417,4.40444231,8.137644768,F070801030301_268,108,070801030301
1157,626.3293718,4453.388434,399_19_1,2.239117861,1.099986911,329.9960632,611.5927124,91,326.3195496,100,2175.463623,7.568218231,88.22124481,1.077987194,0.307996333,51.1941967,0.005789509,130.9994863,11.79859161,1269,635,0.003478123,58.89723611,117795,53.00751346,0.000202327,656.3156128,937.9122314,0.519678831,1.033567905,6.225458145,12.38155842,F070802060601_132,108,070802060601
1161,625.5158209,4451.814992,443_8_2,2.39294529,1.099598289,329.8794861,611.3766479,78,279.6058655,100,1864.039063,8.088154793,94.28204346,1.07760632,0.307887524,112.1229331,0.012679889,133.9143829,12.03047943,2818,1409,0.0077176,149.6728854,299346,134.7055981,0.000514166,609.4853516,890.9825439,0.234123126,0.432565898,2.448892117,4.524573326,F070801030303_406,108,070801030303
1163,626.9007321,4451.514017,723_73_1,2.343169212,1.099524021,329.8572083,611.3353271,78,279.5867004,100,1863.911377,7.919911861,92.32086945,1.077533484,0.307866722,47.11552866,0.005328256,150.1533203,13.3342947,1216,607,0.003324757,40.15987159,80318,36.14388372,0.00013796,609.4439087,890.9219971,0.543422103,1.004026175,9.126224518,16.86160469,F070801010405_187,108,070801010405
1166,628.9527975,4450.55248,658_29_1,2.313185215,1.099286437,329.7859192,611.2032471,67,240.1056519,100,1600.704346,7.818565845,91.13949585,1.077300668,0.307800204,22.94369531,0.002594683,131.0007019,8.24911797,556,278,0.001522706,31.46335268,62927,28.31701815,0.000108085,569.8916016,851.3088989,1.186280251,2.049969673,11.64620972,20.12541008,F070801030401_557,104,070801030401
1187,623.6629653,4441.417505,388_11_2,2.14486742,1.097030163,329.1090393,609.9487915,79,282.5290222,100,1883.526855,7.249651909,84.50777435,1.075089574,0.307168454,90.53965171,0.010239054,134.6424146,12.09747655,1968,983,0.005384244,73.43588687,146872,66.09229743,0.000252271,611.6380615,892.4777832,0.334800661,0.622215748,4.97953701,9.254302025,F070802060601_321,108,070802060601
1196,625.9494227,4437.943344,503_3_1,2.189638138,1.096171975,328.851593,609.4716187,84,300.1755676,100,2001.17041,7.400977135,86.27174377,1.074248552,0.306928158,24.0901835,0.002724339,133.8323364,12.00851854,601,300,0.001643208,13.81956887,27639,12.43761182,4.74738E-05,629.0271606,909.6472168,1.096171975,2.096757174,26.44009209,50.57459259,F070802060501_85,108,070802060501
1198,625.7894662,4436.603277,460_9_1,2.269313574,1.09584105,328.7523193,609.2875977,70,250.0709229,100,1667.139526,7.67027998,89.41095734,1.073924184,0.306835502,85.93155465,0.009717928,134.3996246,12.05055809,2114,1056,0.005784092,111.3316719,222663,100.1985043,0.000382453,578.8232422,859.3585205,0.311318487,0.548128068,3.281010151,5.776765347,F070801030303_119,108,070801030303
1231,619.762953,4422.740378,845_155_1,2.07183814,1.092416883,327.7250671,607.3837891,69,245.7282867,100,1638.188599,7.002812862,81.6304245,1.070568562,0.305876732,200.0000022,0.022617834,137.182097,9.884435049,4402,2203,0.012066623,246.9656619,493932,222.2690959,0.000848392,573.4533691,853.1120605,0.148763075,0.260305673,1.47445178,2.579995871,F070802060302_360,108,070802060302
1233,628.2397368,4421.581214,566_9_1,2.250901461,1.092130542,327.6391602,607.2246094,76,270.5863342,100,1803.908936,7.608047009,88.68551636,1.070287943,0.305796564,138.7420931,0.015690228,133.5495949,10.79574568,3483,1740,0.009530606,74.24148661,148483,66.81733802,0.000255039,598.2254639,877.8109131,0.188298374,0.343807727,4.903505325,8.953146935,F070802060503_256,108,070802060503
1246,620.0692711,4416.617962,476_16_2,2.196151018,1.090904593,327.2713928,606.5429688,86,305.8460083,100,2038.973389,7.422990322,86.52835083,1.069086552,0.3054533,34.05493164,0.003851244,130.9990387,11.79856014,845,422,0.002311446,87.26810455,174536,78.54129028,0.000299789,633.1174316,912.3889771,0.775524616,1.500278234,4.166870594,8.060950279,F070802060704_426,108,070802060704
1250,624.0761482,4415.722242,106_15_2,2.211866856,1.090683341,327.2050171,606.4199219,43,152.8919983,100,1019.279968,7.476109982,87.14755249,1.06886971,0.305391341,33.05070128,0.003737676,154.8003845,9.54174308,93,48,0.000262913,0.225056261,450,0.202550635,7.73127E-07,480.0970154,759.3118896,6.81677103,10.00202084,1615.42334,2370.256836,F070801030404_196,104,070801030404
1253,621.3924481,4413.884573,694_30_2,2.124254704,1.090229511,327.0688477,606.1676025,69,245.2360382,100,1634.906982,7.179980755,83.69563293,1.06842494,0.305264264,37.47212272,0.004237691,147.4332466,10.73154228,274,138,0.000755876,29.84384141,59689,26.85945795,0.000102521,572.3048706,851.4036255,2.37006402,4.147136688,12.17704582,21.3073864,F070801030303_543,108,070801030303
