OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
282,485.5637079,3397.440733,67_8_2,1.705106497,0.839167833,125.0360107,125.0360107,78,213.3835907,1422.557251,100,5.763259888,67.18119812,0.822384477,0.234966993,161.052071,0.018213244,139.0276159,12.4091293,4353,3961,0.021695821,102.3013837,204604,92.07124579,0.000351432,338.4196167,338.4196167,0.03156678,0.085437924,1.358035445,3.675627708,104,070801030601,F070801030601_259,32
283,477.305568,3394.392702,723_25_2,1.672866583,0.838415027,124.9238358,124.9238358,70,191.3263092,1275.508789,100,5.654289246,65.91094208,0.82164675,0.234756202,34.11427516,0.003857955,131.00103,11.79870033,846,770,0.004217567,41.58836271,83177,37.42952835,0.000142867,316.2501526,316.2501526,0.162238747,0.410714477,3.337574482,8.449215889,108,070801010405,F070801010405_99,32
284,485.8297634,3392.959236,188_12_1,1.718671679,0.838060915,124.8710785,124.8710785,13,35.51702118,236.7801361,100,5.809110165,67.71566772,0.821299672,0.234657049,20.92398739,0.002366276,130.9991455,6.474283874,451,410,0.002245717,2.866829157,5734,2.580146313,9.84831E-06,160.388092,160.388092,0.304563612,0.391190469,48.39689636,62.16240311,108,070801030605,F070801030603_160,32
285,485.5667663,3392.481564,583_23_2,1.712130427,0.837942958,124.8535004,124.8535004,81,221.2670746,1475.11377,100,5.787000656,67.45793915,0.821184099,0.234624028,50.87087774,0.005752945,136.0997925,6.744705379,1063,967,0.005296607,35.85540003,71711,32.26985976,0.000123173,346.120575,346.120575,0.12911427,0.357932329,3.869043827,10.72581577,108,070801010301,F070801010301_235,24
286,488.8454414,3388.643103,103_22_1,1.718829036,0.836994827,124.7122269,124.7122269,75,204.6450195,1364.300171,100,5.809642315,67.72186279,0.820254922,0.234358549,31.85608174,0.003602578,131.0011261,8.249012431,449,409,0.00224024,55.8311255,111662,50.2480126,0.000191795,329.3572388,329.3572388,0.304919869,0.805274427,2.481933594,6.554632187,108,070801030406,F070801030406_468,24
287,484.8338698,3387.810607,186_43_1,1.718844414,0.836789191,124.6815872,124.6815872,41,111.8451385,745.6342773,100,5.80969429,67.72247314,0.820053399,0.234300971,114.6998904,0.012971315,133.8336378,10.6530631,2936,2672,0.014635505,104.7537603,209509,94.27838445,0.000359857,236.5267334,236.5267334,0.046662271,0.088520482,1.322483301,2.508811951,108,070801030407,F070801030407_156,16
288,487.239437,3387.798121,680_27_2,1.740948439,0.836786151,124.6811371,124.6811371,76,207.3217926,1382.145264,100,5.884405613,68.59336853,0.820050418,0.234300122,26.25228882,0.002968849,151.4003296,13.42155933,741,674,0.00369174,52.44444036,104889,47.19999528,0.00018016,332.0029297,332.0029297,0.184986845,0.492585957,2.641549826,7.033961296,108,070801030407,F070801030407_134,16
289,482.2208232,3387.042004,516_53_1,1.728360653,0.83659935,124.6533051,124.6533051,78,212.7303162,1418.202148,100,5.841858864,68.09741211,0.819867373,0.234247819,37.46049803,0.004236376,134.7793732,12.08342838,934,850,0.004655756,21.26946592,42539,19.14251995,7.30662E-05,337.383606,337.383606,0.14665094,0.396921903,6.511854649,17.62482643,108,070802060603,F070802060603_440,16
290,483.0264059,3385.880274,550_1_2,1.705042243,0.836312413,124.6105499,124.6105499,51,139.0453339,926.9688721,100,5.763042927,67.17866516,0.819586158,0.234167472,40.2487935,0.004551703,141.9532496,11.03629976,1011,920,0.005039171,57.77271551,115547,51.99544436,0.000198464,263.6558838,263.6558838,0.13544625,0.28658247,2.396566629,5.07074976,108,070801010301,F070801010301_341,24
291,481.8290106,3383.231389,186_25_1,1.673828602,0.835658133,124.5130615,124.5130615,58,158.0060425,1053.373657,100,5.657540798,65.94884491,0.818944991,0.233984277,70.78140111,0.00800461,137.3464142,9.11000262,1766,1607,0.008802117,43.51079751,87021,39.15971836,0.000149471,282.519104,282.519104,0.07748168,0.175805286,3.179620981,7.214533806,108,070801030407,F070801030407_159,16
292,481.9569,3377.657164,441_6_1,1.693590045,0.834281325,124.3079147,124.3079147,77,209.4211884,1396.141235,100,5.72433424,66.72744751,0.81759572,0.233598769,63.17786026,0.007144732,131.0004222,11.79865742,1567,1426,0.007810715,139.4893382,278979,125.5404035,0.000479182,333.7290955,333.7290955,0.087172449,0.234031618,0.990182519,2.658340216,108,070801030303,F070801030303_682,8
293,485.0124232,3376.776585,140_13_2,1.72026813,0.834063828,124.2755127,124.2755127,78,212.0857544,1413.905029,100,5.814506054,67.77856445,0.817382574,0.233537868,27.831707,0.003147465,130.9988785,11.79854822,691,629,0.003445259,31.80606656,63612,28.62546038,0.000109262,336.3612671,336.3612671,0.197576329,0.534755588,4.341432571,11.75042343,108,070801030407,F070801030407_232,16
294,481.9112913,3374.553226,686_4_1,1.63485992,0.833514631,124.1936798,124.1936798,31,84.23482513,561.5654907,100,5.525826454,64.41348267,0.816844344,0.233384103,108.8027575,0.012304413,137.1397909,9.157487699,2783,2532,0.013868674,109.9358647,219872,98.94227999,0.000377658,208.4284973,208.4284973,0.049049638,0.082317732,1.255213499,2.106566668,108,070801030408,F070801030408_106,16
295,484.459158,3374.12316,140_11_1,1.717046857,0.833408415,124.1778564,124.1778564,78,211.9190979,1412.793945,100,5.803618431,67.65164948,0.816740274,0.23335436,25.39644241,0.002872062,130.9997711,11.79861164,630,573,0.003138527,26.49454487,52989,23.84509064,9.10157E-05,336.0969543,336.0969543,0.216715276,0.586556613,5.207690716,14.09501648,108,070801030407,F070801030407_233,24
296,482.872015,3371.489547,130_3_1,1.766781211,0.83275789,124.080925,124.080925,86,233.4720001,1556.47998,100,5.971720695,69.61118317,0.816102743,0.233172208,39.39380316,0.004455012,130.9999817,11.79862652,978,891,0.004880327,34.84005581,69682,31.35605011,0.000119685,357.5529175,357.5529175,0.139260292,0.401293963,3.957160473,11.40299606,108,070801030407,F070801030407_183,24
297,479.7593917,3368.68482,94_12_2,1.84652257,0.832065165,123.9777069,123.9777069,79,214.2900696,1428.600464,100,6.241246223,72.75299072,0.815423846,0.23297824,24.2368412,0.002740924,130.9997864,11.79861259,601,547,0.002996116,19.18317795,38366,17.26486015,6.58992E-05,338.2677612,338.2677612,0.226650283,0.618405402,7.180927277,19.59284782,104,070801030602,F070801030602_354,32
298,484.4380948,3366.251963,389_8_1,1.725321293,0.831464231,123.8881683,123.8881683,92,249.3723602,1662.482422,100,5.831585884,67.97766113,0.814834952,0.232809991,83.84360504,0.009481803,139.5001373,12.42853451,2191,1994,0.010921855,95.10877228,190218,85.59789276,0.000326724,373.2605286,373.2605286,0.062130477,0.187191844,1.447327256,4.360627651,108,070802060601,F070802060601_126,16
299,481.728502,3365.273298,76_15_1,1.690207601,0.831222534,123.8521576,123.8521576,78,211.3632507,1409.088379,100,5.712901592,66.59417725,0.814598083,0.23274231,113.028914,0.012782346,140.9159966,12.55687928,3046,2771,0.015177763,88.98297534,177966,80.08467859,0.00030568,335.2153931,335.2153931,0.044695836,0.120972715,1.546514988,4.185761929,104,070801030403,F070801030403_359,24
300,481.1553374,3363.422403,444_2_2,1.754968524,0.830765307,123.7840271,123.7840271,27,73.12385559,487.4923706,100,5.93179369,69.14575958,0.814149976,0.232614279,71.84958825,0.00812541,130.9981728,9.6687989,1536,1399,0.007662826,60.65192263,121304,54.58673096,0.000208355,196.9078827,196.9078827,0.088480361,0.140749022,2.267657757,3.607248068,108,070801030303,F070801030303_1,8
301,480.5784105,3358.154483,128_7_1,1.680173635,0.829464138,123.5901566,123.5901566,29,78.4175415,522.7836304,100,5.678987026,66.19884491,0.812874854,0.23224996,164.64994,0.018620124,149.9867916,12.010326,4643,4226,0.023147321,626.115085,1252230,563.5035663,0.002150869,202.0076904,202.0076904,0.029245187,0.047801156,0.219324529,0.358485192,108,070801030406,F070801030406_336,16
302,480.3340827,3357.703958,128_7_2,1.680173635,0.829352856,123.5735779,123.5735779,48,129.7770996,865.1806641,100,5.678987026,66.19884491,0.812765777,0.232218802,27.55581433,0.003116264,143.5002594,6.948577583,724,659,0.00360958,72.10717773,144214,64.89646149,0.000247707,253.3506775,253.3506775,0.187516809,0.384447157,1.904165149,3.903921366,108,070801030406,F070801030406_336,16
303,480.6662022,3356.79074,128_39_1,1.699345946,0.829127312,123.5399704,123.5399704,78,210.8304749,1405.536499,100,5.743789196,66.95423126,0.812544763,0.232155651,32.51388571,0.003676968,143.7498779,12.77609777,849,773,0.004233999,35.62363089,71247,32.06126857,0.000122376,334.3704529,334.3704529,0.159818843,0.432562023,3.85324645,10.42910862,108,070801030406,F070801030406_36,16
304,479.074782,3353.427114,516_34_2,1.779283524,0.828296483,123.4161758,123.4161758,35,94.50854492,630.0569458,100,6.013978481,70.1037674,0.811730564,0.231923014,35.28166676,0.003989974,130.9995575,8.249064247,637,580,0.003176869,34.92153549,69843,31.4293828,0.000119965,217.9247131,217.9247131,0.212786511,0.375732273,3.926776886,6.933789253,108,070802060603,F070802060603_351,16
305,478.2070876,3344.78092,711_6_2,1.676029086,0.826160908,123.0979767,123.0979767,84,235.84729,1572.315308,100,5.664978504,66.03554535,0.809637666,0.23132506,50.57437034,0.005719413,155.9334564,13.84293938,1494,1360,0.007449209,33.95252294,67906,30.55727027,0.000116636,358.9452515,358.9452515,0.090513214,0.263930321,4.028434753,11.74664021,108,070802060501,F070802060501_146,16
306,473.6791386,3327.308698,836_50_1,1.687423468,0.821845233,122.4549408,122.4549408,39,104.4894104,696.5960693,100,5.703491211,66.48448181,0.805408359,0.230116665,31.4729439,0.003559249,159.3370056,5.488090118,652,594,0.003253552,13.97799683,27956,12.58019733,4.80181E-05,226.9443512,226.9443512,0.206153095,0.382061183,9.733943939,18.03980827,108,070802060302,F070802060302_38,32
307,476.0764832,3326.340618,115_16_1,1.678269386,0.821606159,122.4193192,122.4193192,78,208.9180145,1392.786743,100,5.672550678,66.12381744,0.805174053,0.230049729,199.9999993,0.022617833,141.313002,12.6181942,5465,4973,0.027238909,152.2632302,304524,137.036905,0.000523064,331.3373413,331.3373413,0.024616795,0.066627257,0.893331051,2.417869329,104,070801030406,F070801030406_163,24
308,474.2898247,3322.87314,76_15_2,1.690207601,0.82074964,122.2916946,122.2916946,78,208.6998444,1391.332275,100,5.712901592,66.59417725,0.804334641,0.229809895,28.95231438,0.003274193,139.5025787,12.42872429,757,689,0.003773901,20.62829506,41257,18.56546533,7.08636E-05,330.9915466,330.9915466,0.177491575,0.480394125,6.587052345,17.82834625,104,070801030403,F070801030403_115,24
309,478.0271299,3322.789119,140_7_2,1.71823895,0.820728898,122.2886047,122.2886047,78,208.6949463,1391.299683,100,5.807647705,67.69861603,0.804314315,0.229804099,157.4405815,0.017804824,140.2555211,12.5686725,4106,3737,0.020468893,186.9672051,373934,168.2704869,0.000642281,330.983551,330.983551,0.032723736,0.088569321,0.726738274,1.966973305,108,070801030407,F070801030407_232,24
310,476.285267,3322.545734,487_15_2,1.681624413,0.820668817,122.2796555,122.2796555,78,208.6791992,1391.194702,100,5.683890343,66.25600433,0.804255426,0.229787275,46.30401167,0.005236482,133.1226883,11.95594025,1153,1050,0.005751228,111.8947754,223789,100.7053009,0.000384388,330.9588623,330.9588623,0.116456814,0.315198928,1.214232564,3.286409616,108,070802060502,F070802060502_331,16
311,474.9951017,3321.628841,680_26_2,1.752679825,0.820442319,122.245903,122.245903,78,208.6216736,1390.811157,100,5.924057961,69.05558777,0.804033458,0.229723856,104.1936922,0.011783178,135.0460336,12.13641003,2586,2353,0.012888227,104.9222172,209843,94.42999612,0.000360435,330.8675842,330.8675842,0.051953211,0.14061521,1.294566393,3.50383997,108,070801030407,F070801030407_658,16
312,475.411987,3321.469055,723_29_1,1.727135539,0.820402861,122.2400284,122.2400284,41,109.6550446,731.0336304,100,5.83771801,68.04914093,0.803994775,0.229712799,199.9999994,0.022617833,144.316761,11.53852308,5348,4866,0.026652832,268.8120033,537624,241.9308057,0.00092344,231.8950806,231.8950806,0.025121255,0.047656201,0.505268574,0.958518207,108,070801010405,F070801010405_86,32
313,473.9912243,3319.710731,149_26_2,1.651015878,0.819968522,122.1753082,122.1753082,35,93.55841827,623.7227783,100,5.580433846,65.05002594,0.803569138,0.229591191,37.67008591,0.004260079,130.9991455,6.474283874,888,809,0.004431184,14.50244427,29005,13.05220008,4.98197E-05,215.7337341,215.7337341,0.151020154,0.266667157,9.360514641,16.52853394,104,070801030603,F070801030603_465,24
314,473.4932442,3316.671341,508_6_2,1.518719554,0.819217801,122.0634537,122.0634537,29,79.67819214,531.1879272,100,5.133272171,59.83755112,0.802833438,0.22938098,69.97582046,0.007913507,157.2088814,9.034622917,1238,1128,0.006178462,37.65450429,75310,33.8890541,0.000129353,201.7416382,201.7416382,0.108212285,0.178848967,3.601854801,5.95300293,108,070802060502,F070802060502_7,16
315,481.4598377,3315.104522,520_5_2,1.838626266,0.818830788,122.0057907,122.0057907,41,109.4448776,729.6325073,100,6.214556694,72.44187164,0.802454174,0.229272619,39.75555325,0.004495922,147.9997711,7.136836708,1005,914,0.005006307,58.55014038,117100,52.69512558,0.000201135,231.4506683,231.4506683,0.133485541,0.253228307,2.315314531,4.392259598,108,070801010301,F070801010301_509,24
316,473.5347383,3310.030686,515_1_1,1.708814383,0.8175776,121.8190613,121.8190613,17,45.31003189,302.0668945,100,5.775792599,67.32728577,0.80122602,0.228921726,62.04919665,0.007017092,138.4789307,8.519628644,1097,999,0.005471882,67.30025589,134601,60.57023001,0.000231194,167.1290894,167.1290894,0.121941,0.16729638,2.011203527,2.75926137,108,070802060603,F070802060603_306,24
317,474.4766917,3309.860591,186_23_1,1.729288459,0.817535579,121.8127975,121.8127975,39,103.9412231,692.9414673,100,5.844995022,68.13396454,0.801184893,0.228909969,33.69116993,0.003810106,134.7776235,9.349977344,878,799,0.00437641,8.859452404,17719,7.973506942,3.04345E-05,225.7540283,225.7540283,0.152456567,0.282545716,15.27719212,28.31301498,108,070801030407,F070801030407_159,16
318,471.9260225,3305.266199,443_24_2,1.598458648,0.816400766,121.6437149,121.6437149,78,207.5940857,1383.960571,100,5.40279007,62.97927094,0.80007273,0.228592217,22.9639435,0.002596973,137.7985891,12.33949947,570,519,0.00284275,66.68928786,133378,60.02035721,0.000229095,329.237793,329.237793,0.23438096,0.634369552,2.026707649,5.485435486,108,070801030303,F070801030303_82,8
319,472.3456581,3305.217343,186_4_1,1.654832959,0.816388667,121.6419144,121.6419144,34,90.48825836,603.2550659,100,5.593335629,65.20041656,0.800060868,0.22858882,131.4524562,0.014865849,132.2141113,10.54627626,3279,2983,0.016338964,161.9917924,323984,145.7926132,0.000556484,212.1301727,212.1301727,0.040778384,0.071113035,0.834348977,1.455013156,108,070801030407,F070801030407_156,16
320,471.433343,3298.82055,54_34_2,1.685376763,0.814808667,121.4064941,121.4064941,54,143.4389191,956.2594604,100,5.696573257,66.40384674,0.798512518,0.228146434,200.0000013,0.022617833,133.8331899,12.01293748,4981,4533,0.024828871,54.75173282,109505,49.27656059,0.000188087,264.8453979,264.8453979,0.026782814,0.058426075,2.463777781,5.37467289,104,070801030405,F070801030405_41,32
321,473.2332438,3298.256406,137_10_1,1.672758222,0.814669311,121.3857269,121.3857269,78,207.1537476,1381.025024,100,5.653922558,65.90667725,0.798375905,0.228107408,63.47080683,0.007177861,131.0016968,11.79874706,1575,1435,0.007860011,106.3419409,212683,95.7077498,0.000365312,328.5394897,328.5394897,0.084589355,0.228947386,1.268295646,3.432736635,108,070802060602,F070802060602_81,32
322,471.7674247,3296.689015,540_5_2,1.736448526,0.814282179,121.3280411,121.3280411,75,199.0912933,1327.275269,100,5.869195938,68.41606903,0.797996521,0.227999017,29.56460777,0.003343437,130.9997711,11.7986114,734,668,0.003658876,88.10125263,176205,79.29112825,0.000302651,320.419342,320.419342,0.181628808,0.47966966,1.530159116,4.041049004,108,070802060503,F070802060503_178,24
323,471.8358487,3296.215333,458_63_1,1.637209773,0.814165175,121.3106079,121.3106079,30,79.62532806,530.8355103,100,5.533769131,64.50606537,0.797881842,0.227966249,161.007898,0.018208249,136.6677144,9.467794269,4255,3872,0.021208336,63.16684175,126333,56.85015631,0.000216995,200.9359436,200.9359436,0.03133022,0.051894613,2.133865833,3.534483671,108,070802060801,F070802060801_235,24
324,473.0863373,3293.479576,421_33_1,1.79379952,0.813489437,121.2099228,121.2099228,45,119.3388443,795.5922852,100,6.063042164,70.67569733,0.797219634,0.227777049,52.74618065,0.005965022,134.7793172,12.0834252,1352,1230,0.006737152,26.73178822,53463,24.0586093,9.18307E-05,240.5487671,240.5487671,0.09854465,0.1955681,5.038110256,9.998448372,108,070801030605,F070801030605_51,32
325,473.5507023,3275.598527,184_8_2,1.731208086,0.809072852,120.551857,120.551857,42,110.7781525,738.5209961,100,5.851483345,68.20960236,0.792891383,0.226540402,22.40453875,0.002533711,131.0009613,6.47434777,70,63,0.000345074,1.698619246,3397,1.528757334,5.8352E-06,231.3300171,231.3300171,1.913521528,3.671905041,78.85610962,151.318985,108,070802060602,F070802060602_78,24
326,468.4053313,3272.4768,680_5_2,1.62899375,0.808301747,120.4369583,120.4369583,79,208.1700287,1387.800171,100,5.505999088,64.18235016,0.792135715,0.226324484,38.31442308,0.004332946,135.5328644,12.14022274,976,889,0.004869373,29.1503842,58302,26.23534566,0.000100139,328.6069946,328.6069946,0.135474637,0.369636655,4.590637207,12.52535439,108,070801030407,F070801030407_664,16
327,465.1230458,3268.447496,791_2_1,1.645690441,0.807306528,120.2886734,120.2886734,80,210.5455322,1403.636841,100,5.56243372,64.84020233,0.791160405,0.226045832,81.60995102,0.009229201,131.0021362,8.249185363,1556,1416,0.007755941,39.61531591,79231,35.6537838,0.000136089,330.834198,330.834198,0.084949628,0.23363997,3.373798132,9.279076576,108,070802060603,F070802060603_2,24
328,466.7186009,3263.530626,192_7_2,1.681289911,0.806092083,120.1077194,120.1077194,61,160.2992401,1068.661621,100,5.682759762,66.24282074,0.789970219,0.225705788,20.93029207,0.002366989,159.3326569,7.656922519,615,560,0.003067321,58.22886679,116458,52.40598121,0.000200031,280.4069519,280.4069519,0.214478076,0.5007267,2.291870356,5.350667,108,070801030407,F070801030407_55,8
329,466.6409879,3262.634583,549_9_1,1.631159663,0.805870771,120.0747452,120.0747452,68,178.6454315,1190.969482,100,5.513319492,64.26769257,0.789753377,0.225643814,49.3289299,0.005578568,158.2000885,14.05363655,1458,1327,0.007268456,71.2503261,142501,64.12529501,0.000244764,298.7201843,298.7201843,0.090485863,0.225109413,1.872502089,4.658382893,108,070801010301,F070801010301_260,24
330,464.4495899,3249.186163,481_53_2,1.673265457,0.802549005,119.5798035,119.5798035,76,198.8392944,1325.595337,100,5.655637264,65.92665863,0.78649801,0.224713728,120.3919157,0.013615021,133.8318138,9.839627528,3042,2768,0.015161331,54.58879101,109178,49.12991308,0.000187527,318.4190979,318.4190979,0.043200795,0.115035802,2.433951139,6.481165409,108,070802060603,F070802060603_638,24
331,471.5947454,3248.777218,420_1_2,1.782550216,0.802447975,119.5647507,119.5647507,52,136.0307922,906.8719482,100,6.025019646,70.23247528,0.786399007,0.224685431,199.9999992,0.022617833,138.3674342,11.5339812,5156,4692,0.025699771,102.8021166,205603,92.52190527,0.000353152,255.5955505,255.5955505,0.025482683,0.054474756,1.292285919,2.762540817,108,070801030303,F070801030302_38,16
332,463.9350936,3238.668889,694_22_2,1.621254921,0.799951196,119.1927261,119.1927261,5,13.03919601,86.92797089,100,5.479841709,63.87744522,0.783952177,0.223986328,199.9999979,0.022617833,140.1971494,10.40408845,4750,4323,0.023678625,135.9715027,271942,122.3743534,0.000467098,132.2319183,132.2319183,0.027571762,0.030587999,0.974000871,1.080552578,108,070801030303,F070801030303_526,16
333,465.2007142,3225.128995,590_17_1,1.745882511,0.796606839,118.6944199,118.6944199,32,83.10195923,554.0130615,100,5.901082993,68.78777313,0.780674696,0.223049909,28.55617833,0.003229394,158.2000275,9.752420863,809,736,0.004031337,30.45823835,60916,27.41241521,0.000104632,201.7963867,201.7963867,0.16126959,0.274179876,4.329951286,7.361495972,108,070802060802,F070802060802_43,24
334,458.2907973,3217.180393,455_33_1,1.628675818,0.794643581,118.4018936,118.4018936,80,207.2429199,1381.619507,100,5.504924297,64.16983032,0.778750718,0.222500205,71.80375481,0.008120227,141.6220818,10.30712402,1351,1230,0.006737152,530.2489882,1060499,477.224081,0.001821544,325.6448059,325.6448059,0.096261702,0.264751881,0.248105451,0.682372928,108,070802060803,F070802060803_206,32
335,462.2036194,3216.506536,455_8_2,1.632839322,0.794477105,118.3770905,118.3770905,80,207.1992798,1381.328491,100,5.518996716,64.33386993,0.77858758,0.222453594,20.78730061,0.002350818,139.5025177,12.45046933,517,471,0.002579836,0.067120396,134,0.060408358,2.30576E-07,325.576355,325.576355,0.251331389,0.6912449,1959.614502,5389.591309,108,070802060803,F070802060803_299,32
336,461.6314855,3207.047517,22_12_1,1.635428667,0.792140722,118.0289688,118.0289688,78,201.4251099,1342.834106,100,5.527749062,64.4358902,0.776297927,0.221799403,22.17945982,0.002508257,144.4579697,12.83211422,594,541,0.002963252,13.93022004,27861,12.53719803,4.7854E-05,319.454071,319.454071,0.218168154,0.590488136,9.414301872,25.48049927,104,070801030402,F070801030402_293,32
337,458.749126,3206.505196,723_46_1,1.655967116,0.792006791,118.0090103,118.0090103,78,201.3914795,1342.609863,100,5.597168922,65.24510193,0.776166677,0.221761897,27.98284149,0.003164556,142.3327942,12.65263081,744,677,0.003708172,12.83499146,25670,11.55149269,4.40916E-05,319.4004822,319.4004822,0.174311683,0.471788019,10.21590996,27.65014839,108,070801010405,F070801010405_161,32
338,461.0705119,3204.46421,115_8_2,1.674660087,0.791502655,117.9338989,117.9338989,78,201.2632904,1341.755249,100,5.660351276,65.98160553,0.775672615,0.221620739,200.0000002,0.022617833,138.7918606,11.17272805,4945,4500,0.024648118,221.8445294,443690,199.6600776,0.000762094,319.1972046,319.1972046,0.026207533,0.070932709,0.590673387,1.598703146,104,070801030406,F070801030406_20,24
339,458.8798785,3199.202476,694_52_2,1.606997371,0.790203035,117.7402496,117.7402496,77,198.3567657,1322.378418,100,5.431651115,63.31569672,0.774398983,0.221256852,199.9999985,0.022617833,145.9854177,11.8262132,5376,4893,0.02680072,147.7338491,295467,132.9604639,0.000507504,316.0970154,316.0970154,0.024062999,0.064601883,0.885528266,2.37737608,108,070801030303,F070801030303_541,16
340,460.755288,3199.159352,455_17_1,1.66149056,0.790192366,117.7386627,117.7386627,86,221.5383148,1476.922119,100,5.615838051,65.46273041,0.774388492,0.221253857,20.0419562,0.002266528,142.3328247,8.818422119,530,483,0.002645565,83.97509629,167950,75.57758592,0.000288476,339.2769775,339.2769775,0.243765354,0.702436805,1.557851553,4.489121437,108,070802060803,F070802060803_204,32
341,453.2606489,3198.018107,658_20_1,1.687523365,0.789910495,117.6966629,117.6966629,78,200.858139,1339.054199,100,5.703828812,66.48841858,0.774112284,0.22117494,42.27107659,0.004780401,130.9982452,11.79850388,1048,954,0.005225401,20.39933896,40799,18.35940433,7.00771E-05,318.5548096,318.5548096,0.123371765,0.333914906,6.410701752,17.3510437,104,070801030401,F070801030401_515,24
342,458.5914346,3197.417129,60_11_2,1.699969053,0.78976202,117.6745377,117.6745377,29,74.66379547,497.7586365,100,5.745895386,66.97878265,0.773966789,0.221133366,36.64035046,0.004143627,139.5017014,6.805649221,882,803,0.00439832,18.16858339,36337,16.35172462,6.24138E-05,192.3383331,192.3383331,0.146543637,0.239524692,7.196460247,11.76257133,104,070801030202,F070801030202_205,32
343,459.6554181,3189.748504,658_30_2,1.65379858,0.787867904,117.3923187,117.3923187,33,84.75862885,565.0574951,100,5.589838982,65.15966034,0.772110522,0.220603019,25.57651703,0.002892427,138.2245522,10.11943042,701,638,0.003494555,82.98744229,165975,74.68869789,0.000285084,202.1509399,202.1509399,0.184000507,0.31685099,1.571754813,2.706580162,104,070801030401,F070801030401_473,32
344,460.6212906,3182.025497,594_11_2,1.666172981,0.785960317,117.1080856,117.1080856,1,2.562228203,17.08152199,100,5.631664753,65.6472168,0.770241082,0.220068887,38.00301746,0.00429773,,1.149999976,92,83,0.000454621,20.43295992,40866,18.38966393,7.01926E-05,119.670311,119.670311,1.410940766,1.441810966,6.368146896,6.507476807,108,070802060804,F070802060804_433,32
345,456.2209114,3180.345997,458_28_1,1.529314041,0.785545468,117.0462723,117.0462723,78,199.7485046,1331.656738,100,5.169081688,60.25497437,0.769834578,0.219952732,23.47715092,0.002655011,131.00354,11.79887724,582,530,0.002903001,58.86695004,117734,52.98025608,0.000202223,316.7947693,316.7947693,0.220842019,0.597725987,2.209243298,5.979487419,108,070802060801,F070802060801_198,24
346,448.3919233,3170.330617,520_1_2,1.683129668,0.783071637,116.6776733,116.6776733,35,89.34848022,595.6565552,100,5.688978195,66.31530762,0.767410219,0.219260052,194.2133833,0.02196343,136.6655477,10.65591831,4863,4426,0.024242793,143.3151563,286631,128.9836404,0.000492325,206.0261536,206.0261536,0.026361879,0.046549063,0.904592812,1.597304583,108,070801010301,F070801010301_509,24
347,454.4794998,3157.609791,163_29_2,1.652866721,0.779929638,116.2095184,116.2095184,32,81.36218262,542.4145508,100,5.586689472,65.12294769,0.764331043,0.218380302,63.74200273,0.00720853,142.3358765,6.916101793,1261,1147,0.006282531,230.5308537,461062,207.4777675,0.000791934,197.571701,197.571701,0.101316057,0.172250822,0.56010586,0.952254832,108,070801030407,F070801030407_354,16
348,455.0008018,3153.989446,406_4_2,1.599498391,0.779035389,116.0762711,116.0762711,73,185.3948212,1235.965454,100,5.406304359,63.02023697,0.763454676,0.218129903,49.67072987,0.005617221,135.9586105,9.965701556,1295,1178,0.00645233,95.14071922,190282,85.62664648,0.000326833,301.4710999,301.4710999,0.09853673,0.255917728,1.355609179,3.520762682,108,070801030603,F070801030603_308,24
349,452.6006655,3149.306113,186_2_1,1.569575787,0.777878582,115.9039078,115.9039078,78,197.7989655,1318.65979,100,5.305166245,61.84128571,0.762320995,0.217805997,64.61141732,0.007306851,149.6997147,13.27258635,1783,1622,0.008884277,62.42412765,124849,56.18171471,0.000214443,313.7028809,313.7028809,0.071457401,0.193404987,2.063018322,5.5837183,108,070801030407,F070801030407_151,16
350,449.2948548,3130.385228,443_1_1,1.604730368,0.773205161,115.2075653,115.2075653,78,196.610672,1310.737793,100,5.423988819,63.22637558,0.757741034,0.216497451,54.63339424,0.006178445,115.7479248,10.89283657,1225,1115,0.006107256,66.48084712,132962,59.83276129,0.000228379,311.8182373,311.8182373,0.103325173,0.279657602,1.925493002,5.21149683,108,070801030303,F070801030303_81,8
351,449.9618164,3125.352653,489_21_1,1.564606309,0.771962106,115.0223541,115.0223541,29,72.98123169,486.5415344,100,5.288369179,61.64548874,0.756522894,0.21614939,199.9999971,0.022617833,130.9994125,11.79858589,4962,4515,0.024730278,99.7202485,199441,89.74822249,0.000342565,188.0035858,188.0035858,0.025475604,0.041639775,1.281611443,2.094789028,108,070802060502,F070802060502_253,8
352,449.1743593,3123.315036,443_1_2,1.604730368,0.771458805,114.9473648,114.9473648,78,196.1663208,1307.775513,100,5.423988819,63.22637558,0.756029606,0.216008469,85.82419872,0.009705787,136.0984421,12.20424628,2244,2042,0.011184768,134.745065,269489,121.2705591,0.000462885,311.113678,311.113678,0.056291558,0.15235734,0.94785881,2.565450907,108,070801030303,F070801030303_82,8
