OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
143,F070801010405_78,847.0259403,7218.520042,1.782974482,73.1019516,67,342.848175,5.397363726,0.000709769,139.5066528,12.42904186,141,128,0.000701102,415.9501343,3.249610424,108c,070801010405
144,F070801010405_79,3895.784981,33781.16425,8.343947411,342.1018372,68,1628.404785,33.15695625,0.004360233,158.2006226,14.053689,980,893,0.004891282,1970.506592,2.206614256,108c,070801010405
145,F070801010405_84,3836.016753,33499.35072,8.274339676,339.2479248,81,1923.535767,36.21498582,0.004762373,151.4008942,13.42160892,1023,931,0.005099422,2262.783691,2.430487394,108c,070801010405
146,F070801010405_88,4052.878094,35226.21434,8.700875282,356.7359009,80,1997.720947,22.56733203,0.002967668,139.4989777,12.42844391,590,536,0.002935865,2354.456787,4.392643452,108c,070801010405
147,F070801010405_93,2094.656862,18104.96032,4.471925259,183.348938,80,1026.754028,14.34110236,0.001885895,131.0046234,11.79895401,356,324,0.001774664,1210.103027,3.734885931,108c,070801010405
148,F070801010405_99,4199.141105,37095.72734,9.162644386,375.6684265,72,1893.368896,23.72508128,0.003119915,131.0011902,11.79871178,588,535,0.002930387,2269.037354,4.241191387,108c,070801010405
149,F070801010601_198,1736.809682,14868.15464,3.672434092,150.5697937,48,505.9145203,8.22260797,0.001081296,130.999588,11.79859829,203,185,0.001013312,656.484314,3.548563957,115c,070801010601
150,F070801010601_200,1428.496672,12012.62104,2.96711731,121.6518097,34,289.531311,13.59931374,0.001788348,130.9908295,11.79798126,337,307,0.001681549,411.1831055,1.339358687,115c,070801010601
151,F070801010601_23,4777.995443,40631.36093,10.03594589,411.4737854,54,1555.37085,29.13936708,0.003831909,130.9992828,11.79857731,723,659,0.00360958,1966.844604,2.984589577,108c,070801010601
152,F070801010601_385,3063.754403,26446.7239,6.532341003,267.8259888,69,1293.599365,18.40853852,0.002420775,131.000412,11.79865646,457,415,0.002273104,1561.425293,3.762470484,108c,070801010601
153,F070801010601_386,877.0367974,7673.713172,1.8954072,77.71169281,73,397.106781,5.773086071,0.000759177,159.3288422,14.16347122,172,157,0.000859945,474.8184814,3.024321556,108c,070801010601
154,F070801010601_407,1615.963248,13730.81121,3.391510487,139.0519257,50,486.6817627,9.412754059,0.001237804,131.0027161,11.79881954,234,213,0.001166678,625.7337036,2.937716961,115c,070801010601
155,F070801010601_408,3587.636291,30704.57053,7.584028721,310.9451904,59,1284.203613,19.20930576,0.002526078,130.9967194,11.79839611,476,433,0.002371697,1595.148804,3.683946371,115c,070801010601
156,F070801010601_416,2202.608574,18828.27666,4.650584221,190.6739502,41,547.2342529,12.03898287,0.00158316,131.0003967,11.79865551,299,272,0.001489842,737.9082031,2.712897778,108c,070801010601
157,F070801010601_425,1331.374794,11385.34844,2.812180996,115.2994232,28,225.9868774,7.091873765,0.000932601,130.9938965,11.79819679,176,161,0.000881855,341.2863159,2.119790792,115c,070801010601
158,F070801010601_428,1726.541095,14751.78091,3.643689871,149.3912811,60,627.4434204,11.99485921,0.001577358,131.0025787,11.79880905,298,271,0.001484364,776.8347168,2.866548777,108c,070801010601
159,F070801010601_433,2910.240729,24942.67825,6.160841465,252.5944977,64,1131.623413,20.49586666,0.002695264,131.0003815,11.79865456,508,463,0.002536017,1384.217896,2.989671469,108c,070801010601
160,F070801010601_459,2870.737252,24936.83643,6.159398556,252.5353394,80,1414.197876,21.60667787,0.002841339,130.997818,11.79847336,537,489,0.002678429,1666.733154,3.408452272,108c,070801010601
161,F070801010601_46,1369.689678,11735.45077,2.898656368,118.8449097,59,490.8294373,9.057704926,0.001191114,156.4977722,13.89068794,264,240,0.001314566,609.6743164,2.540309668,108c,070801010601
162,F070801010601_65,1809.891994,15767.57262,3.894590378,159.6782074,69,771.2457275,11.87979507,0.001562226,131.0005341,11.79866505,295,268,0.001467932,930.9239502,3.473596811,108c,070801010601
163,F070801010601_73,3943.602101,33703.39563,8.324738503,341.31427,76,1815.791992,26.21505213,0.003447353,130.9980774,11.79849243,650,592,0.003242597,2157.106201,3.643760443,108c,070801010601
164,F070801010601_80,1161.78611,10097.77541,2.494150639,102.2601776,62,443.8091736,10.87680721,0.001430331,130.9983368,11.79851055,270,246,0.00134743,546.0693359,2.219794035,115c,070801010601
165,F070801010602_10,7196.964913,61074.04394,15.085289,618.4968262,61,2640.981445,47.173352,0.006203429,131.0007324,11.79867935,1171,1066,0.005838865,3259.478271,3.057672024,108c,070801010602
166,F070801010602_11,1144.253799,9674.475124,2.38959527,97.97340393,65,445.7789917,9.917983551,0.001304243,130.9996033,11.79859924,245,223,0.001221451,543.7523804,2.438351393,108c,070801010602
167,F070801010602_118,4030.690341,34437.05594,8.505952835,348.7440796,67,1635.609619,27.18197894,0.003574507,130.999939,11.79862309,675,614,0.003363099,1984.35376,3.231846571,108c,070801010602
168,F070801010602_122,4344.196016,37149.6284,9.175958633,376.2142944,56,1474.760132,36.02580165,0.004737494,139.5009308,12.4285965,941,857,0.004694097,1850.974365,2.159830093,108c,070801010602
169,F070801010602_123,1045.901623,9038.107761,2.232412577,91.52891541,65,416.4565735,6.912195325,0.000908973,131.0011749,11.79871082,171,155,0.000848991,507.9854736,3.27732563,108c,070801010602
170,F070801010602_126,2723.284283,23521.78015,5.80987978,238.2050781,73,1217.227905,18.37380409,0.002416207,142.3313904,12.65251827,489,445,0.002437425,1455.432983,3.270635843,108c,070801010602
171,F070801010602_127,1627.782157,14097.05884,3.481973648,142.7609253,60,599.5958862,7.76551799,0.001021187,148.0017548,13.12384415,214,196,0.001073562,742.3568115,3.787534714,108c,070801010602
172,F070801010602_155,2400.633884,21236.37597,5.245384693,215.0607758,57,858.0924683,13.03235912,0.001713792,130.997345,11.79843998,323,294,0.001610344,1073.153198,3.650181055,108c,070801010602
173,F070801010602_215,3294.108384,28279.37196,6.985004902,286.3851929,76,1523.569214,22.49778032,0.002958521,130.9995117,11.79859352,559,509,0.002787976,1809.954346,3.555902481,108c,070801010602
174,F070801010602_224,1413.675197,11879.68509,2.934282303,120.3055725,70,589.4973145,8.353243828,0.001098475,100.5121765,9.987893105,175,159,0.0008709,709.8028564,4.464169025,108c,070801010602
175,F070801010602_225,1520.99069,12857.36807,3.175769806,130.2065582,61,555.9819946,9.34831214,0.001229329,139.5051422,12.42892361,244,222,0.001215974,686.1885376,3.090939283,108c,070801010602
176,F070801010602_229,1702.725631,14517.91291,3.585924387,147.0229034,60,617.4961548,9.170204401,0.001205908,131.0029755,11.79883766,227,207,0.001133813,764.519043,3.693328619,108c,070801010602
177,F070801010602_244,1553.633194,13156.28134,3.249601603,133.2336731,70,652.8449707,9.320497751,0.001225672,131.0040588,11.79891396,232,212,0.0011612,786.0786133,3.707917929,108c,070801010602
178,F070801010602_262,2899.970282,24942.35474,6.160761833,252.5912323,75,1326.103882,18.88830972,0.002483866,130.9967346,11.79839706,468,426,0.002333355,1578.695068,3.705857038,108c,070801010602
179,F070801010602_273,3041.478883,26306.81481,6.497783184,266.4091187,64,1193.512939,16.11230814,0.002118814,131.0004578,11.79866028,399,363,0.001988282,1459.922119,4.021823883,108c,070801010602
180,F070801010602_279,1157.451816,10058.70234,2.484499454,101.8644791,55,392.1782532,6.475781441,0.000851583,130.9742737,11.79681396,161,147,0.000805172,494.0427246,3.360834837,108c,070801010602
181,F070801010602_280,3334.976314,28135.29843,6.949418545,284.9261475,63,1256.524414,22.37865567,0.002942856,130.9993134,11.79857922,555,505,0.002766067,1541.450562,3.052377462,108c,070801010602
182,F070801010602_281,2623.141958,22407.07141,5.534546852,226.9164276,56,889.5123901,16.19532514,0.002129731,131.0001678,11.7986393,402,366,0.002004714,1116.428833,3.050352097,108c,070801010602
183,F070801010602_295,2763.612714,23431.19739,5.787505627,237.287735,56,930.1679077,15.42359471,0.002028246,130.9997253,11.79860783,383,349,0.001911598,1167.455688,3.345145226,108c,070801010602
184,F070801010602_307,1328.215355,11133.46355,2.749965429,112.7485809,82,647.1768799,9.10817492,0.001197751,142.3397827,12.65319252,243,221,0.001210496,759.9254761,3.438576698,108c,070801010602
185,F070801010602_308,1904.000843,16366.85191,4.042612553,165.7471161,70,812.1607666,13.48232007,0.001772963,142.3351593,12.65282059,358,326,0.001785619,977.9078979,2.999717474,108c,070801010602
186,F070801010602_317,1599.319877,13841.10304,3.418752432,140.1688538,53,520.0264282,14.24330688,0.001873035,159.3317261,14.16375351,424,387,0.002119738,660.1953125,1.705931067,108c,070801010602
187,F070801010602_342,2858.092436,24818.32494,6.130126476,251.3351898,58,1020.420776,19.00076866,0.002498655,147.9995422,13.12365341,524,477,0.002612701,1271.755981,2.6661551,108c,070801010602
188,F070801010602_343,4564.549524,38846.76208,9.595149994,393.4011536,61,1679.822876,30.83514309,0.004054908,151.3990326,13.42144299,870,792,0.004338069,2073.224121,2.617707253,108c,070801010602
189,F070801010602_401,3164.366795,27355.98797,6.756928921,277.0340881,57,1105.366089,27.01926041,0.003553109,131.0072784,11.79914093,671,611,0.003346667,1382.400146,2.26252079,108c,070801010602
190,F070801010602_418,3416.219706,29450.62051,7.274303436,298.2464294,45,939.4762573,22.411082,0.00294712,139.5009155,12.42859554,586,533,0.002919433,1237.722656,2.322181225,108c,070801010602
191,F070801010602_422,3450.137456,29981.91449,7.405532837,303.6268311,47,998.932312,21.53280067,0.002831624,131.004364,11.79893494,534,486,0.002661997,1302.559082,2.680162668,108c,070801010602
192,F070801010602_435,1843.607307,15807.75056,3.904514313,160.085083,39,437.0322876,13.79937589,0.001814657,130.9983368,11.79851055,343,312,0.001708936,597.1173706,1.913837671,108c,070801010602
193,F070801010602_436,3097.928042,26486.19844,6.542090893,268.2257385,46,863.6868286,25.05818953,0.003295222,131,11.79862785,622,566,0.003100186,1131.912598,1.999845624,108c,070801010602
194,F070801010602_438,2623.61191,22682.39937,5.602552414,229.7046509,61,980.8388672,15.13182735,0.001989878,131.0032501,11.79885674,376,342,0.001873257,1210.543457,3.539600849,108c,070801010602
195,F070801010602_439,2028.839744,17499.58926,4.322398663,177.218338,64,793.9381104,9.242876086,0.001215464,130.9985809,11.79852772,229,208,0.001139291,971.1564331,4.66902113,108c,070801010602
196,F070801010602_446,1908.965654,16404.09478,4.051811218,166.1242676,77,895.4098511,12.84788942,0.001689534,131.0030518,11.79884243,319,290,0.001588434,1061.53418,3.660462618,108c,070801010602
197,F070801010602_451,8573.30972,73920.90724,18.25846481,748.5970459,70,3668.151611,57.16345112,0.007517155,139.4996643,12.42849731,1494,1360,0.007449209,4416.748535,3.247609138,108c,070801010602
198,F070801010602_453,1911.412268,16426.16424,4.057262421,166.3477631,60,698.6605835,15.10563193,0.001986433,139.4969482,12.42828655,395,360,0.001971849,865.0083618,2.402801037,108c,070801010602
199,F070801010602_454,1794.224692,15306.28731,3.780653,155.0067749,65,705.2807617,11.87263923,0.001561285,130.9954681,11.79830837,295,269,0.00147341,860.2875366,3.198094845,108c,070801010602
200,F070801010602_461,2618.197021,22891.65536,5.654238701,231.8237915,64,1038.570679,19.25845582,0.002532541,139.4989166,12.42843914,503,458,0.002508631,1270.394531,2.77378726,108c,070801010602
201,F070801010602_462,2661.636277,22781.81231,5.62710762,230.7114105,72,1162.7854,13.00221437,0.001709828,130.9998474,11.79861641,323,294,0.001610344,1393.496826,4.739785194,108c,070801010602
202,F070801010602_512,1240.596168,10555.79064,2.607280254,106.8984909,57,426.5249634,6.541667752,0.000860248,131.0024719,11.79880142,162,147,0.000805172,533.4234619,3.628731012,108c,070801010602
203,F070801010602_517,2045.992766,17659.72959,4.361953259,178.8400879,82,1026.542114,10.31171179,0.001356019,131.006958,11.79911804,256,233,0.001276225,1205.382202,5.173314095,108c,070801010602
204,F070801010602_518,1595.741894,13802.66405,3.409258127,139.7795868,77,753.4119263,11.11754799,0.001461989,130.9994965,11.79859161,276,251,0.001374817,893.1915283,3.558532,108c,070801010602
205,F070801010602_537,1445.985147,12434.99915,3.07144475,125.9292374,58,511.2726135,6.774085992,0.000890811,130.9947052,11.79825401,168,153,0.000838036,637.2018433,4.164718151,108c,070801010602
206,F070801010602_538,1999.885725,16919.73217,4.179173946,171.3461304,58,695.6653442,9.165995657,0.001205354,131.0015717,11.79873848,228,207,0.001133813,867.0114746,4.188461304,108c,070801010602
207,F070801010602_559,1559.948637,13475.6146,3.328476906,136.4675598,52,496.7418823,8.618337154,0.001133336,131.0019531,11.79876518,214,195,0.001068085,633.2094727,3.247228146,108c,070801010602
208,F070801010602_630,1523.164973,13146.91427,3.24728775,133.1387939,52,484.6252136,8.275641587,0.00108827,130.9951019,11.79828262,206,188,0.001029744,617.7640381,3.285979033,108c,070801010602
209,F070801010602_633,2728.220853,23632.20741,5.837155342,239.3233643,66,1105.67395,20.08190584,0.002640827,142.3325806,12.65261364,534,486,0.002661997,1344.997314,2.767484188,108c,070801010602
210,F070801010602_634,2190.499623,18451.93535,4.557628155,186.8627472,79,1033.350952,14.52519819,0.001910104,139.5005646,12.42856789,380,346,0.001895166,1220.213745,3.52662921,108c,070801010602
211,F070801010602_635,2911.653731,24979.64388,6.169971943,252.9688568,74,1310.378662,20.74738044,0.002728339,131.0023041,11.79878998,516,470,0.002574359,1563.347534,3.326271296,108c,070801010602
212,F070801010602_642,3816.010185,32788.63532,8.09879303,332.0505066,71,1650.290894,23.69243145,0.003115621,131.001297,11.79871941,588,535,0.002930387,1982.341431,3.70531106,108c,070801010602
213,F070801010602_646,2975.327683,25896.69289,6.396482944,262.2557983,62,1138.190186,17.1149281,0.002250661,139.5032196,12.42877483,447,406,0.002223808,1400.446045,3.449374437,108c,070801010602
214,F070801010602_647,3006.326373,25599.12779,6.322984695,259.2423706,69,1252.140625,18.52561432,0.00243617,131.0014038,11.79872608,459,418,0.002289536,1511.383057,3.615748882,108c,070801010602
215,F070801010602_668,1439.013146,12134.27625,2.997166157,122.883812,81,696.7512207,7.501168728,0.000986425,131.0016785,11.79874611,185,168,0.000920196,819.6350098,4.878779888,108c,070801010602
216,F070801010602_686,1114.050089,9398.164824,2.32134676,95.17521667,57,379.7490845,5.577146292,0.00073341,130.9969635,11.79841328,138,125,0.00068467,474.9243164,3.799394608,108c,070801010602
217,F070801010602_693,3438.249017,30127.23092,7.4414258,305.0984497,62,1324.127319,21.57560222,0.002837252,130.9975739,11.79845619,536,488,0.002672951,1629.22583,3.338577509,108c,070801010602
218,F070801010602_720,2209.460652,19151.99842,4.730543613,193.9522858,51,692.409668,13.1277256,0.001726333,120.4927826,11.10111332,306,278,0.001522706,886.3619385,3.188352346,108c,070801010602
219,F070801010602_725,2754.592272,23799.42111,5.878457069,241.0167389,64,1079.755005,15.90580463,0.002091658,130.996048,11.79834938,395,359,0.001966372,1320.771729,3.679029942,108c,070801010602
220,F070801010602_736,1426.239852,12009.59666,2.966370344,121.6211853,63,536.3494873,6.829145432,0.000898052,131.0016022,11.79874039,170,155,0.000848991,657.9707031,4.244972229,108c,070801010602
221,F070801010602_764,10468.0725,89410.80283,22.08446884,905.4631958,69,4373.387207,68.02995753,0.008946131,130.9992676,11.79857635,1687,1535,0.008407747,5278.850586,3.438990593,108c,070801010602
222,F070801010603_168,1585.398612,13529.13826,3.341697216,137.0095825,76,728.8909302,7.217033982,0.00094906,131.0005188,11.79866409,180,164,0.000898287,865.9005127,5.279881001,108c,070801010603
223,F070801010603_195,1636.802282,13914.54823,3.436893463,140.9126282,55,542.5136108,10.79711103,0.00141985,130.9924927,11.79809856,268,244,0.001336476,683.4262695,2.800927401,115c,070801010603
224,F070801010603_221,2078.262415,17927.78532,4.428163052,181.5546875,64,813.3649902,11.02138042,0.001449343,131.0021667,11.79878044,274,249,0.001363863,994.9196777,3.995661259,108c,070801010603
225,F070801010603_237,1179.581288,9735.616375,2.40469718,98.5925827,62,427.8917847,9.975724409,0.001311836,130.9955139,11.79831123,248,226,0.001237883,526.484375,2.329576969,115c,070801010603
226,F070801010603_240,2263.192812,19133.39247,4.725947857,193.763855,56,759.5543213,14.02040255,0.001843722,130.9978027,11.7984724,348,316,0.001730846,953.3181763,3.016829729,115c,070801010603
227,F070801010603_244,1693.797805,14435.39843,3.565543413,146.1872864,47,480.9561462,9.881227493,0.001299409,130.9963989,11.79837322,245,223,0.001221451,627.1434326,2.812302351,108c,070801010603
228,F070801010603_245,2254.535542,19838.14625,4.90002203,200.9009094,44,618.7747803,12.48882782,0.001642316,131.0040894,11.79891586,310,282,0.001544615,819.6756592,2.906651258,108c,070801010603
229,F070801010603_281,2541.708316,22189.48611,5.480803013,224.7129211,47,739.305603,15.59623909,0.002050949,131.0033264,11.79886246,387,352,0.001928031,964.0185547,2.738689184,115c,070801010603
230,F070801010603_289,1273.647271,10858.01179,2.681928873,109.9590836,57,438.7367554,7.035593033,0.0009252,130.9931335,11.79814339,175,159,0.0008709,548.6958618,3.450917482,108c,070801010603
231,F070801010603_298,1558.555014,13463.41913,3.325464487,136.3440399,39,372.2192383,8.1531744,0.001072165,131.0026703,11.79881573,202,184,0.001007834,508.5632935,2.763931036,115c,070801010603
232,F070801010603_318,3032.645586,26151.68652,6.459466457,264.8381348,58,1075.242798,19.53932524,0.002569476,131.0032196,11.79885483,484,441,0.002415516,1340.080933,3.03873229,115c,070801010603
