OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,radial
84,F070801010301_458,1609.264632,13926.70089,3.439895153,595.1018677,75,841.0543823,11.62684536,135.5318756,3.371097326,0.963170648,10.45456755,0.001182298,131.0046082,11.7989521,259,236,0.001292657,25.2732842,50547,24.00962055,9.16437E-05,1436.15625,2.521618128,6.085407734,24.78597641,59.81586456,108,070801010301,24
85,F070801010301_462,1814.864947,15545.45496,3.839727402,664.2728271,65,813.6382446,12.97827816,151.2852631,3.762932777,1.075123668,10.83688831,0.001225535,151.3966522,13.42123032,306,278,0.001522706,36.05395889,72108,34.25126266,0.000130736,1477.911133,2.389470577,5.316226959,19.39411163,43.14909744,108,070801010301,24
86,F070801010301_464,2690.976023,23558.42686,5.81893158,1006.675171,58,1100.24353,19.66798782,229.2658997,5.702552795,1.629300833,14.95152855,0.001690856,139.4987946,12.42843056,391,356,0.00194994,52.46648026,104933,49.84315491,0.000190249,2106.918701,2.827739239,5.918311119,20.19685936,42.27097321,108,070801010301,24
87,F070801010301_465,1955.312251,16565.36747,4.091645718,707.8547363,63,840.3422241,13.82976246,161.2108459,4.009812832,1.145660758,12.22114277,0.001382079,139.4985352,12.42840958,319,290,0.001588434,32.14691544,64294,30.53956985,0.000116568,1548.197021,2.440878391,5.338610649,23.17828178,50.69478989,108,070801010301,24
88,F070801010301_466,1023.565386,8608.965303,2.126414537,367.8697205,69,478.3156433,7.187281132,83.7807312,2.083886147,0.595396042,4.354275584,0.000492421,151.3955688,13.421134,123,112,0.000613464,11.5530448,23106,10.97539234,4.18926E-05,846.1853638,3.284551144,7.555226326,33.51768112,77.09841919,108,070801010301,24
89,F070801010301_467,2141.957848,18017.54702,4.450334072,769.9077759,64,928.5177002,15.04212952,175.3431549,4.361327171,1.246093512,12.15739441,0.00137487,148.0013733,13.12381077,335,305,0.001670595,35.65915298,71318,33.876194,0.000129304,1698.425537,2.524287701,5.568608284,22.72710419,50.13625717,108,070801010301,24
90,F070801010301_48,2539.62172,21645.69934,5.346487522,924.9423218,70,1220.068481,18.07112694,210.6516113,5.239557743,1.497016549,23.16019029,0.002619167,131.0003204,11.79864979,574,522,0.002859182,39.6849865,79368,37.70073709,0.000143902,2145.010742,1.771920204,4.109216213,24.53380013,56.89572525,108,070801010301,24
91,F070801010301_50,5215.708536,45564.21425,11.25436115,1947.004517,66,2421.488281,38.03974152,443.4218445,11.02927399,3.151221037,32.91533567,0.003722368,130.9984283,11.79851723,817,744,0.004075156,83.18571617,166371,79.02643114,0.000301641,4368.492676,2.616941452,5.871629715,24.63738441,55.27888107,108,070801010301,24
92,F070801010301_51,2317.586951,20410.00746,5.041271687,872.1400146,60,986.0727539,17.03949738,198.6260986,4.940446377,1.411556125,16.99700499,0.001922177,130.9964142,11.79837513,421,383,0.002097829,33.53981042,67079,31.86281943,0.000121619,1858.212769,2.277127981,4.851730347,27.37171555,58.31915665,108,070801010301,24
93,F070801010301_510,3503.013214,30189.81171,7.45688343,1290.040894,73,1774.589111,25.20426559,293.8012085,7.307745934,2.087927341,21.68462396,0.002452296,148.0005188,13.12373734,599,545,0.002985161,35.72556114,71451,33.93928242,0.000129545,3064.629883,2.367047548,5.623174191,38.01025772,90.29742432,108,070801010301,24
94,F070801010301_52,2491.04365,22000.0062,5.434001446,940.0822754,63,1116.035156,18.36692429,214.0996552,5.325321198,1.521520376,19.26327324,0.002178468,130.9970093,11.79841709,478,435,0.002382651,46.72302246,93446,44.38687134,0.000169423,2056.117432,2.161108732,4.726706505,21.17928696,46.32264709,108,070801010301,24
95,F070801010301_529,3417.351925,30730.85293,7.590520859,1313.160156,57,1410.470459,25.65596008,299.0665283,7.438710213,2.125345945,25.1348381,0.002842478,139.500946,12.42859745,657,598,0.003275461,77.32225037,154644,73.45613861,0.000280379,2723.630615,2.195919991,4.554566383,17.87679291,37.07832718,108,070801010301,24
96,F070801010301_530,5234.341833,46485.48996,11.48191643,1986.371582,78,2919.621826,38.80887604,452.3875122,11.25227833,3.214936495,39.64733487,0.004483684,139.4986115,12.42841625,1035,942,0.005159673,110.797659,221596,105.2577746,0.000401764,4905.993164,2.108674765,5.208060741,18.87149429,46.60931778,108,070801010301,24
97,F070801010301_533,936.4745678,8037.53212,1.985270381,343.4517822,62,401.2628479,6.710213661,78.21965027,1.945564985,0.555875719,5.97132142,0.000675292,130.9967651,11.79839993,148,135,0.000739444,3.203931336,6408,3.043734853,1.16178E-05,744.7145996,2.544087172,5.516404629,112.8389282,244.6713104,108,070801010301,24
98,F070801010301_534,1146.359515,9956.028177,2.45913887,425.4310303,41,328.6885071,8.311889648,96.89006805,2.409955978,0.688558877,5.99246788,0.000677683,130.9973602,11.79844189,149,136,0.000744921,3.041169167,6082,2.889110804,1.10276E-05,754.1195068,3.128169298,5.544996262,147.2532806,261.0213318,108,070801010301,24
99,F070801010301_93,1539.76588,13290.26126,3.282694578,567.906189,89,952.4411011,11.09550762,129.3381653,3.217040777,0.919154465,9.136285067,0.001033215,131.0039368,11.79890537,227,206,0.001128336,3.665302634,7331,3.482037365,1.32908E-05,1520.34729,2.756826162,7.380326748,163.0959473,436.6257935,108,070801010301,24
100,F070801010301_97,3361.830649,29163.21555,7.203314304,1246.17334,92,2160.417969,24.3472023,283.8105774,7.059247971,2.016927958,21.2715699,0.002405584,131.0010834,11.79870415,527,480,0.002629133,24.09804582,48195,22.8931431,8.73822E-05,3406.591309,2.596194506,7.097065449,54.43434906,148.8040009,108,070801010301,24
101,F070801010301_99,5007.635426,43500.7483,10.74468517,1858.830566,86,3012.379883,36.31703568,423.3406067,10.52979183,3.008511782,24.01942253,0.002716336,131.0014343,11.79872894,595,541,0.002963252,33.11474597,66230,31.45900869,0.000120078,4871.210449,3.435915947,9.004085541,59.08738708,154.8430939,108,070801010301,24
102,F070801010302_127,6894.956096,60191.90663,14.86740112,2572.060303,74,3586.611816,50.2518158,585.7756348,14.5700531,4.162872314,44.92034626,0.005080005,131.0005493,11.798666,1115,1015,0.00555952,106.0066638,212014,100.7063293,0.000384392,6158.671875,2.534049511,6.067656994,25.540205,61.15476608,108,070801010302,32
103,F070801010302_26,5478.310698,47229.17497,11.6656065,2018.149902,81,3080.420166,39.42974854,459.6249084,11.43229485,3.26636982,39.14438438,0.004426806,130.9993744,11.79858303,970,884,0.004841986,63.07782936,126156,59.92393589,0.000228727,5098.570313,2.282974958,5.767613411,33.67852783,85.08403778,108,070801010302,32
104,F070801010302_42,6836.375603,60144.38116,14.85566235,2570.029541,74,3583.780029,50.21213913,585.3131104,14.55854893,4.159585476,51.69925594,0.005846626,130.9999847,11.7986269,1282,1167,0.006392079,83.23977232,166479,79.07778406,0.000301837,6153.80957,2.202253342,5.27318716,32.50001907,77.81970215,108,070801010302,32
105,F070801010302_84,5566.829698,48802.13883,12.05412865,2085.364258,82,3222.30957,40.74295425,474.9326782,11.81304646,3.375155926,38.06878281,0.004305167,130.9984131,11.79851532,944,859,0.004705052,19.99957108,39999,18.99959242,7.25206E-05,5307.673828,2.427664995,6.178898335,109.7583694,279.3572388,108,070801010302,32
106,F070801010403_16,19906.1363,173886.6339,42.94999695,7430.349609,85,11901.44531,145.17099,1692.229858,42.09099579,12.02599907,139.3503377,0.015759014,151.4001923,13.42154694,3932,3578,0.019597992,255.0460243,510092,242.2937196,0.000924825,19331.79492,2.076676846,5.402961254,30.66670418,79.78661346,108,070801010403,32
107,F070801010403_170,3735.307285,33116.53962,8.179785728,1415.102905,84,2239.952637,27.64767647,322.2835693,8.016189575,2.290339947,30.01204339,0.003394037,130.9972076,11.79843044,745,678,0.00371365,35.3239696,70647,33.55777162,0.000128089,3655.055664,2.087172508,5.390937328,42.16915512,108.9183044,108,070801010403,32
108,F070801010403_185,3729.291954,32524.93888,8.033659935,1389.82312,61,1597.573608,27.15377045,316.5262146,7.872986794,2.249424696,19.74480554,0.002232924,159.3338013,14.16395664,588,535,0.002930387,65.31953299,130639,62.05355692,0.000236856,2987.396729,2.597800255,5.583919048,22.39715385,48.14223099,108,070801010403,32
109,F070801010403_20,3621.370048,31797.95943,7.854095936,1358.758545,73,1869.117798,26.54684448,309.4513855,7.697013855,2.199146748,25.86435235,0.002924978,159.3329468,14.16387367,770,701,0.003839629,31.39919376,62798,29.82923341,0.000113857,3227.876465,1.938314557,4.604673862,45.55123901,108.2118454,108,070801010403,32
110,F070801010403_212,2567.651803,21904.01819,5.410292625,935.9806519,57,1005.340576,18.28678894,213.1655273,5.30208683,1.514881968,17.06308031,0.00192965,131.0033569,11.79886436,424,386,0.002114261,9.450290717,18901,8.977776423,3.42678E-05,1941.321289,2.424820423,5.029329777,104.2552872,216.2363129,108,070801010403,32
111,F070801010403_23,9835.896299,86257.33862,21.30556297,3685.862305,75,5209.209961,72.01280212,839.439209,20.87945175,5.965557575,64.01945485,0.007239907,151.4003601,13.42156124,1806,1644,0.009004779,117.5104351,235021,111.6349134,0.000426106,8895.072266,2.242008686,5.410627842,33.01710892,79.68002319,108,070801010403,32
112,F070801010403_233,5116.512329,45210.10641,11.16689587,1931.872925,79,2875.922363,37.74410629,439.975708,10.94355774,3.126730919,36.50439933,0.004128252,147.9996338,13.12366199,1008,917,0.005022739,49.09701791,98195,46.64216679,0.000178031,4807.79541,2.106731653,5.242961407,41.41902161,103.0783005,108,070801010403,32
113,F070801010403_235,1817.73434,15311.35958,3.78190589,654.2697144,82,1010.979004,12.78284168,149.0070953,3.706267834,1.058933616,11.6754346,0.001320365,147.9981079,13.12353039,322,292,0.001599389,14.00138854,28003,13.30131918,5.07706E-05,1665.248779,2.2406497,5.702906609,49.1883316,125.1942596,108,070801010403,32
114,F070801010403_26,7251.364176,63912.81531,15.78646564,2731.058594,84,4322.96582,53.35825348,621.9867554,15.4707365,4.420210361,61.30622471,0.00693307,131.0001678,11.7986393,1519,1383,0.007575188,77.12267658,154246,73.26654279,0.000279655,7054.024414,1.974735022,5.100523949,37.27565765,96.27893066,108,070801010403,32
115,F070801010403_3,4830.959862,41812.81787,10.32776642,1786.703613,80,2693.481445,34.90785217,406.9140015,10.12121105,2.891774654,35.15600127,0.003975763,159.3329468,14.16387367,1046,953,0.005219924,34.87541484,69751,33.13164395,0.000126462,4480.185059,1.874820113,4.701138496,53.92740631,135.2237549,108,070801010403,32
116,F070801010403_36,1957.160598,16879.28934,4.169184685,721.2689209,62,842.6755981,14.09184456,164.2658691,4.085801125,1.16737175,13.94489209,0.001577016,158.1984253,14.05347633,411,373,0.002043055,22.34378898,44688,21.22659946,8.1021E-05,1563.94458,1.933696866,4.192881107,33.97948456,73.67852783,108,070801010403,32
117,F070801010403_43,3971.669063,35529.98444,8.775906563,1518.231812,64,1831.005005,29.66256332,345.7707214,8.600388527,2.457253933,24.31947386,0.002750269,148.0011444,13.12379169,671,610,0.003341189,12.48558992,24971,11.86131001,4.52741E-05,3349.236816,2.488904715,5.490551949,127.9986649,282.3665161,108,070801010403,32
118,F070801010403_46,4677.970285,40940.71362,10.11235619,1749.437622,64,2109.842041,34.17976379,398.4268188,9.91010952,2.831459761,43.72756255,0.004945114,151.401123,13.42162991,1233,1122,0.006145597,124.3657651,248731,118.1474748,0.000450964,3859.279785,1.559213519,3.439643383,14.80723667,32.66493607,108,070801010403,32
119,F070801010405_110,2250.556115,19795.81516,4.889566422,845.8950195,80,1275.198975,16.52673531,192.6489105,4.791775227,1.369078636,10.3602221,0.001171629,139.4956055,12.42818165,271,247,0.001352908,19.86735725,39735,18.87398887,7.20412E-05,2121.093994,3.42467618,8.587425232,44.81803131,112.3818588,108,070801010405,32
120,F070801010405_114,3188.211527,27325.59593,6.749422073,1167.650024,77,1694.239868,22.81304741,265.9272156,6.614433765,1.889838219,22.84321844,0.002583321,130.9976807,11.79846382,567,515,0.00282084,32.87222266,65745,31.22861184,0.000119198,2861.889893,2.267281532,5.557067871,37.3903923,91.64319611,108,070801010405,32
121,F070801010405_115,2347.227348,20409.90296,5.041245937,872.1355591,82,1347.625977,17.03941154,198.6250916,4.940421104,1.411548853,14.9199117,0.00168728,130.9960632,11.79835033,370,336,0.001840393,21.80285003,43607,20.71270787,7.90595E-05,2219.761475,2.595641613,6.606432915,42.10630417,107.1690598,108,070801010405,32
122,F070801010405_160,1365.773466,11444.57813,2.826810837,489.038269,61,562.1395874,9.554620743,111.3763504,2.770274639,0.791507006,8.763085842,0.00099101,142.3305664,12.65245152,233,212,0.0011612,4.996887684,9994,4.747043133,1.81193E-05,1051.177856,2.306784391,4.958385944,103.0195541,221.438446,108,070801010405,32
123,F070801010405_161,3889.696405,32952.29842,8.139217377,1408.084595,88,2334.97876,27.51055527,320.6851501,7.9764328,2.27898097,27.38106922,0.003096502,142.3327942,12.65263081,727,662,0.003626012,12.55897389,25117,11.93102526,4.55402E-05,3743.063477,2.127016068,5.654174328,118.0187454,313.7252197,108,070801010405,32
124,F070801010405_180,2716.463284,23527.9304,5.811398983,1005.372009,73,1382.996704,19.64252853,228.9691162,5.695170879,1.627191663,17.93498147,0.002028252,142.3299713,12.65240383,477,434,0.002377174,9.374528885,18749,8.905802429,3.39931E-05,2388.368652,2.316525459,5.503153801,112.8895493,268.1811829,108,070801010405,32
125,F070801010405_182,1464.089911,12597.94234,3.111691713,538.3226929,84,852.1056519,10.51751804,122.6006546,3.049457788,0.871273696,12.45868338,0.001408942,142.3289948,12.65232563,331,301,0.001648685,5.8406169,11681,5.54858603,2.11787E-05,1390.428345,1.788447499,4.619363308,97.01979828,250.5914764,108,070801010405,32
126,F070801010405_183,4182.193088,36101.44393,8.917057037,1542.650879,77,2238.359619,30.13965225,351.3320618,8.738716125,2.496775866,32.19246525,0.003640619,151.3992157,13.4214592,908,827,0.004529776,64.75277345,129506,61.515135,0.000234801,3781.010498,1.865357757,4.571959496,25.07758331,61.46471786,108,070801010405,32
127,F070801010405_185,1119.966488,9456.30686,2.335707903,404.0774536,77,586.3093872,7.894692898,92.02689362,2.288993835,0.653998196,10.07346751,0.0011392,151.4029999,13.42179775,284,259,0.001418636,15.12390245,30247,14.36770704,5.48409E-05,990.3868408,1.560144663,3.823887348,28.12400436,68.93144989,108,070801010405,32
128,F070801010405_203,3765.040327,32350.29889,7.990523815,1382.360596,76,1979.732178,27.00797081,314.8266296,7.830713272,2.237346649,36.58693513,0.004137586,131.001358,11.79872322,909,827,0.004529776,15.97182625,31944,15.1732351,5.79156E-05,3362.092773,1.671536446,4.06540823,91.10520172,221.5804901,108,070801010405,32
129,F070801010405_234,3252.750726,27903.12011,6.89207077,1192.328247,72,1617.706909,23.29519844,271.5475769,6.754229546,1.929779768,23.54626369,0.002662827,142.3336639,12.65270042,627,571,0.003127572,28.86443806,57729,27.42121601,0.000104666,2810.035156,2.088140488,4.921252251,43.4819603,102.4766769,108,070801010405,32
130,F070801010405_239,6692.567356,57474.91761,14.19630432,2455.960693,83,3841.236328,47.98350906,559.3344116,13.91237831,3.974965096,42.32878768,0.004786927,159.3335419,14.16393185,1261,1148,0.006288009,39.66345626,79328,37.68028331,0.000143824,6297.197266,2.139338493,5.485363483,65.17893219,167.1218109,108,070801010405,32
131,F070801010405_25,1181.601985,10279.32251,2.538992643,439.2457275,64,529.7354126,8.581794739,100.0363083,2.488212824,0.71091795,6.242808104,0.000705994,151.4036407,13.42185497,176,160,0.000876378,8.606997013,17214,8.176647186,3.12099E-05,968.9811401,2.745285749,6.056132317,53.71953964,118.505928,108,070801010405,32
132,F070801010405_255,1742.946606,15119.52401,3.734522343,646.0723877,86,1047.010498,12.62268543,147.1401825,3.659832001,1.045666218,8.827678032,0.000998315,130.9998932,11.79862022,219,200,0.001095472,14.06145791,28123,13.35838543,5.09884E-05,1693.082886,3.230361938,8.465414047,48.36455536,126.7430801,108,070801010405,32
133,F070801010405_258,2303.654498,19451.46898,4.804512978,831.1807251,80,1253.016968,16.239254,189.2978058,4.708422661,1.3452636,16.34621399,0.00184858,139.4994659,12.42848206,428,389,0.002130693,20.69052382,41382,19.65599753,7.50261E-05,2084.197754,2.136711359,5.357834816,42.28636551,106.0336838,108,070801010405,32
134,F070801010405_26,1029.589481,8887.930161,2.195318699,379.7901306,86,615.4794922,7.420176983,86.49555969,2.151412249,0.614689231,4.896641374,0.000553757,151.4019012,13.42169952,138,125,0.00068467,2.443841696,4887,2.321649551,8.86164E-06,995.2696533,3.038321018,7.962157249,163.5863342,428.6907349,108,070801010405,32
135,F070801010405_264,3623.201167,32077.28107,7.923088551,1370.694336,81,2092.170654,26.78003883,312.1696777,7.76462698,2.218464851,20.82095337,0.002354624,131.0019073,11.79876232,517,470,0.002574359,24.75348806,49507,23.51581383,8.97589E-05,3462.86499,2.916370869,7.367797852,58.28819656,147.2568665,108,070801010405,32
136,F070801010405_265,1410.885507,11848.04463,2.926466942,506.2787781,84,801.383728,9.891458511,115.3027954,2.867937565,0.819410741,10.58726388,0.001197305,130.9988251,11.79854488,262,237,0.001298134,17.20844352,34417,16.34802139,6.23997E-05,1307.662476,2.136197329,5.517563343,30.96881104,79.98903656,108,070801010405,32
137,F070801010405_27,2742.898234,24295.88422,6.001083374,1038.187378,78,1525.955444,20.28366089,236.442688,5.881061554,1.680303335,20.71376038,0.002342502,151.4009552,13.42161465,585,533,0.002919433,33.90218163,67804,32.20707321,0.000122933,2564.142822,1.947818756,4.810774326,32.2347641,79.61427307,108,070801010405,32
138,F070801010405_271,4881.114884,41587.33589,10.27207184,1777.068481,85,2846.391113,34.71960449,404.719635,10.06663036,2.876180172,34.29350525,0.003878224,158.1999054,14.05361938,1014,923,0.005055603,31.4237245,62846,29.8525385,0.000113946,4623.459473,1.925318003,5.009165287,59.52822113,154.8765869,108,070801010405,32
139,F070801010405_28,5090.344717,44966.88576,11.10682106,1921.480103,79,2860.450439,37.54105377,437.6087646,10.88468456,3.109910011,34.01757884,0.00384702,130.9979858,11.79848576,843,768,0.004206612,14.88022184,29761,14.1362108,5.39573E-05,4781.930664,2.501927137,6.226472378,135.9261017,338.2752686,108,070801010405,32
140,F070801010405_29,2210.67027,18901.52104,4.6686759,807.6809082,83,1263.250244,15.78012466,183.9458313,4.575302601,1.30722928,15.86287153,0.001793919,130.9975891,11.79845715,394,359,0.001966372,6.492699862,12985,6.168064833,2.35432E-05,2070.931152,2.249807596,5.768610477,130.9455872,335.7505493,108,070801010405,32
