OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
93,632.158304,4500.456244,590_16_2,2.142861366,1.111612678,724.7714844,69,250.0461578,100,1666.974365,7.242871284,11.08159351,1.200541735,3.585847378,132.879776,0.015027263,131.0001984,11.79864144,3298,1650,0.009037643,111.416432,222832,100.2747867,0.000382745,974.817627,0.439255446,0.590798557,7.227853775,9.721463203,108c,070802060802,F070802060802_86
94,634.699797,4499.757574,658_33_2,2.391541243,1.111440063,724.6589355,78,282.6169739,100,1884.113159,8.083409309,12.36761665,1.200355291,3.585290432,,,,,,,,19.32513635,38650,17.39262226,6.63869E-05,1007.275879,,,41.66473007,57.91397476,104,070801030401,F070801030401_557
95,607.051871,4499.636939,699_66_2,2.413811207,1.111410379,724.6395874,78,282.609436,100,1884.062866,8.15868187,12.48278332,1.200323224,3.585194826,,,,,,,,1.345656514,2691,1.211090803,4.62268E-06,1007.249023,,,598.3363037,831.687439,108c,070802060406,F070802060406_107
96,632.6496239,4497.23662,160_15_1,2.3595891,1.110817432,724.2529907,78,282.4587097,100,1883.058105,7.975410938,12.20237827,1.199682832,3.583281994,,,,,,,,0.865491569,1731,0.778942406,2.97319E-06,1006.71167,,,929.7901611,1292.408325,108c,070802060602,F070802060602_257
97,632.9533001,4492.22989,511_1_1,2.302044868,1.109580755,723.4466553,86,311.0817871,100,2073.878662,7.780911446,11.90479469,1.198347211,3.579292774,,,,,,,,12.17627907,24353,10.95865154,4.18287E-05,1034.528442,,,66.01602936,94.40289307,108c,070801010301,F070801010301_255
98,633.5869878,4479.807407,483_20_2,2.227163315,1.106512427,721.446106,74,266.934845,100,1779.565674,7.527812004,11.51755238,1.195033431,3.569394827,,,,,,,,18.77529347,37551,16.89776435,6.4498E-05,988.3809814,,,42.694767,58.49182129,108c,070801010403,F070801010403_48
99,631.9203953,4476.660944,511_1_2,2.302044868,1.105735302,720.9393921,86,310.0039063,100,2066.692627,7.780911446,11.90479469,1.194194078,3.566888094,23.39122963,0.002645295,159.3336639,14.16394329,697,348,0.001906121,34.28884983,68578,30.85996532,0.000117791,1030.943359,2.07166481,2.962481022,23.36163902,33.40714645,108c,070801010301,F070801010301_255
100,625.4547009,4476.604031,434_33_1,2.426190376,1.105721235,720.9302368,62,223.4880676,100,1489.92041,8.200523376,12.54680061,1.194178939,3.566842794,,,,,,,,16.15759915,32315,14.54183923,5.55056E-05,944.418335,,,49.57627487,64.94490051,108c,070801030303,F070801030303_208
101,629.5868461,4466.975481,588_3_1,2.310511827,1.103342891,719.3795776,10,35.96897507,100,239.7931671,7.809529781,11.94858074,1.191610336,3.559170723,39.90743256,0.004513098,130.9976349,11.79846096,990,495,0.002711293,290.8239928,581648,261.7415936,0.000999057,755.3485718,1.453292131,1.52595675,2.748434305,2.885856152,108c,070801010602,F070801010602_457
102,628.8059659,4466.031818,60_5_1,2.435685396,1.103109837,719.2276001,76,273.306488,100,1822.043213,8.232616425,12.5959034,1.191358566,3.558418751,,,,,,,,0.653490067,1307,0.588141084,2.24491E-06,992.5340576,,,1222.882813,1687.578125,104,070801030202,F070801030202_367
103,626.5576068,4462.628101,161_19_1,2.254979372,1.102269173,718.6795044,86,309.0318604,100,2060.212402,7.621830463,11.66140079,1.190450668,3.555706978,,,,,,,,20.79340458,41586,18.7140646,7.14308E-05,1027.711426,,,38.40317535,54.91652679,108c,070802060602,F070802060602_191
104,627.3994892,4462.149573,583_21_1,2.268273592,1.102150917,718.602417,82,294.62677,100,1964.178467,7.666764736,11.73015022,1.190322995,3.555325508,,,,,,,,8.280786395,16562,7.452707648,2.84467E-05,1013.229187,,,96.42165375,135.9545135,108c,070801010301,F070801010301_220
105,627.8774425,4461.31646,588_16_1,2.212760925,1.101945162,718.4682617,5,17.96170425,100,119.7446976,7.479131699,11.44307137,1.190100789,3.554661751,,,,,,,,33.95524836,67911,30.55972266,0.000116645,736.4299927,,,23.51029968,24.0980587,108c,070801010602,F070801010602_457
106,628.2677855,4460.791858,140_14_2,2.259800673,1.101815581,718.3837891,78,280.1696777,100,1867.797852,7.638126373,11.68633366,1.189960837,3.554243803,,,,,,,,244.6994825,489399,220.229534,0.000840607,998.5534668,,,3.261977434,4.534148693,108c,070801030407,F070801030407_244
107,626.6197868,4454.574895,474_1_2,2.199697971,1.100280046,717.3825684,78,279.7789917,100,1865.193237,7.434978962,11.37551785,1.188302398,3.549290419,,,,,,,,83.27048218,166542,74.94343247,0.000286056,997.1615601,,,9.572320938,13.30552292,108c,070801030301,F070801030301_268
108,626.9007321,4451.514017,723_73_1,2.343169212,1.099524021,716.8896484,78,279.5867004,100,1863.911377,7.919911861,12.11746502,1.187485933,3.546851635,,,,,,,,40.15987159,80318,36.14388372,0.00013796,996.4763184,,,19.8343277,27.56970787,108c,070801010405,F070801010405_187
109,628.9527975,4450.55248,658_29_1,2.313185215,1.099286437,716.7347412,67,240.1056519,100,1600.704346,7.818565845,11.96240616,1.187229395,3.546085358,,,,,,,,31.46335268,62927,28.31701815,0.000108085,956.8403931,,,25.31109428,33.79029465,104,070801030401,F070801030401_557
110,625.0012736,4441.407603,458_61_1,2.241590023,1.097027659,715.2620239,71,253.9180145,100,1692.786743,7.576574326,11.59215832,1.184789896,3.538798809,,,,,,,,2.845341675,5691,2.560807481,9.77449E-06,969.1800537,,,279.3111267,378.4665833,108c,070802060801,F070802060801_135
111,625.7894662,4436.603277,460_9_1,2.269313574,1.09584105,714.4883423,70,250.0709229,100,1667.139526,7.67027998,11.73552799,1.183508277,3.534971237,,,,,,,,111.3316719,222663,100.1985043,0.000382453,964.5592651,,,7.130728722,9.626483917,108c,070801030303,F070801030303_119
112,619.762953,4422.740378,845_155_1,2.07183814,1.092416883,712.2557983,69,245.7282867,100,1638.188599,7.002812862,10.71430397,1.179810286,3.523925543,,,,,,,,246.9656619,493932,222.2690959,0.000848392,957.9840698,,,3.204475164,4.310019016,108c,070802060302,F070802060302_360
113,620.0692711,4416.617962,476_16_2,2.196151018,1.090904593,711.2697754,86,305.8460083,100,2038.973389,7.422990322,11.35717487,1.178176999,3.519047022,,,,,,,,87.26810455,174536,78.54129028,0.000299789,1017.115784,,,9.055997849,12.95007706,108c,070802060704,F070802060704_426
114,615.8684518,4413.304546,87_3_2,2.322500944,1.090086222,710.7362061,78,277.1870728,100,1847.913818,7.85005331,12.01058197,1.177293062,3.516407251,,,,,,,,292.869875,585740,263.5828803,0.001006085,987.9232788,,,2.696443081,3.748055458,108c,070802060301,F070802060301_400
115,618.8028334,4411.628508,389_30_2,2.231263161,1.089672208,710.4663086,86,305.5001221,100,2036.66748,7.541669369,11.53875446,1.176846027,3.51507163,,,,,,,,26.3851198,52770,23.74660838,9.06398E-05,1015.966431,,,29.91864395,42.78364182,108c,070802060601,F070802060601_297
116,615.31948,4407.139954,53_5_1,2.37972188,1.088563561,709.7434692,76,269.7022705,100,1798.015137,8.043459892,12.30649376,1.175648689,3.511495352,,,,,,,,1.994714618,3989,1.795243144,6.85237E-06,979.4457397,,,395.3467102,545.5783081,104,070801030601,F070801030601_471
117,615.9692918,4405.183361,424_14_1,2.169357061,1.088080287,709.4283447,78,276.677002,100,1844.513306,7.332427025,11.21861362,1.175126672,3.509936333,150.9791931,0.017074111,135.6162933,12.16259785,3891,1946,0.010658942,176.925442,353851,159.2328981,0.000607785,986.1053467,0.364557207,0.50673449,4.455287457,6.192849159,108c,070801030303,F070801030303_745
118,619.5863611,4396.46037,598_16_2,2.227391243,1.085925698,708.0235596,6,21.24060249,100,141.6040192,7.528582573,11.51873112,1.172799706,3.502986193,,,,,,,,32.49130447,64983,29.2421748,0.000111616,729.2641602,,,24.21241188,24.93877983,108c,070802060804,F070802060804_364
119,609.5415543,4384.041936,542_2_1,2.271390438,1.082858324,706.0236206,75,264.7588501,100,1765.05896,7.6772995,11.74626827,1.169487,3.493091345,,,,,,,,25.13508458,50271,22.62157626,8.63456E-05,970.7824707,,,31.210186,42.91400528,108c,070802060502,F070802060502_69
120,595.367527,4383.468762,399_23_1,2.320575476,1.082716823,705.9313965,92,324.7282715,100,2164.855225,7.84354496,12.0006237,1.169334173,3.492635012,,,,,,,,5.848302364,11697,5.26347208,2.00904E-05,1030.659668,,,134.1189575,195.8136444,108c,070802060601,F070802060601_83
121,595.9756699,4380.108692,87_9_2,2.390895605,1.081886888,705.3902588,69,243.3596344,100,1622.397583,8.081227303,12.36427784,1.168437839,3.489957809,,,,,,,,2.858058929,5716,2.572253019,9.81818E-06,948.7498779,,,274.2304993,368.8400269,108c,070802060301,F070802060301_400
122,617.8327323,4376.374027,137_18_2,2.155141354,1.080964327,704.7887573,79,278.3913574,100,1855.942383,7.284377575,11.14509773,1.167441487,3.48698163,,,,,,,,52.7965486,105593,47.51689303,0.00018137,983.1801147,,,14.83238316,20.69116974,108c,070802060602,F070802060602_56
123,615.9849315,4370.23162,93_10_2,2.223334551,1.079447269,703.7996216,79,278.0005493,100,1853.337036,7.514870644,11.49775219,1.165803075,3.482087851,,,,,,,,187.0348998,374069,168.3314175,0.000642514,981.8001709,,,4.181035519,5.832542419,108c,070801030406,F070801030406_391
124,610.9670814,4368.829352,559_9_2,2.263918638,1.079100847,703.5737305,79,277.9111633,100,1852.741089,7.652044773,11.70762825,1.165428877,3.480970383,,,,,,,,128.755424,257511,115.8798811,0.000442309,981.4848633,,,6.071578026,8.469846725,108c,070802060501,F070802060501_268
125,615.6315678,4368.211441,54_28_1,2.200419664,1.078948259,703.4742432,78,274.3548889,100,1829.032593,7.437418461,11.37925053,1.16526413,3.480478287,,,,,,,,1.664478436,3329,1.498030603,5.71792E-06,977.8291016,,,469.5993958,652.743103,104,070801030405,F070801030405_114
126,617.1840813,4367.924837,76_21_1,2.278483152,1.078877449,703.4281006,78,274.3365784,100,1828.910522,7.701272964,11.78294754,1.165187597,3.480249882,,,,,,,,1.379681826,2759,1.241713643,4.73957E-06,977.7646484,,,566.4978638,787.4316406,104,070801030403,F070801030403_146
127,615.9368745,4356.203108,464_1_2,2.205914736,1.075982213,701.5404053,73,256.061554,100,1707.077026,7.455991745,11.40766716,1.162060738,3.470910311,,,,,,,,3.424714122,6849,3.082242617,1.17648E-05,957.6019287,,,227.607132,310.6835022,108c,070801030303,F070801030303_669
128,612.7094757,4353.980105,87_7_2,2.296243191,1.075433135,701.1824341,78,273.4611511,100,1823.074341,7.761301994,11.8747921,1.161467791,3.469139099,,,,,,,,0.441917621,884,0.397725865,1.5181E-06,974.6435547,,,1762.979248,2450.541016,108c,070802060301,F070802060301_400
129,609.5800581,4343.099575,489_31_2,2.105080366,1.072745562,699.4301147,78,272.7775879,100,1818.517212,7.115171432,10.88621235,1.158565164,3.460469484,,,,,,,,16.98631505,33972,15.28768358,5.83524E-05,972.2077026,,,45.75121689,63.59418106,108c,070802060502,F070802060502_520
130,590.4796122,4341.651647,137_16_2,2.43182373,1.072387934,699.1969604,78,272.6867981,100,1817.911987,8.219564438,12.57593346,1.158178926,3.459316015,,,,,,,,45.84893611,91699,41.26404172,0.000157503,971.8837891,,,16.94446182,23.55280113,108c,070802060602,F070802060602_109
131,602.7727343,4341.424195,576_6_2,2.245575428,1.072331786,699.1603394,69,241.2099915,100,1608.06665,7.590044975,11.61276913,1.158118367,3.459134817,,,,,,,,19.23034284,38461,17.30730871,6.60613E-05,940.3703613,,,40.3968277,54.33371353,108c,070801010602,F070801010602_512
132,581.4613266,4336.14484,399_14_1,2.409659147,1.071027756,698.3101196,92,321.2227173,100,2141.484863,8.144647598,12.46131039,1.156710029,3.45492816,,,,,,,,1.95997417,3920,1.763976812,6.73302E-06,1019.532837,,,395.8726196,577.9740601,108c,070802060601,F070802060601_83
133,608.6130949,4333.544123,140_14_1,2.259800673,1.070385456,697.8912964,78,272.1776123,100,1814.517456,7.638126373,11.68633366,1.15601635,3.452856302,,,,,,,,14.1648222,28330,12.74833998,4.86599E-05,970.0689087,,,54.74369812,76.09374237,108c,070801030407,F070801030407_244
134,596.8674788,4328.887188,44_15_1,2.300668001,1.069235086,697.1412964,76,264.9136963,100,1766.091309,7.776257992,11.89767456,1.154773951,3.449145555,,,,,,,,2.850029945,5700,2.565026999,9.7906E-06,962.0549927,,,271.7871094,375.0662231,104,070801030401,F070801030401_468
135,610.058293,4325.248704,458_58_1,2.188239336,1.068336487,696.5554199,63,219.414856,100,1462.765747,7.396248817,11.31626034,1.153803349,3.446246624,,,,,,,,149.038635,298077,134.1347775,0.000511987,915.9702759,,,5.192951679,6.828730583,108c,070802060801,F070802060801_75
136,577.5811863,4324.319137,589_15_1,2.25749445,1.068106771,696.4056396,69,240.2599335,100,1601.73291,7.630331039,11.67440605,1.153555274,3.445505619,,,,,,,,18.30286789,36606,16.47258186,6.28751E-05,936.6655884,,,42.27665329,56.86209869,108c,070802060802,F070802060802_149
137,611.3057107,4323.422465,566_9_2,2.250901461,1.067885399,696.2612915,74,257.6164856,100,1717.443237,7.608047009,11.64031219,1.153316259,3.444791555,200.0000012,0.022617833,137.0438728,12.27548059,5182,2592,0.014197316,99.6643635,199329,89.69792739,0.000342373,953.8778076,0.268619329,0.368008405,7.762289524,10.63433456,108c,070802060503,F070802060503_256
138,607.4841779,4313.910419,161_19_2,2.254979372,1.065535903,694.7294312,86,298.7336426,100,1991.557617,7.621830463,11.66140079,1.15077877,3.437212706,,,,,,,,37.13646178,74273,33.42281713,0.000127573,993.4630737,,,20.78608322,29.72409821,108c,070802060602,F070802060602_191
139,604.7532671,4308.425815,463_5_2,2.267704725,1.064181209,693.8461304,84,291.4151917,100,1942.767944,7.664842129,11.72720814,1.149315715,3.432842493,,,,,,,,24.87619883,49753,22.38857961,8.54563E-05,985.2613525,,,30.99107361,44.00731659,108c,070801030301,F070801030301_200
140,606.6580758,4298.196599,533_15_2,2.153650522,1.061654568,692.1987915,84,290.7234497,100,1938.156372,7.279338837,11.13738823,1.146586895,3.424692154,31.83224207,0.003599882,131.0000407,11.7986304,790,395,0.002163557,13.32366189,26647,11.99129532,4.57703E-05,982.9222412,1.752401948,2.488410711,57.72510529,81.96965027,108c,070802060501,F070802060501_225
141,601.7244169,4290.049422,44_4_2,2.128606558,1.059642196,690.8867188,71,245.264679,100,1635.0979,7.194690228,11.0078764,1.14441359,3.418200731,,,,,,,,11.34323445,22687,10.20891094,3.8967E-05,936.1513672,,,67.67487335,91.69943237,104,070801030401,F070801030401_468
142,593.2263031,4272.991332,84_5_1,2.274410725,1.055428863,688.1396484,79,271.8147278,100,1812.098145,7.687508106,11.76188755,1.139863133,3.404609203,,,,,,,,3.858794928,7718,3.472915411,1.3256E-05,959.9543457,,,198.1446686,276.4116821,104,070801030406,F070801030406_418
143,602.4475416,4269.139451,49_7_2,2.16062808,1.054477453,687.5192871,78,268.1325073,100,1787.550049,7.302922726,11.17347145,1.138835669,3.401540279,,,,,,,,4.803345968,9606,4.323011359,1.65008E-05,955.6517944,,,159.0371246,221.0615997,104,070801030601,F070801030601_507
144,592.4159603,4268.135069,455_9_1,2.305542469,1.054229379,687.3575439,85,292.126709,100,1947.511353,7.792733669,11.92288208,1.138567686,3.400739908,,,,,,,,13.50730699,27015,12.15657636,4.64011E-05,979.4842529,,,56.54203415,80.57238007,108c,070802060803,F070802060803_570
145,599.6760804,4267.646303,186_34_1,2.204189062,1.05410862,687.2788086,82,281.7835083,100,1878.556763,7.450159073,11.39874363,1.138437271,3.400350332,,,,,,,,70.3143234,140628,63.28288971,0.000241548,969.0623169,,,10.86042118,15.31318092,108c,070801030407,F070801030407_315
146,603.7669638,4266.638332,450_45_1,2.166791439,1.053859711,687.1165161,70,240.4907837,100,1603.271851,7.323755264,11.20534515,1.138168454,3.399547338,,,,,,,,0.599038124,1198,0.539134324,2.05785E-06,927.6072998,,,1274.481079,1720.549561,108c,070801030301,F070801030301_110
147,603.6030944,4266.347447,450_45_2,2.166791439,1.053787827,687.0696411,70,240.4743805,100,1603.162598,7.323755264,11.20534515,1.138090849,3.399315596,,,,,,,,0.628200233,1256,0.565380216,2.15803E-06,927.5440063,,,1215.234619,1640.566772,108c,070801030301,F070801030301_110
148,603.1606272,4266.162679,84_5_2,2.274410725,1.05374217,687.039917,78,267.9455261,100,1786.303467,7.687508106,11.76188755,1.138041496,3.399168253,,,,,,,,21.85590601,43712,19.67031515,7.50808E-05,954.9854736,,,34.92775345,48.54957581,104,070801030406,F070801030406_418
149,597.6208029,4263.331122,458_54_2,2.315701008,1.053042769,686.5838623,78,267.7677002,100,1785.118042,7.827069283,11.97541618,1.137286186,3.396912098,,,,,,,,2.360398293,4721,2.124358416,8.10859E-06,954.3515625,,,323.1958618,449.2422485,108c,070802060801,F070802060801_245
150,603.8983787,4259.529765,598_16_1,2.227391243,1.052103877,685.9717407,4,13.71943188,100,91.46287537,7.528582573,11.51873112,1.136272192,3.393883467,,,,,,,,3.562825061,7125,3.206542458,1.22392E-05,699.6911621,,,213.9287872,218.2073517,108c,070802060804,F070802060804_364
151,600.8944072,4258.369689,53_11_2,2.142764807,1.051817298,685.7848511,78,267.4560242,100,1783.040161,7.242545128,11.08109379,1.135962725,3.392959118,,,,,,,,0.4914186,983,0.442276746,1.68815E-06,953.2408447,,,1550.578613,2155.303955,104,070801030601,F070801030601_471
152,591.0125101,4254.104418,593_11_1,2.202127457,1.050763845,685.0980225,73,250.060379,100,1667.069214,7.443190575,11.38808155,1.134824991,3.389560699,,,,,,,,11.3530395,22706,10.21773529,3.90007E-05,935.1583862,,,67.04988861,91.52305603,108c,070802060802,F070802060802_57
153,600.1164759,4253.059115,499_3_2,2.065496445,1.050505638,684.9296875,78,267.1220703,100,1780.813843,6.981378078,10.68150806,1.134546041,3.388727903,42.75654209,0.004835302,131.0012436,11.79871511,1060,530,0.002903001,105.61998,211239,95.05798166,0.000362832,952.0517578,1.292320132,1.796324015,7.205388546,10.01548481,108c,070802060704,F070802060704_478
154,590.9963578,4245.914124,399_1_1,2.166469812,1.048740745,683.7789917,92,314.5383301,100,2096.922119,7.322668076,11.20368195,1.132640004,3.383034706,,,,,,,,0.772787809,1546,0.695509017,2.65473E-06,998.3173218,,,983.1346436,1435.376587,108c,070802060601,F070802060601_133
155,574.7654919,4244.879159,592_37_2,2.297618866,1.04848516,683.6123047,84,287.1167603,100,1914.111694,7.765951633,11.88190556,1.132363915,3.382210255,,,,,,,,1.050795674,2102,0.945716083,3.60976E-06,970.7290649,,,722.8515015,1026.44873,108c,070802060704,F070802060704_226
156,602.1586416,4243.630936,184_13_1,2.128015518,1.048176885,683.4113159,79,269.9476624,100,1799.651123,7.19269228,11.00481892,1.132031083,3.381215811,,,,,,,,49.84237671,99685,44.85813904,0.000171222,953.3590088,,,15.23494625,21.25275421,108c,070802060602,F070802060602_78
157,599.6413651,4242.300006,93_10_1,2.223334551,1.047848105,683.1969604,78,266.4467468,100,1776.311646,7.514870644,11.49775219,1.131675959,3.380155087,,,,,,,,54.69664955,109393,49.22698402,0.000187897,949.6436768,,,13.87850571,19.29112053,108c,070801030406,F070801030406_391
158,605.4948451,4242.101293,460_9_2,2.269313574,1.047798991,683.164917,70,239.1077271,100,1594.051514,7.67027998,11.73552799,1.13162291,3.379996777,,,,,,,,0.48551482,971,0.43696335,1.66787E-06,922.272644,,,1563.437622,2110.640625,108c,070801030303,F070801030303_119
159,596.9216251,4240.80783,163_7_1,2.191888094,1.04747951,682.956665,82,280.0117493,100,1866.744995,7.408581734,11.33512974,1.131277919,3.378966093,,,,,,,,399.962325,799925,359.9660963,0.001373975,962.9683838,,,1.897280574,2.675164223,108c,070801030407,F070801030407_335
160,600.8263678,4240.561186,70_8_2,2.12803483,1.047418594,682.9169312,78,266.3375854,100,1775.583862,7.192757607,11.00491905,1.131212115,3.378769636,,,,,,,,4.558319713,9117,4.102487825,1.5659E-05,949.2545166,,,166.4640961,231.3850861,104,070801030601,F070801030601_322
161,590.9993722,4239.408047,588_5_1,2.168634892,1.047133803,682.7312622,5,17.06827545,100,113.7885056,7.329986095,11.21487904,1.130904555,3.377851009,,,,,,,,1.742658138,3485,1.568392277,5.98649E-06,699.7995605,,,435.3064575,446.1891174,108c,070801010602,F070801010602_457
