OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
7609,477.305568,3394.392702,723_25_2,1.672866583,0.838415027,129.9543304,129.9543304,70,191.3263092,1275.508789,100,5.654289246,65.91094208,0.82164675,0.234756202,34.11427516,0.003857955,131.00103,11.79870033,846,770,0.004217567,41.58836271,83177,37.42952835,0.000142867,321.2806396,321.2806396,0.168771863,0.417247593,3.471973419,8.583614349,108,070801010405,F070801010405_99
7619,485.8297634,3392.959236,188_12_1,1.718671679,0.838060915,129.8994446,129.8994446,13,35.51702118,236.7801361,100,5.809110165,67.71566772,0.821299672,0.234657049,20.92398739,0.002366276,130.9991455,6.474283874,451,410,0.002245717,2.866829157,5734,2.580146313,9.84831E-06,165.4164734,165.4164734,0.316827923,0.40345481,50.34576797,64.11127472,108,070801030605,F070801030603_160
7622,485.5667663,3392.481564,583_23_2,1.712130427,0.837942958,129.8811646,129.8811646,81,221.2670746,1475.11377,100,5.787000656,67.45793915,0.821184099,0.234624028,50.87087774,0.005752945,136.0997925,6.744705379,1063,967,0.005296607,35.85540003,71711,32.26985976,0.000123173,351.1482544,351.1482544,0.134313509,0.363131583,4.02484417,10.88161659,108,070801010301,F070801010301_235
7651,488.8454414,3388.643103,103_22_1,1.718829036,0.836994827,129.7341919,129.7341919,75,204.6450195,1364.300171,100,5.809642315,67.72186279,0.820254922,0.234358549,31.85608174,0.003602578,131.0011261,8.249012431,449,409,0.00224024,55.8311255,111662,50.2480126,0.000191795,334.3792114,334.3792114,0.317198515,0.817553103,2.581876993,6.654575825,108,070801030406,F070801030406_468
7659,484.8338698,3387.810607,186_43_1,1.718844414,0.836789191,129.7023315,129.7023315,41,111.8451385,745.6342773,100,5.80969429,67.72247314,0.820053399,0.234300971,114.6998904,0.012971315,133.8336378,10.6530631,2936,2672,0.014635505,104.7537603,209509,94.27838445,0.000359857,241.5474701,241.5474701,0.048541293,0.090399504,1.375737786,2.562066317,108,070801030407,F070801030407_156
7660,487.239437,3387.798121,680_27_2,1.740948439,0.836786151,129.7018585,129.7018585,76,207.3216705,1382.144531,100,5.884405613,68.59336853,0.820050418,0.234300122,26.25228882,0.002968849,151.4003296,13.42155933,741,674,0.00369174,52.44444036,104889,47.19999528,0.00018016,337.0235291,337.0235291,0.192435995,0.500034928,2.74792099,7.140329838,108,070801030407,F070801030407_134
7667,482.2208232,3387.042004,516_53_1,1.728360653,0.83659935,129.6728973,129.6728973,78,212.7303162,1418.202148,100,5.841858864,68.09741211,0.819867373,0.234247819,37.46049803,0.004236376,134.7793732,12.08342838,934,850,0.004655756,21.26946592,42539,19.14251995,7.30662E-05,342.4031982,342.4031982,0.152556345,0.402827293,6.774076462,17.88704872,108,070802060603,F070802060603_440
7680,483.0264059,3385.880274,550_1_2,1.705042243,0.836312413,129.628418,129.628418,51,139.0453339,926.9688721,100,5.763042927,67.17866516,0.819586158,0.234167472,40.2487935,0.004551703,141.9532496,11.03629976,1011,920,0.005039171,57.77271551,115547,51.99544436,0.000198464,268.6737671,268.6737671,0.140900448,0.292036712,2.49307251,5.167255878,108,070801010301,F070801010301_341
7698,481.8290106,3383.231389,186_25_1,1.673828602,0.835658133,129.5270081,129.5270081,58,158.0060425,1053.373657,100,5.657540798,65.94884491,0.818944991,0.233984277,70.78140087,0.00800461,137.3464142,9.11000262,1766,1607,0.008802117,43.5107959,87021,39.1597169,0.000149471,287.5330505,287.5330505,0.080601744,0.178925365,3.307659388,7.342572212,108,070801030407,F070801030407_159
7750,481.9569,3377.657164,441_6_1,1.693590045,0.834281325,129.3135986,129.3135986,77,209.4211884,1396.141235,100,5.72433424,66.72744751,0.81759572,0.233598769,63.17786026,0.007144732,131.0004222,11.79865742,1567,1426,0.007810715,139.4893382,278979,125.5404035,0.000479182,338.7348022,338.7348022,0.090682745,0.237541944,1.030055642,2.698213339,108,070801030303,F070801030303_682
7757,485.0124232,3376.776585,140_13_2,1.72026813,0.834063828,129.279892,129.279892,78,212.0857544,1413.905029,100,5.814506054,67.77856445,0.817382574,0.233537868,27.831707,0.003147465,130.9988785,11.79854822,691,629,0.003445259,31.80606656,63612,28.62546038,0.000109262,341.3656616,341.3656616,0.205532417,0.542711675,4.516255379,11.92524624,108,070801030407,F070801030407_232
7772,481.9112913,3374.553226,686_4_1,1.63485992,0.833514631,129.1947632,129.1947632,31,84.23482513,561.5654907,100,5.525826454,64.41348267,0.816844344,0.233384103,108.8027575,0.012304413,137.1397909,9.157487699,2783,2532,0.013868674,109.9358647,219872,98.94227999,0.000377658,213.4295959,213.4295959,0.051024787,0.084292889,1.305758953,2.157112122,108,070801030408,F070801030408_106
7779,484.459158,3374.12316,140_11_1,1.717046857,0.833408415,129.178299,129.178299,78,211.9189911,1412.793213,100,5.803618431,67.65164948,0.816740274,0.23335436,25.39644241,0.002872062,130.9997711,11.79861164,630,573,0.003138527,26.49454487,52989,23.84509064,9.10157E-05,341.09729,341.09729,0.225442052,0.59528321,5.417396069,14.30471802,108,070801030407,F070801030407_233
7796,482.872015,3371.489547,130_3_1,1.766781211,0.83275789,129.0774689,129.0774689,86,233.4720154,1556.480103,100,5.971720695,69.61118317,0.816102743,0.233172208,39.39380316,0.004455012,130.9999817,11.79862652,978,891,0.004880327,34.84005581,69682,31.35605011,0.000119685,362.5494995,362.5494995,0.144868091,0.406901807,4.116509438,11.5623455,108,070801030407,F070801030407_183
7812,479.7593917,3368.68482,94_12_2,1.84652257,0.832065165,128.970108,128.970108,79,214.2902069,1428.601318,100,6.241246223,72.75299072,0.815423846,0.23297824,24.2368412,0.002740924,130.9997864,11.79861259,601,547,0.002996116,19.18317795,38366,17.26486015,6.58992E-05,343.2603149,343.2603149,0.235777169,0.627532542,7.470092773,19.88202095,104,070801030602,F070801030602_354
7828,484.4380948,3366.251963,389_8_1,1.725321293,0.831464231,128.8769531,128.8769531,92,249.3722687,1662.481812,100,5.831585884,67.97766113,0.814834952,0.232809991,83.84360504,0.009481803,139.5001373,12.42853451,2191,1994,0.010921855,95.10877228,190218,85.59789276,0.000326724,378.2492065,378.2492065,0.064632371,0.189693689,1.505608916,4.418908119,108,070802060601,F070802060601_126
7839,481.728502,3365.273298,76_15_1,1.690207601,0.831222534,128.8394928,128.8394928,78,211.3632507,1409.088379,100,5.712901592,66.59417725,0.814598083,0.23274231,113.028914,0.012782346,140.9159966,12.55687928,3046,2771,0.015177763,88.98297534,177966,80.08467859,0.00030568,340.2027588,340.2027588,0.046495669,0.12277256,1.608790755,4.248037815,104,070801030403,F070801030403_359
7850,481.1553374,3363.422403,444_2_2,1.754968524,0.830765307,128.7686157,128.7686157,27,73.12385559,487.4923706,100,5.93179369,69.14575958,0.814149976,0.232614279,71.84958825,0.00812541,130.9981728,9.6687989,1536,1399,0.007662826,60.65192263,121304,54.58673096,0.000208355,201.8924713,201.8924713,0.092043325,0.144311994,2.358972788,3.698563099,108,070801030303,F070801030303_1
7880,480.5784105,3358.154483,128_7_1,1.680173635,0.829464138,128.5669403,128.5669403,29,78.4175415,522.7836304,100,5.678987026,66.19884491,0.812874854,0.23224996,164.64994,0.018620124,149.9867916,12.010326,4643,4226,0.023147321,626.115085,1252230,563.5035663,0.002150869,206.9844818,206.9844818,0.030422844,0.048978817,0.228156388,0.36731708,108,070801030406,F070801030406_336
7886,480.3340827,3357.703958,128_7_2,1.680173635,0.829352856,128.5496979,128.5496979,48,129.7770996,865.1806641,100,5.678987026,66.19884491,0.812765777,0.232218802,27.55581433,0.003116264,143.5002594,6.948577583,724,659,0.00360958,72.10717773,144214,64.89646149,0.000247707,258.3267822,258.3267822,0.195067823,0.391998142,1.980842948,3.980598927,108,070801030406,F070801030406_336
7896,480.6662022,3356.79074,128_39_1,1.699345946,0.829127312,128.51474,128.51474,78,210.8304749,1405.536499,100,5.743789196,66.95423126,0.812544763,0.232155651,32.51388571,0.003676968,143.7498779,12.77609777,849,773,0.004233999,35.62363089,71247,32.06126857,0.000122376,339.3452148,339.3452148,0.16625452,0.438997686,4.008410931,10.58427334,108,070801030406,F070801030406_36
7920,479.074782,3353.427114,516_34_2,1.779283524,0.828296483,128.3859558,128.3859558,35,94.50843811,630.0562744,100,6.013978481,70.1037674,0.811730564,0.231923014,35.28166676,0.003989974,130.9995575,8.249064247,637,580,0.003176869,34.92153549,69843,31.4293828,0.000119965,222.8943939,222.8943939,0.221355096,0.384300679,4.084902287,7.091911316,108,070802060603,F070802060603_351
7978,478.2070876,3344.78092,711_6_2,1.676029086,0.826160908,128.0549469,128.0549469,84,235.8472748,1572.315186,100,5.664978504,66.03554535,0.809637666,0.23132506,50.57437034,0.005719413,155.9334564,13.84293938,1494,1360,0.007449209,33.95252294,67906,30.55727027,0.000116636,363.9022217,363.9022217,0.094158046,0.267575175,4.190653801,11.90885925,108,070802060501,F070802060501_146
8103,473.6791386,3327.308698,836_50_1,1.687423468,0.821845233,127.3860092,127.3860092,39,104.4894104,696.5960693,100,5.703491211,66.48448181,0.805408359,0.230116665,31.47294378,0.003559249,159.3370056,5.488090118,652,594,0.003253552,13.97799683,27956,12.58019733,4.80181E-05,231.8754272,231.8754272,0.214454561,0.39036268,10.12591457,18.43177986,108,070802060302,F070802060302_38
8112,476.0764832,3326.340618,115_16_1,1.678269386,0.821606159,127.3489532,127.3489532,78,208.9180145,1392.786743,100,5.672550678,66.12381744,0.805174053,0.230049729,199.9999993,0.022617833,141.313002,12.6181942,5465,4973,0.027238909,152.2632302,304524,137.036905,0.000523064,336.2669678,336.2669678,0.025608074,0.067618534,0.929304063,2.453842402,104,070801030406,F070801030406_163
8137,474.2898247,3322.87314,76_15_2,1.690207601,0.82074964,127.2161942,127.2161942,78,208.6998444,1391.332275,100,5.712901592,66.59417725,0.804334641,0.229809895,28.95231438,0.003274193,139.5025787,12.42872429,757,689,0.003773901,20.62829506,41257,18.56546533,7.08636E-05,335.9160461,335.9160461,0.184638888,0.487541437,6.852303028,18.09359741,104,070801030403,F070801030403_115
8139,478.0271299,3322.789119,140_7_2,1.71823895,0.820728898,127.2129822,127.2129822,78,208.6949615,1391.299805,100,5.807647705,67.69861603,0.804314315,0.229804099,157.4405815,0.017804824,140.2555211,12.5686725,4106,3737,0.020468893,186.9672051,373934,168.2704869,0.000642281,335.907959,335.907959,0.034041472,0.089887068,0.756002963,1.996238112,108,070801030407,F070801030407_232
8144,476.285267,3322.545734,487_15_2,1.681624413,0.820668817,127.2036667,127.2036667,78,208.6791992,1391.194702,100,5.683890343,66.25600433,0.804255426,0.229787275,46.30401167,0.005236482,133.1226883,11.95594025,1153,1050,0.005751228,111.8947754,223789,100.7053009,0.000384388,335.8828735,335.8828735,0.121146351,0.319888443,1.263127804,3.335304737,108,070802060502,F070802060502_331
8153,474.9951017,3321.628841,680_26_2,1.752679825,0.820442319,127.1685562,127.1685562,78,208.6216736,1390.811157,100,5.924057961,69.05558777,0.804033458,0.229723856,104.1936922,0.011783178,135.0460336,12.13641003,2586,2353,0.012888227,104.9222172,209843,94.42999612,0.000360435,335.7902222,335.7902222,0.054045286,0.142707273,1.346696615,3.555969954,108,070801030407,F070801030407_658
8155,475.411987,3321.469055,723_29_1,1.727135539,0.820402861,127.1624451,127.1624451,41,109.6550446,731.0336304,100,5.83771801,68.04914093,0.803994775,0.229712799,199.9999994,0.022617833,144.316761,11.53852308,5348,4866,0.026652832,268.8120033,537624,241.9308057,0.00092344,236.8174896,236.8174896,0.02613285,0.048667796,0.525614917,0.978864551,108,070801010405,F070801010405_86
8164,473.9912243,3319.710731,149_26_2,1.651015878,0.819968522,127.0951233,127.0951233,35,93.55841827,623.7227783,100,5.580433846,65.05002594,0.803569138,0.229591191,37.67008591,0.004260079,130.9991455,6.474283874,888,809,0.004431184,14.50244427,29005,13.05220008,4.98197E-05,220.6535339,220.6535339,0.157101512,0.2727485,9.737448692,16.90546608,104,070801030603,F070801030603_465
8183,473.4932442,3316.671341,508_6_2,1.518719554,0.819217801,126.9787598,126.9787598,29,79.6782074,531.1880493,100,5.133272171,59.83755112,0.802833438,0.22938098,69.97582046,0.007913507,157.2088814,9.034622917,1238,1128,0.006178462,37.65450429,75310,33.8890541,0.000129353,206.6569672,206.6569672,0.112569824,0.183206528,3.746896029,6.098044872,108,070802060502,F070802060502_7
8189,481.4598377,3315.104522,520_5_2,1.838626266,0.818830788,126.9187698,126.9187698,41,109.4449081,729.6326904,100,6.214556694,72.44187164,0.802454174,0.229272619,39.75555396,0.004495922,147.9997711,7.136836708,1005,914,0.005006307,58.55014038,117100,52.69512558,0.000201135,236.363678,236.363678,0.138860792,0.258603573,2.408548594,4.485494137,108,070801010301,F070801010301_509
8220,473.5347383,3310.030686,515_1_1,1.708814383,0.8175776,126.7245255,126.7245255,17,45.31003189,302.0668945,100,5.775792599,67.32728577,0.80122602,0.228921726,62.04919665,0.007017092,138.4789307,8.519628644,1097,999,0.005471882,67.30025589,134601,60.57023001,0.000231194,172.0345612,172.0345612,0.12685138,0.172206774,2.092191696,2.840249538,108,070802060603,F070802060603_306
8223,474.4766917,3309.860591,186_23_1,1.729288459,0.817535579,126.7180176,126.7180176,39,103.9412231,692.9414673,100,5.844995022,68.13396454,0.801184893,0.228909969,33.69116993,0.003810106,134.7776235,9.349977344,878,799,0.00437641,8.859452404,17719,7.973506942,3.04345E-05,230.6592407,230.6592407,0.158595771,0.288684905,15.89238167,28.92820549,108,070801030407,F070801030407_159
8266,471.9260225,3305.266199,443_24_2,1.598458648,0.816400766,126.5421219,126.5421219,78,207.5940857,1383.960571,100,5.40279007,62.97927094,0.80007273,0.228592217,22.9639435,0.002596973,137.7985891,12.33949947,570,519,0.00284275,66.68928786,133378,60.02035721,0.000229095,334.1362,334.1362,0.243819118,0.643807709,2.108319998,5.567048073,108,070801030303,F070801030303_82
8269,472.3456581,3305.217343,186_4_1,1.654832959,0.816388667,126.5402451,126.5402451,34,90.48825836,603.2550659,100,5.593335629,65.20041656,0.800060868,0.22858882,131.4524562,0.014865849,132.2141113,10.54627626,3279,2983,0.016338964,161.9917924,323984,145.7926132,0.000556484,217.0285034,217.0285034,0.042420465,0.072755113,0.867946863,1.488611102,108,070801030407,F070801030407_156
8307,471.433343,3298.82055,54_34_2,1.685376763,0.814808667,126.2953415,126.2953415,54,143.4389191,956.2594604,100,5.696573257,66.40384674,0.798512518,0.228146434,200.0000013,0.022617833,133.8331899,12.01293748,4981,4533,0.024828871,54.75173282,109505,49.27656059,0.000188087,269.7342529,269.7342529,0.027861316,0.05950458,2.562990189,5.473885536,104,070801030405,F070801030405_41
8310,473.2332438,3298.256406,137_10_1,1.672758222,0.814669311,126.2737427,126.2737427,78,207.1537476,1381.025024,100,5.653922558,65.90667725,0.798375905,0.228107408,63.47080683,0.007177861,131.0016968,11.79874706,1575,1435,0.007860011,106.3419409,212683,95.7077498,0.000365312,333.4274902,333.4274902,0.087995641,0.232353657,1.319368005,3.483808756,108,070802060602,F070802060602_81
8324,471.7674247,3296.689015,540_5_2,1.736448526,0.814282179,126.2137375,126.2137375,75,199.0912933,1327.275269,100,5.869195938,68.41606903,0.797996521,0.227999017,29.56460777,0.003343437,130.9997711,11.7986114,734,668,0.003658876,88.10125263,176205,79.29112825,0.000302651,325.3050232,325.3050232,0.188942716,0.486983567,1.591776252,4.102665901,108,070802060503,F070802060503_178
8326,471.8358487,3296.215333,458_63_1,1.637209773,0.814165175,126.1956024,126.1956024,30,79.62529755,530.8353271,100,5.533769131,64.50606537,0.797881842,0.227966249,161.007898,0.018208249,136.6677144,9.467794269,4255,3872,0.021208336,63.16684175,126333,56.85015631,0.000216995,205.8208923,205.8208923,0.032591838,0.053156223,2.21979332,3.620410204,108,070802060801,F070802060801_235
8343,473.0863373,3293.479576,421_33_1,1.79379952,0.813489437,126.0908661,126.0908661,45,119.3388596,795.5924072,100,6.063042164,70.67569733,0.797219634,0.227777049,52.74618065,0.005965022,134.7793172,12.0834252,1352,1230,0.006737152,26.73178822,53463,24.0586093,9.18307E-05,245.429718,245.429718,0.102512896,0.199536353,5.240987301,10.20132637,108,070801030605,F070801030605_51
8454,473.5507023,3275.598527,184_8_2,1.731208086,0.809072852,125.4062958,125.4062958,42,110.7781525,738.5209961,100,5.851483345,68.20960236,0.792891383,0.226540402,22.40453875,0.002533711,131.0009613,6.47434777,70,63,0.000345074,1.698619246,3397,1.528757334,5.8352E-06,236.1844482,236.1844482,1.990576148,3.748959541,82.03152466,154.4944,108,070802060602,F070802060602_78
8482,468.4053313,3272.4768,680_5_2,1.62899375,0.808301747,125.2867737,125.2867737,79,208.1700287,1387.800171,100,5.505999088,64.18235016,0.792135715,0.226324484,38.31442308,0.004332946,135.5328644,12.14022274,976,889,0.004869373,29.1503842,58302,26.23534566,0.000100139,333.4567871,333.4567871,0.140929997,0.375092,4.775495529,12.71021175,108,070801030407,F070801030407_664
8511,465.1230458,3268.447496,791_2_1,1.645690441,0.807306528,125.132515,125.132515,80,210.5455322,1403.636841,100,5.56243372,64.84020233,0.791160405,0.226045832,81.60995102,0.009229201,131.0021362,8.249185363,1556,1416,0.007755941,39.61531591,79231,35.6537838,0.000136089,335.6780396,335.6780396,0.08837042,0.237060755,3.509655952,9.414934158,108,070802060603,F070802060603_2
8543,466.7186009,3263.530626,192_7_2,1.681289911,0.806092083,124.9442749,124.9442749,61,160.2992401,1068.661621,100,5.682759762,66.24282074,0.789970219,0.225705788,20.93029207,0.002366989,159.3326569,7.656922519,615,560,0.003067321,58.22886679,116458,52.40598121,0.000200031,285.2435303,285.2435303,0.223114774,0.509363472,2.384160519,5.442957401,108,070801030407,F070801030407_55
8547,466.6409879,3262.634583,549_9_1,1.631159663,0.805870771,124.9099731,124.9099731,68,178.6454315,1190.969482,100,5.513319492,64.26769257,0.789753377,0.225643814,49.3289299,0.005578568,158.2000885,14.05363655,1458,1327,0.007268456,71.2503261,142501,64.12529501,0.000244764,303.5554199,303.5554199,0.094129592,0.22875315,1.947904825,4.733786106,108,070801010301,F070801010301_260
8653,464.4495899,3249.186163,481_53_2,1.673265457,0.802549005,124.3950958,124.3950958,76,198.8392792,1325.595215,100,5.655637264,65.92665863,0.78649801,0.224713728,120.3919157,0.013615021,133.8318138,9.839627528,3042,2768,0.015161331,54.58879101,109178,49.12991308,0.000187527,323.234375,323.234375,0.044940423,0.116775423,2.531962395,6.579176426,108,070802060603,F070802060603_638
8658,471.5947454,3248.777218,420_1_2,1.782550216,0.802447975,124.3794327,124.3794327,52,136.0307922,906.8719482,100,6.025019646,70.23247528,0.786399007,0.224685431,199.9999992,0.022617833,138.3674342,11.5339812,5156,4692,0.025699771,102.8021166,205603,92.52190527,0.000353152,260.4102173,260.4102173,0.02650883,0.055500899,1.344324112,2.81457901,108,070801030303,F070801030302_38
8719,463.9350936,3238.668889,694_22_2,1.621254921,0.799951196,123.9924316,123.9924316,5,13.03919601,86.92797089,100,5.479841709,63.87744522,0.783952177,0.223986328,199.9999979,0.022617833,140.1971494,10.40408845,4750,4323,0.023678625,135.9715027,271942,122.3743534,0.000467098,137.0316315,137.0316315,0.028682034,0.031698272,1.013222337,1.119774103,108,070801030303,F070801030303_526
8793,465.2007142,3225.128995,590_17_1,1.745882511,0.796606839,123.4740601,123.4740601,32,83.10195923,554.0130615,100,5.901082993,68.78777313,0.780674696,0.223049909,28.55617833,0.003229394,158.2000275,9.752420863,809,736,0.004031337,30.45823835,60916,27.41241521,0.000104632,206.5760193,206.5760193,0.167763665,0.280673951,4.504311562,7.535856247,108,070802060802,F070802060802_43
8827,458.2907973,3217.180393,455_33_1,1.628675818,0.794643581,123.169754,123.169754,80,207.2428894,1381.619263,100,5.504924297,64.16983032,0.778750718,0.222500205,71.80375481,0.008120227,141.6220818,10.30712402,1351,1230,0.006737152,530.2489882,1060499,477.224081,0.001821544,330.4126587,330.4126587,0.100138009,0.26862818,0.258096278,0.692363739,108,070802060803,F070802060803_206
8831,462.2036194,3216.506536,455_8_2,1.632839322,0.794477105,123.1439514,123.1439514,80,207.199234,1381.328247,100,5.518996716,64.33386993,0.77858758,0.222453594,20.78730061,0.002350818,139.5025177,12.45046933,517,471,0.002579836,0.067120396,134,0.060408358,2.30576E-07,330.3432007,330.3432007,0.261452138,0.70136559,2038.525024,5468.501465,108,070802060803,F070802060803_299
8879,461.6314855,3207.047517,22_12_1,1.635428667,0.792140722,122.7818146,122.7818146,78,201.4251099,1342.834106,100,5.527749062,64.4358902,0.776297927,0.221799403,22.17945982,0.002508257,144.4579697,12.83211422,594,541,0.002963252,13.93022004,27861,12.53719803,4.7854E-05,324.2069092,324.2069092,0.226953447,0.599273384,9.793401718,25.85959816,104,070801030402,F070801030402_293
8884,458.749126,3206.505196,723_46_1,1.655967116,0.792006791,122.761055,122.761055,78,201.3914795,1342.609863,100,5.597168922,65.24510193,0.776166677,0.221761897,27.98284149,0.003164556,142.3327942,12.65263081,744,677,0.003708172,12.83499146,25670,11.55149269,4.40916E-05,324.1525269,324.1525269,0.181330949,0.478807271,10.62728977,28.06152725,108,070801010405,F070801010405_161
8895,461.0705119,3204.46421,115_8_2,1.674660087,0.791502655,122.6829147,122.6829147,78,201.2632904,1341.755249,100,5.660351276,65.98160553,0.775672615,0.221620739,200.0000002,0.022617833,138.7918606,11.17272805,4945,4500,0.024648118,221.8445294,443690,199.6600776,0.000762094,323.9461975,323.9461975,0.02726287,0.071988046,0.614458919,1.622488618,104,070801030406,F070801030406_20
8919,458.8798785,3199.202476,694_52_2,1.606997371,0.790203035,122.4814682,122.4814682,77,198.3567505,1322.378296,100,5.431651115,63.31569672,0.774398983,0.221256852,199.9999985,0.022617833,145.9854177,11.8262132,5376,4893,0.02680072,147.7338491,295467,132.9604639,0.000507504,320.8382263,320.8382263,0.025031978,0.065570861,0.921187103,2.413034916,108,070801030303,F070801030303_541
8920,460.755288,3199.159352,455_17_1,1.66149056,0.790192366,122.4798203,122.4798203,86,221.5383301,1476.922241,100,5.615838051,65.46273041,0.774388492,0.221253857,20.0419562,0.002266528,142.3328247,8.818422119,530,483,0.002645565,83.97509629,167950,75.57758592,0.000288476,344.018158,344.018158,0.253581405,0.712252915,1.620583892,4.551854134,108,070802060803,F070802060803_204
8928,453.2606489,3198.018107,658_20_1,1.687523365,0.789910495,122.4361267,122.4361267,78,200.858139,1339.054199,100,5.703828812,66.48841858,0.774112284,0.22117494,42.27107659,0.004780401,130.9982452,11.79850388,1048,954,0.005225401,20.39933896,40799,18.35940433,7.00771E-05,323.2942505,323.2942505,0.128339753,0.338882864,6.668850899,17.60918999,104,070801030401,F070801030401_515
8930,458.5914346,3197.417129,60_11_2,1.699969053,0.78976202,122.4131165,122.4131165,29,74.66379547,497.7586365,100,5.745895386,66.97878265,0.773966789,0.221133366,36.64035046,0.004143627,139.5017014,6.805649221,882,803,0.00439832,18.16858339,36337,16.35172558,6.24138E-05,197.0769043,197.0769043,0.152444735,0.245425791,7.486250877,12.05236149,104,070801030202,F070801030202_205
8965,459.6554181,3189.748504,658_30_2,1.65379858,0.787867904,122.1195221,122.1195221,33,84.75862885,565.0574951,100,5.589838982,65.15966034,0.772110522,0.220603019,25.57651703,0.002892427,138.2245522,10.11943042,701,638,0.003494555,82.98744229,165975,74.68869789,0.000285084,206.8781433,206.8781433,0.191409916,0.324260414,1.63504684,2.769872189,104,070801030401,F070801030401_473
9005,460.6212906,3182.025497,594_11_2,1.666172981,0.785960317,121.8238525,121.8238525,1,2.562227726,17.08151817,100,5.631664753,65.6472168,0.770241082,0.220068887,38.00301746,0.00429773,,1.149999976,92,83,0.000454621,20.43295992,40866,18.38966393,7.01926E-05,124.3860779,124.3860779,1.467757225,1.498627424,6.624582767,6.763912678,108,070802060804,F070802060804_433
9013,456.2209114,3180.345997,458_28_1,1.529314041,0.785545468,121.7595444,121.7595444,78,199.7485046,1331.656738,100,5.169081688,60.25497437,0.769834578,0.219952732,23.47715092,0.002655011,131.00354,11.79887724,582,530,0.002903001,58.86695004,117734,52.98025608,0.000202223,321.5080566,321.5080566,0.229734987,0.606619,2.298206091,6.068450451,108,070802060801,F070802060801_198
9059,448.3919233,3170.330617,520_1_2,1.683129668,0.783071637,121.3761063,121.3761063,35,89.34848022,595.6565552,100,5.688978195,66.31530762,0.767410219,0.219260052,194.2133833,0.02196343,136.6655477,10.65591831,4863,4426,0.024242793,143.3151563,286631,128.9836404,0.000492325,210.7245789,210.7245789,0.02742343,0.047610614,0.941019416,1.633731008,108,070801010301,F070801010301_509
9122,454.4794998,3157.609791,163_29_2,1.652866721,0.779929638,120.8890915,120.8890915,32,81.36218262,542.4145508,100,5.586689472,65.12294769,0.764331043,0.218380302,63.74200273,0.00720853,142.3358765,6.916101793,1261,1147,0.006282531,230.5308537,461062,207.4777675,0.000791934,202.2512817,202.2512817,0.105395898,0.176330671,0.582660437,0.974809408,108,070801030407,F070801030407_354
9136,455.0008018,3153.989446,406_4_2,1.599498391,0.779035389,120.7504883,120.7504883,73,185.3948212,1235.965454,100,5.406304359,63.02023697,0.763454676,0.218129903,49.67072987,0.005617221,135.9586105,9.965701556,1295,1178,0.00645233,95.14071922,190282,85.62664648,0.000326833,306.1453247,306.1453247,0.102504656,0.259885669,1.410197616,3.575351,108,070801030603,F070801030603_308
9151,452.6006655,3149.306113,186_2_1,1.569575787,0.777878582,120.5711823,120.5711823,78,197.7989655,1318.65979,100,5.305166245,61.84128571,0.762320995,0.217805997,64.61141732,0.007306851,149.6997147,13.27258635,1783,1622,0.008884277,62.42412765,124849,56.18171471,0.000214443,318.3701477,318.3701477,0.074334882,0.196282461,2.146092892,5.66679287,108,070801030407,F070801030407_151
9236,449.2948548,3130.385228,443_1_1,1.604730368,0.773205161,119.8468018,119.8468018,78,196.610672,1310.737793,100,5.423988819,63.22637558,0.757741034,0.216497451,54.63339424,0.006178445,115.7479248,10.89283657,1225,1115,0.006107256,66.48084712,132962,59.83276129,0.000228379,316.4574585,316.4574585,0.10748592,0.283818334,2.003029823,5.289032936,108,070801030303,F070801030303_81
9264,449.9618164,3125.352653,489_21_1,1.564606309,0.771962106,119.654129,119.654129,29,72.98123169,486.5415344,100,5.288369179,61.64548874,0.756522894,0.21614939,199.9999971,0.022617833,130.9994125,11.79858589,4962,4515,0.024730278,99.7202485,199441,89.74822249,0.000342565,192.6353607,192.6353607,0.026501467,0.042665638,1.333220005,2.146397591,108,070802060502,F070802060502_253
9272,449.1743593,3123.315036,443_1_2,1.604730368,0.771458805,119.5761185,119.5761185,78,196.1663208,1307.775513,100,5.423988819,63.22637558,0.756029606,0.216008469,85.82419872,0.009705787,136.0984421,12.20424628,2244,2042,0.011184768,134.745065,269489,121.2705591,0.000462885,315.7424316,315.7424316,0.058558334,0.154624104,0.986027598,2.603619814,108,070801030303,F070801030303_82
9314,449.1721571,3112.964637,455_24_1,1.617860317,0.768902242,119.1798477,119.1798477,6,15.03971767,100.2647858,100,5.468368053,63.74369812,0.753524184,0.215292633,30.43668351,0.003442059,139.5010834,12.46127462,756,688,0.003768423,4.805944823,9612,4.325350199,1.65097E-05,134.2195587,134.2195587,0.17322652,0.195086569,27.55380249,31.03091049,108,070802060803,F070802060803_306
