OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
85,F070801010301_462,1814.864947,15545.45496,3.839727402,637.3947754,65,813.6382446,12.97827816,19.85676575,4.146905422,12.38621712,10.83688831,0.001225535,151.3966522,13.42123032,306,278,0.001522706,36.05395889,72108,34.25126266,0.000130736,1451.032959,2.292787075,5.21954298,18.60938072,42.36436462,108,070801010301
86,F070801010301_464,2690.976023,23558.42686,5.81893158,965.942627,58,1100.24353,19.66798782,30.09202194,6.284446239,18.77074623,14.95152855,0.001690856,139.4987946,12.42843056,391,356,0.00194994,52.46648026,104933,49.84315491,0.000190249,2066.186035,2.713321924,5.803893566,19.37964439,41.45375824,108,070801010301
87,F070801010301_465,1955.312251,16565.36747,4.091645718,679.2131958,63,840.3422241,13.82976246,21.15953636,4.418977261,13.19885731,12.22114277,0.001382079,139.4985352,12.42840958,319,290,0.001588434,32.14691544,64294,30.53956985,0.000116568,1519.55542,2.342114449,5.23984623,22.24043083,49.75693512,108,070801010301
88,F070801010301_466,1023.565386,8608.965303,2.126414537,352.9848022,69,478.3156433,7.187281132,10.99654007,2.296527624,6.859401703,4.354275584,0.000492421,151.3955688,13.421134,123,112,0.000613464,11.5530448,23106,10.97539234,4.18926E-05,831.300415,3.151649952,7.422325134,32.16147614,75.74220276,108,070801010301
89,F070801010301_467,2141.957848,18017.54702,4.450334072,738.7554321,64,928.5177002,15.04212952,23.0144577,4.806360722,14.35591602,12.15739441,0.00137487,148.0013733,13.12381077,335,305,0.001670595,35.65915298,71318,33.876194,0.000129304,1667.273193,2.422148943,5.466469288,21.80751038,49.21666336,108,070801010301
90,F070801010301_48,2539.62172,21645.69934,5.346487522,887.5169067,70,1220.068481,18.07112694,27.64882469,5.774206638,17.24673462,23.16019029,0.002619167,131.0003204,11.79864979,574,522,0.002859182,39.6849865,79368,37.70073709,0.000143902,2107.585449,1.700223923,4.037519932,23.54110146,55.9030304,108,070801010301
91,F070801010301_50,5215.708536,45564.21425,11.25436115,1868.223999,66,2421.488281,38.03974152,58.20080566,12.15470982,36.30438995,32.91533567,0.003722368,130.9984283,11.79851723,817,744,0.004075156,83.18571617,166371,79.02643114,0.000301641,4289.712402,2.511053801,5.765742302,23.6404953,54.28199768,108,070801010301
92,F070801010301_51,2317.586951,20410.00746,5.041271687,836.8510742,60,986.0727539,17.03949738,26.07043076,5.444573402,16.26216698,16.99700499,0.001922177,130.9964142,11.79837513,421,383,0.002097829,33.53981042,67079,31.86281943,0.000121619,1822.923828,2.184989691,4.759592056,26.26418877,57.21162796,108,070801010301
93,F070801010301_510,3503.013214,30189.81171,7.45688343,1237.842651,73,1774.589111,25.20426559,38.5625267,8.053434372,24.05446243,21.68462396,0.002452296,148.0005188,13.12373734,599,545,0.002985161,35.72556114,71451,33.93928242,0.000129545,3012.431641,2.27127099,5.527397633,36.47227097,88.75943756,108,070801010301
94,F070801010301_52,2491.04365,22000.0062,5.434001446,902.0442505,63,1116.035156,18.36692429,28.10139465,5.868721485,17.52903748,19.26327324,0.002178468,130.9970093,11.79841709,478,435,0.002382651,46.72302246,93446,44.38687134,0.000169423,2018.079346,2.073664904,4.639262676,20.32232094,45.46568298,108,070801010301
95,F070801010301_529,3417.351925,30730.85293,7.590520859,1260.026489,57,1410.470459,25.65596008,39.25362015,8.197762489,24.48555183,25.1348381,0.002842478,139.500946,12.42859745,657,598,0.003275461,77.32225037,154644,73.45613861,0.000280379,2670.49707,2.107067823,4.465713978,17.15345383,36.3549881,108,070801010301
96,F070801010301_530,5234.341833,46485.48996,11.48191643,1905.998169,78,2919.621826,38.80887604,59.37757874,12.40046978,37.0384407,39.64733487,0.004483684,139.4986115,12.42841625,1035,942,0.005159673,110.797659,221596,105.2577746,0.000401764,4825.620117,2.023352623,5.122738838,18.10790825,45.84573746,108,070801010301
97,F070801010301_533,936.4745678,8037.53212,1.985270381,329.5548706,62,401.2628479,6.710213661,10.26662731,2.144092083,6.404098034,5.97132142,0.000675292,130.9967651,11.79839993,148,135,0.000739444,3.203931336,6408,3.043734853,1.16178E-05,730.817749,2.441147089,5.413465023,108.2731857,240.1055908,108,070801010301
98,F070801010301_534,1146.359515,9956.028177,2.45913887,408.217041,41,328.6885071,8.311889648,12.71719074,2.655869961,7.932705879,5.99246788,0.000677683,130.9973602,11.79844189,149,136,0.000744921,3.041169167,6082,2.889110804,1.10276E-05,736.9055176,3.001595974,5.418422699,141.2950439,255.0630798,108,070801010301
99,F070801010301_93,1539.76588,13290.26126,3.282694578,544.9273071,89,952.4411011,11.09550762,16.97612572,3.545310259,10.58933735,9.136285067,0.001033215,131.0039368,11.79890537,227,206,0.001128336,3.665302634,7331,3.482037365,1.32908E-05,1497.368408,2.645278215,7.268778801,156.4966888,430.0265198,108,070801010301
100,F070801010301_97,3361.830649,29163.21555,7.203314304,1195.750122,92,2160.417969,24.3472023,37.2512207,7.779579639,23.23649788,21.2715699,0.002405584,131.0010834,11.79870415,527,480,0.002629133,24.09804582,48195,22.8931431,8.73822E-05,3356.167969,2.491146088,6.992016792,52.23180389,146.6014557,108,070801010301
101,F070801010301_99,5007.635426,43500.7483,10.74468517,1783.617798,86,3012.379883,36.31703568,55.56506348,11.60426044,34.66027451,24.01942253,0.002716336,131.0014343,11.79872894,595,541,0.002963252,33.11474597,66230,31.45900869,0.000120078,4795.997559,3.296890497,8.865059853,56.69656754,152.4522858,108,070801010301
102,F070801010302_127,6894.956096,60191.90663,14.86740112,2467.988525,74,3586.611816,50.2518158,76.88527679,16.05679321,47.95935822,44.92034626,0.005080005,131.0005493,11.798666,1115,1015,0.00555952,106.0066638,212014,100.7063293,0.000384392,6054.600586,2.431515694,5.965123653,24.50678635,60.12134933,108,070801010302
103,F070801010302_26,5478.310698,47229.17497,11.6656065,1936.490723,81,3080.420166,39.42974854,60.32751465,12.59885502,37.63098907,39.14438438,0.004426806,130.9993744,11.79858303,970,884,0.004841986,63.07782936,126156,59.92393589,0.000228727,5016.911133,2.190600395,5.675238609,32.31581497,83.72132111,108,070801010302
104,F070801010302_42,6836.375603,60144.38116,14.85566235,2466.040039,74,3583.780029,50.21213913,76.8245697,16.04411507,47.92148972,51.69925594,0.005846626,130.9999847,11.7986269,1282,1167,0.006392079,83.23977232,166479,79.07778406,0.000301837,6049.820313,2.113144875,5.18407917,31.18499184,76.50467682,108,070801010302
105,F070801010302_84,5566.829698,48802.13883,12.05412865,2000.985352,82,3222.30957,40.74295425,62.33671951,13.01845932,38.88428497,38.06878281,0.004305167,130.9984131,11.79851532,944,859,0.004705052,19.99957108,39999,18.99959242,7.25206E-05,5223.294922,2.329435825,6.080669403,105.317276,274.9161682,108,070801010302
106,F070801010403_16,19906.1363,173886.6339,42.94999695,7129.699707,85,11901.44531,145.17099,222.111618,46.38599777,138.5483704,139.3503377,0.015759014,151.4001923,13.42154694,3932,3578,0.019597992,255.0460243,510092,242.2937196,0.000924825,19031.14453,1.992649436,5.318933487,29.42585373,78.54576111,108,070801010403
107,F070801010403_170,3735.307285,33116.53962,8.179785728,1357.844482,84,2239.952637,27.64767647,42.30094528,8.834168434,26.38640594,30.01204339,0.003394037,130.9972076,11.79843044,745,678,0.00371365,35.3239696,70647,33.55777162,0.000128089,3597.797119,2.002720594,5.306485653,40.46289063,107.2120361,108,070801010403
108,F070801010403_185,3729.291954,32524.93888,8.033659935,1333.587524,61,1597.573608,27.15377045,41.54526901,8.676352501,25.91503143,19.74480554,0.002232924,159.3338013,14.16395664,588,535,0.002930387,65.31953299,130639,62.05355692,0.000236856,2931.161133,2.492686987,5.478806019,21.49091148,47.23598862,108,070801010403
109,F070801010403_20,3621.370048,31797.95943,7.854095936,1303.779907,73,1869.117798,26.54684448,40.61667252,8.482423782,25.33579254,25.86435235,0.002924978,159.3329468,14.16387367,770,701,0.003839629,31.39919376,62798,29.82923341,0.000113857,3172.897705,1.859885693,4.526245117,43.70812607,106.3687286,108,070801010403
110,F070801010403_212,2567.651803,21904.01819,5.410292625,898.1085815,57,1005.340576,18.28678894,27.97878647,5.843115807,17.45255661,17.06308031,0.00192965,131.0033569,11.79886436,424,386,0.002114261,9.450290717,18901,8.977776423,3.42678E-05,1903.449219,2.326706171,4.931215763,100.0368652,212.0178833,108,070801010403
111,F070801010403_23,9835.896299,86257.33862,21.30556297,3536.723389,75,5209.209961,72.01280212,110.1795883,23.01000786,68.72762299,64.01945485,0.007239907,151.4003601,13.42156124,1806,1644,0.009004779,117.5104351,235021,111.6349134,0.000426106,8745.933594,2.151291609,5.319911003,31.68115807,78.34407043,108,070801010403
112,F070801010403_233,5116.512329,45210.10641,11.16689587,1853.704712,79,2875.922363,37.74410629,57.74848175,12.06024742,36.0222435,36.50439933,0.004128252,147.9996338,13.12366199,1008,917,0.005022739,49.09701791,98195,46.64216679,0.000178031,4729.626953,2.02148819,5.157717705,39.74311066,101.4023819,108,070801010403
113,F070801010403_235,1817.73434,15311.35958,3.78190589,627.7963867,82,1010.979004,12.78284168,19.55774689,4.084458351,12.19969654,11.6754346,0.001320365,147.9981079,13.12353039,322,292,0.001599389,14.00138854,28003,13.30131918,5.07706E-05,1638.775391,2.149987698,5.612244606,47.19805527,123.2039719,108,070801010403
114,F070801010403_26,7251.364176,63912.81531,15.78646564,2620.553223,84,4322.96582,53.35825348,81.63813019,17.04938316,50.92408371,61.30622471,0.00693307,131.0001678,11.7986393,1519,1383,0.007575188,77.12267658,154246,73.26654279,0.000279655,6943.519043,1.894832373,5.0206213,35.7673912,94.77066803,108,070801010403
115,F070801010403_3,4830.959862,41812.81787,10.32776642,1714.40918,80,2693.481445,34.90785217,53.40901566,11.15398788,33.31537628,35.15600127,0.003975763,159.3329468,14.16387367,1046,953,0.005219924,34.87541484,69751,33.13164395,0.000126462,4407.890625,1.798960328,4.62527895,51.74536896,133.0417175,108,070801010403
116,F070801010403_36,1957.160598,16879.28934,4.169184685,692.0846558,62,842.6755981,14.09184456,21.56052208,4.502719402,13.44898319,13.94489209,0.001577016,158.1984253,14.05347633,411,373,0.002043055,22.34378898,44688,21.22659946,8.1021E-05,1534.760254,1.855454803,4.114638805,32.60459518,72.30363464,108,070801010403
117,F070801010403_43,3971.669063,35529.98444,8.775906563,1456.800537,64,1831.005005,29.66256332,45.3837204,9.477978706,28.30937576,24.31947386,0.002750269,148.0011444,13.12379169,671,610,0.003341189,12.48558992,24971,11.86131001,4.52741E-05,3287.805664,2.38819766,5.389845371,122.8195343,277.1874084,108,070801010403
118,F070801010403_46,4677.970285,40940.71362,10.11235619,1678.651123,64,2109.842041,34.17976379,52.29504013,10.92134476,32.62050247,43.72756255,0.004945114,151.401123,13.42162991,1233,1122,0.006145597,124.3657651,248731,118.1474748,0.000450964,3788.493164,1.496124029,3.376553535,14.20810032,32.06579971,108,070801010403
119,F070801010405_110,2250.556115,19795.81516,4.889566422,811.6680298,80,1275.198975,16.52673531,25.28590584,5.280731678,15.77279472,10.3602221,0.001171629,139.4956055,12.42818165,271,247,0.001352908,19.86735725,39735,18.87398887,7.20412E-05,2086.866943,3.286105394,8.448854446,43.00458527,110.5684128,108,070801010405
120,F070801010405_114,3188.211527,27325.59593,6.749422073,1120.404053,77,1694.239868,22.81304741,34.90396118,7.289375782,21.77232933,22.84321844,0.002583321,130.9976807,11.79846382,567,515,0.00282084,32.87222266,65745,31.22861184,0.000119198,2814.644043,2.175541878,5.465328217,35.87748337,90.1302948,108,070801010405
121,F070801010405_115,2347.227348,20409.90296,5.041245937,836.8468018,82,1347.625977,17.03941154,26.07029915,5.444545746,16.26208305,14.9199117,0.00168728,130.9960632,11.79835033,370,336,0.001840393,21.80285003,43607,20.71270787,7.90595E-05,2184.472656,2.490615368,6.50140667,40.40257645,105.465332,108,070801010405
122,F070801010405_160,1365.773466,11444.57813,2.826810837,469.2506104,61,562.1395874,9.554620743,14.61856937,3.052955627,9.11874485,8.763085842,0.00099101,142.3305664,12.65245152,233,212,0.0011612,4.996887684,9994,4.747043133,1.81193E-05,1031.390137,2.213446379,4.865047932,98.85113525,217.2700195,108,070801010405
123,F070801010405_161,3889.696405,32952.29842,8.139217377,1351.110107,88,2334.97876,27.51055527,42.09114838,8.790354729,26.25554085,27.38106922,0.003096502,142.3327942,12.65263081,727,662,0.003626012,12.55897389,25117,11.93102526,4.55402E-05,3686.088867,2.040951729,5.568109989,113.2434235,308.9498901,108,070801010405
124,F070801010405_180,2716.463284,23527.9304,5.811398983,964.6922607,73,1382.996704,19.64252853,30.05306816,6.276310921,18.74644852,17.93498147,0.002028252,142.3299713,12.65240383,477,434,0.002377174,9.374528885,18749,8.905802429,3.39931E-05,2347.688965,2.222793341,5.409421444,108.3217697,263.6134033,108,070801010405
125,F070801010405_182,1464.089911,12597.94234,3.111691713,516.5408325,84,852.1056519,10.51751804,16.0918026,3.360626936,10.03771496,12.45868338,0.001408942,142.3289948,12.65232563,331,301,0.001648685,5.8406169,11681,5.54858603,2.11787E-05,1368.646484,1.716082454,4.546998501,93.0941391,246.6658173,108,070801010405
126,F070801010405_183,4182.193088,36101.44393,8.917057037,1480.231445,77,2238.359619,30.13965225,46.11366653,9.630421638,28.76469994,32.19246525,0.003640619,151.3992157,13.4214592,908,827,0.004529776,64.75277345,129506,61.515135,0.000234801,3718.591064,1.789880872,4.496482372,24.06288147,60.45001984,108,070801010405
127,F070801010405_185,1119.966488,9456.30686,2.335707903,387.7275085,77,586.3093872,7.894692898,12.07888031,2.52256465,7.534541607,10.07346751,0.0011392,151.4029999,13.42179775,284,259,0.001418636,15.12390245,30247,14.36770704,5.48409E-05,974.0368652,1.497017384,3.760760069,26.98604012,67.79347992,108,070801010405
128,F070801010405_203,3765.040327,32350.29889,7.990523815,1326.427002,76,1979.732178,27.00797081,41.32219696,8.629765511,25.77588272,36.58693513,0.004137586,131.001358,11.79872322,909,827,0.004529776,15.97182625,31944,15.1732351,5.79156E-05,3306.15918,1.603902102,3.997774124,87.41886902,217.8941498,108,070801010405
129,F070801010405_234,3252.750726,27903.12011,6.89207077,1144.08374,72,1617.706909,23.29519844,35.64165497,7.443436623,22.23248672,23.54626369,0.002662827,142.3336639,12.65270042,627,571,0.003127572,28.86443806,57729,27.42121601,0.000104666,2761.790527,2.003649235,4.836760998,41.72257614,100.7172852,108,070801010405
130,F070801010405_239,6692.567356,57474.91761,14.19630432,2356.586426,83,3841.236328,47.98350906,73.41477203,15.33200836,45.79452896,42.32878768,0.004786927,159.3335419,14.16393185,1261,1148,0.006288009,39.66345626,79328,37.68028331,0.000143824,6197.822754,2.052775621,5.398800373,62.54163361,164.4845123,108,070801010405
131,F070801010405_25,1181.601985,10279.32251,2.538992643,421.4727783,64,529.7354126,8.581794739,13.13014603,2.74211216,8.190299034,6.242808104,0.000705994,151.4036407,13.42185497,176,160,0.000876378,8.606997013,17214,8.176647186,3.12099E-05,951.2081909,2.634204865,5.945051193,51.54591751,116.3323059,108,070801010405
132,F070801010405_255,1742.946606,15119.52401,3.734522343,619.9307251,86,1047.010498,12.62268543,19.3127079,4.033284187,12.04684639,8.827678032,0.000998315,130.9998932,11.79862022,219,200,0.001095472,14.06145791,28123,13.35838543,5.09884E-05,1666.941162,3.099653721,8.334705353,46.40760803,124.7861252,108,070801010405
133,F070801010405_258,2303.654498,19451.46898,4.804512978,797.5491333,80,1253.016968,16.239254,24.84605789,5.188874245,15.4984293,16.34621399,0.00184858,139.4994659,12.42848206,428,389,0.002130693,20.69052382,41382,19.65599753,7.50261E-05,2050.566162,2.050254822,5.271378517,40.57535934,104.32267,108,070801010405
134,F070801010405_26,1029.589481,8887.930161,2.195318699,364.4229126,86,615.4794922,7.420176983,11.35287094,2.370944262,7.081673145,4.896641374,0.000553757,151.4019012,13.42169952,138,125,0.00068467,2.443841696,4887,2.321649551,8.86164E-06,979.9024048,2.915383339,7.839219093,156.9672394,422.0716248,108,070801010405
135,F070801010405_264,3623.201167,32077.28107,7.923088551,1315.232666,81,2092.170654,26.78003883,40.97346115,8.55693531,25.55834961,20.82095337,0.002354624,131.0019073,11.79876232,517,470,0.002574359,24.75348806,49507,23.51581383,8.97589E-05,3407.40332,2.798367262,7.249794483,55.92971039,144.8983765,108,070801010405
136,F070801010405_265,1410.885507,11848.04463,2.926466942,485.7935181,84,801.383728,9.891458511,15.13393116,3.160584211,9.440216064,10.58726388,0.001197305,130.9988251,11.79854488,262,237,0.001298134,17.20844352,34417,16.34802139,6.23997E-05,1287.177246,2.049761772,5.431127548,29.7157383,78.73596191,108,070801010405
137,F070801010405_27,2742.898234,24295.88422,6.001083374,996.1798096,78,1525.955444,20.28366089,31.0340004,6.481170177,19.35833359,20.71376038,0.002342502,151.4009552,13.42161465,585,533,0.002919433,33.90218163,67804,32.20707321,0.000122933,2522.135254,1.869005322,4.73196125,30.93046761,78.3099823,108,070801010405
138,F070801010405_271,4881.114884,41587.33589,10.27207184,1705.16394,85,2846.391113,34.71960449,53.12099457,11.09383774,33.13571548,34.29350525,0.003878224,158.1999054,14.05361938,1014,923,0.005055603,31.4237245,62846,29.8525385,0.000113946,4551.555176,1.847414851,4.931262493,57.11956406,152.4679413,108,070801010405
139,F070801010405_28,5090.344717,44966.88576,11.10682106,1843.7323,79,2860.450439,37.54105377,57.43781281,11.99536705,35.82845688,34.01757884,0.00384702,130.9979858,11.79848576,843,768,0.004206612,14.88022184,29761,14.1362108,5.39573E-05,4704.182617,2.400693178,6.125237942,130.4262085,332.7753601,108,070801010405
140,F070801010405_29,2210.67027,18901.52104,4.6686759,775.0001831,83,1263.250244,15.78012466,24.14359093,5.042170048,15.06024456,15.86287153,0.001793919,130.9975891,11.79845715,394,359,0.001966372,6.492699862,12985,6.168064833,2.35432E-05,2038.250488,2.158774853,5.677577972,125.6472168,330.452179,108,070801010405
141,F070801010405_37,1909.475287,17196.86955,4.247626781,705.1060181,70,969.3084106,14.35697842,21.96617699,4.587437153,13.7020216,10.85858631,0.001227988,151.3942719,13.42101765,306,278,0.001522706,23.38373756,46767,22.21455002,8.4792E-05,1674.414429,2.536352634,6.023073673,31.74072838,75.37467194,108,070801010405
