OBJECTID,FBndID,Acres,isAG,updateYr,MLRA,inSup,OBJECTID_1,FBndID_1,Acres_1,isAG_1,updateYr_1,Shape_Length_1,Shape_Area_1,GenLU,CropRotatn,CropSumry,CCCount,FertYrs,CornYrs,CCpairs,N_6Yrs,N_Annual,Nrate,Nconc,NloadAc,wsNload,NLoadReduced,NO3conc,NO3loadAc,wsNO3load,NO3LoadReduced,Shape_Length,Shape_Area
94,F070600060901_64,72.63567352,1,2021,105,0,,F070600060901_64,72.63567352,1,2021,2340.417177,293985.6967,Corn/Soybeans,CBCBBC,C3B3,0:6,3,3,0,28546,4758,131.000824,11.79868603,24.80894279,1802,0,11.79868603,24.80894279,1802,0,2340.417177,293985.6967
95,F070600060901_66,30.19459152,1,2021,105,0,,F070600060901_66,30.19459152,1,2021,2051.41178,122210.5918,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,11866,1978,130.9947662,11.79825878,24.80804443,749,0,11.79825878,24.80804443,749,0,2051.41178,122210.5918
96,F070600060901_67,30.49276733,1,2021,105,0,,F070600060901_67,30.49276733,1,2021,1577.987849,123417.7663,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,17015,2836,139.5002899,12.42854691,26.13334465,797,0,12.42854691,26.13334465,797,0,1577.987849,123417.7663
97,F070600060901_68,27.71533966,1,2021,105,0,,F070600060901_68,27.71533966,1,2021,1964.359806,112176.8177,Continuous Corn,CCCCCC,C6,5:6,6,6,5,26496,4416,159.3341522,14.16399097,29.78244019,825,0,14.16399097,29.78244019,825,0,1964.359806,112176.8177
98,F070600060901_69,33.05404663,1,2021,105,0,,F070600060901_69,33.05404663,1,2021,1574.619867,133785.0859,Continuous Corn,CCCCCC,C6,5:6,6,6,5,31600,5267,159.3350067,14.1640749,29.78261566,984,0,14.1640749,29.78261566,984,0,1574.619867,133785.0859
99,F070600060901_71,102.3096085,1,2021,105,0,,F070600060901_71,102.3096085,1,2021,2959.985572,414095.634,Continuous Corn,CCCCCC,C6,5:6,6,6,5,97808,16301,159.3333588,14.16391373,29.78227806,3047,0,14.16391373,29.78227806,3047,0,2959.985572,414095.634
100,F070600060901_72,90.78566742,1,2021,105,0,,F070600060901_72,90.78566742,1,2021,2429.106675,367455.9891,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,53745,8958,147.9996796,13.12366581,27.59496117,2505,0,13.12366581,27.59496117,2505,0,2429.106675,367455.9891
101,F070600060901_73,20.41191483,1,2021,105,0,,F070600060901_73,20.41191483,1,2021,1264.131845,82617.38493,Corn/Soybeans,BCCCCB,C4B2,3:6,4,4,3,12778,2130,156.5017242,13.89106274,29.20855713,596,0,13.89106274,29.20855713,596,0,1264.131845,82617.38493
102,F070600060901_74,94.74048615,1,2021,105,0,,F070600060901_74,94.74048615,1,2021,2906.22167,383464.466,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,56086,9348,147.9990234,13.12360954,27.59484291,2614,0,13.12360954,27.59484291,2614,0,2906.22167,383464.466
103,F070600060901_75,46.35235977,2,2021,105,0,,F070600060901_75,46.35235977,2,2021,3437.482987,187611.7648,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,112,0,1.149999976,2.418090105,112,0,3437.482987,187611.7648
104,F070600060901_76,45.69240952,2,2021,105,0,,F070600060901_76,45.69240952,2,2021,1857.957139,184939.8721,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,110,0,1.149999976,2.418090105,110,0,1857.957139,184939.8721
105,F070600060901_77,140.2045898,1,2021,105,0,,F070600060901_77,140.2045898,1,2021,4894.892023,567460.8925,Corn/Soybeans,CBCCCB,C4B2,2:6,4,4,2,83001,13834,147.9997864,13.12367439,27.59498024,3869,0,13.12367439,27.59498024,3869,0,4894.892023,567460.8925
106,F070600060901_78,76.45915985,1,2021,105,0,,F070600060901_78,76.45915985,1,2021,2791.200147,309464.3778,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30048,5008,130.9980316,11.79848862,24.8085289,1897,0,11.79848862,24.8085289,1897,0,2791.200147,309464.3778
107,F070600060901_79,17.43711662,1,2021,105,0,,F070600060901_79,17.43711662,1,2021,1209.171341,70575.87482,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,6853,1142,131.0040741,11.79891491,24.80942535,433,0,11.79891491,24.80942535,433,0,1209.171341,70575.87482
108,F070600060901_80,38.84568024,1,2021,105,0,,F070600060901_80,38.84568024,1,2021,1587.350791,157228.9815,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,15266,2544,130.9969788,11.79841423,24.8083725,964,0,11.79841423,24.8083725,964,0,1587.350791,157228.9815
109,F070600060901_82,83.86257935,1,2021,105,0,,F070600060901_82,83.86257935,1,2021,2355.843943,339432.7568,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,32958,5493,131.0000305,11.79862976,24.80882454,2081,0,11.79862976,24.80882454,2081,0,2355.843943,339432.7568
110,F070600060901_83,56.60614395,1,2021,105,0,,F070600060901_83,56.60614395,1,2021,2767.295435,229105.7797,Corn/Soybeans,CBCCCB,C4B2,2:6,4,4,2,33511,5585,148.0007172,13.1237545,27.59514809,1562,0,13.1237545,27.59514809,1562,0,2767.295435,229105.7797
111,F070600060901_84,46.74966812,1,2021,105,0,,F070600060901_84,46.74966812,1,2021,2473.512233,189212.9953,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,27676,4613,148.0010529,13.12378311,27.59520721,1290,0,13.12378311,27.59520721,1290,0,2473.512233,189212.9953
112,F070600060901_86,22.98788643,1,2021,105,0,,F070600060901_86,22.98788643,1,2021,1866.37117,93040.54756,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,9034,1506,130.9965363,11.79838371,24.80830765,570,0,11.79838371,24.80830765,570,0,1866.37117,93040.54756
113,F070600060901_87,16.10694504,1,2021,105,0,,F070600060901_87,16.10694504,1,2021,1121.745612,65190.54696,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,6330,1055,130.9993896,11.79858494,24.80873108,400,0,11.79858494,24.80873108,400,0,1121.745612,65190.54696
114,F070600060901_89,46.06201172,1,2021,105,0,,F070600060901_89,46.06201172,1,2021,1827.841056,186429.9515,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,18102,3017,130.9973145,11.79843807,24.80842209,1143,0,11.79843807,24.80842209,1143,0,1827.841056,186429.9515
115,F070600060901_90,17.53225136,1,2021,105,1,,F070600060901_90,17.53225136,1,2021,1172.235291,70959.24107,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,6890,1148,130.9966736,11.79839325,24.80832863,435,0,11.79839325,24.80832863,435,0,1172.235291,70959.24107
116,F070600060901_91,50.32538605,1,2021,105,0,,F070600060901_91,50.32538605,1,2021,1766.210505,203686.9715,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,19778,3296,131.000824,11.79868603,24.80894279,1249,0,11.79868603,24.80894279,1249,0,1766.210505,203686.9715
117,F070600060901_92,17.72328949,1,2021,105,0,,F070600060901_92,17.72328949,1,2021,1210.912645,71733.29378,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,6965,1161,130.9952393,11.79829216,24.80811501,440,0,11.79829216,24.80811501,440,0,1210.912645,71733.29378
118,F070600060901_93,99.57675934,1,2021,105,0,,F070600060901_93,99.57675934,1,2021,4076.401276,403028.7226,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,39134,6522,131.0011139,11.79870605,24.80898666,2470,0,11.79870605,24.80898666,2470,0,4076.401276,403028.7226
119,F070600060901_94,78.61703491,1,2021,105,0,,F070600060901_94,78.61703491,1,2021,2702.038814,318194.9433,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30896,5149,130.9979095,11.79848003,24.80850983,1950,0,11.79848003,24.80850983,1950,0,2702.038814,318194.9433
120,F070600060901_95,44.46598053,1,2021,105,0,,F070600060901_95,44.46598053,1,2021,1866.767116,179974.0828,Continuous Corn,CCCCCC,C6,5:6,6,6,5,42509,7085,159.331543,14.16373539,29.78190231,1324,0,14.16373539,29.78190231,1324,0,1866.767116,179974.0828
121,F070600060901_96,81.82077789,1,2021,105,0,,F070600060901_96,81.82077789,1,2021,2906.056666,331166.1078,Continuous Corn,CCCCCC,C6,5:6,6,6,5,78221,13037,159.3340149,14.16397762,29.78241158,2437,0,14.16397762,29.78241158,2437,0,2906.056666,331166.1078
122,F070600060901_97,24.47480011,1,2021,105,0,,F070600060901_97,24.47480011,1,2021,1521.845404,99061.29561,Corn/Perennial,CCGPPC,C3G1P2,1:6,4,3,1,12164,2027,124.2502518,11.34084415,23.84624481,584,0,11.34084415,23.84624481,584,0,1521.845404,99061.29561
123,F070600060901_98,26.06093979,1,2021,105,0,,F070600060901_98,26.06093979,1,2021,2169.920591,105481.0878,Corn/Perennial,PPGPCC,C2G1P3,1:6,3,2,1,9538,1590,121.996109,11.19577503,23.54121017,614,0,11.19577503,23.54121017,614,0,2169.920591,105481.0878
124,F070600060901_100,6.520228386,1,2021,105,1,,F070600060901_100,6.520228386,1,2021,914.4491271,26389.87703,Continuous Corn,CCCCCC,C6,5:6,6,6,5,6233,1039,159.3246918,14.16306496,29.78049278,194,0,14.16306496,29.78049278,194,0,914.4491271,26389.87703
125,F070600060901_101,27.39280319,1,2021,105,1,,F070600060901_101,27.39280319,1,2021,1411.340265,110869.5508,Continuous Corn,CCCCCC,C6,5:6,6,6,5,26188,4365,159.3362579,14.16419792,29.78287506,816,0,14.16419792,29.78287506,816,0,1411.340265,110869.5508
126,F070600060901_102,14.28512287,1,2021,105,1,,F070600060901_102,14.28512287,1,2021,1183.688787,57817.73396,Continuous Corn,CCCCCC,C6,5:6,6,6,5,13657,2276,159.3382568,14.16439342,29.78328514,425,0,14.16439342,29.78328514,425,0,1183.688787,57817.73396
127,F070600060901_104,81.1170578,1,2021,105,0,,F070600060901_104,81.1170578,1,2021,3004.918343,328319.9788,Continuous Corn,CCCCCC,C6,5:6,6,6,5,77548,12925,159.3335266,14.16392994,29.78231049,2416,0,14.16392994,29.78231049,2416,0,3004.918343,328319.9788
128,F070600060901_105,99.93151855,1,2021,105,0,,F070600060901_105,99.93151855,1,2021,2915.360354,404484.7238,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,39273,6546,130.9997101,11.79860687,24.80877686,2479,0,11.79860687,24.80877686,2479,0,2915.360354,404484.7238
129,F070600060901_106,73.55786133,1,2021,105,0,,F070600060901_106,73.55786133,1,2021,2805.533258,297746.7696,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,28908,4818,130.9989166,11.79855156,24.80866051,1825,0,11.79855156,24.80866051,1825,0,2805.533258,297746.7696
130,F070600060901_108,192.8447571,1,2021,105,0,,F070600060901_108,192.8447571,1,2021,3960.80172,780619.6314,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,75788,12631,131.0000153,11.79862881,24.80882263,4784,0,11.79862881,24.80882263,4784,0,3960.80172,780619.6314
131,F070600060901_109,38.16152573,1,2021,105,0,,F070600060901_109,38.16152573,1,2021,1572.911433,154467.8612,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,14997,2500,130.9958038,11.79833126,24.80819702,947,0,11.79833126,24.80819702,947,0,1572.911433,154467.8612
132,F070600060901_111,114.2448349,1,2021,105,0,,F070600060901_111,114.2448349,1,2021,3513.760572,462403.5798,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,44898,7483,130.9993591,11.79858208,24.80872536,2834,0,11.79858208,24.80872536,2834,0,3513.760572,462403.5798
133,F070600060901_112,86.6857605,1,2021,105,0,,F070600060901_112,86.6857605,1,2021,3803.017618,350868.2665,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,48371,8062,139.5009918,12.42860126,26.13345909,2265,0,12.42860126,26.13345909,2265,0,3803.017618,350868.2665
134,F070600060901_113,44.30587387,1,2021,105,0,,F070600060901_113,44.30587387,1,2021,1857.13426,179330.4029,Corn/Soybeans,BCCCCB,C4B2,3:6,4,4,3,27735,4622,156.4973145,13.89064407,29.20767593,1294,0,13.89064407,29.20767593,1294,0,1857.13426,179330.4029
135,F070600060901_115,158.4474487,1,2021,105,0,,F070600060901_115,158.4474487,1,2021,4567.995516,641316.7719,Corn/Soybeans,BBCBCB,C2B4,0:6,2,2,0,41513,6919,130.9992676,11.79857635,24.80871391,3931,0,11.79857635,24.80871391,3931,0,4567.995516,641316.7719
136,F070600060901_116,18.40544891,1,2021,105,0,,F070600060901_116,18.40544891,1,2021,1197.797365,74496.95105,Corn/Soybeans,BCCCCB,C4B2,3:6,4,4,3,11522,1920,156.5025635,13.89114189,29.20872307,538,0,13.89114189,29.20872307,538,0,1197.797365,74496.95105
137,F070600060901_118,78.88414001,1,2021,105,0,,F070600060901_118,78.88414001,1,2021,2616.609347,319285.0067,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31001,5167,130.9980316,11.79848862,24.8085289,1957,0,11.79848862,24.8085289,1957,0,2616.609347,319285.0067
138,F070600060901_120,151.3966827,1,2021,105,0,,F070600060901_120,151.3966827,1,2021,3956.828092,612789.2226,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,59499,9916,131.0002289,11.79864407,24.80885506,3756,0,11.79864407,24.80885506,3756,0,3956.828092,612789.2226
139,F070600060901_121,47.53595352,1,2021,105,0,,F070600060901_121,47.53595352,1,2021,2455.586641,192401.2967,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,26525,4421,139.4996796,12.42849922,26.13324356,1242,0,12.42849922,26.13324356,1242,0,2455.586641,192401.2967
140,F070600060901_122,80.34951782,2,2021,105,0,,F070600060901_122,80.34951782,2,2021,2418.937541,325213.0037,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,194,0,1.149999976,2.418090105,194,0,2418.937541,325213.0037
141,F070600060901_123,22.0788784,1,2021,105,0,,F070600060901_123,22.0788784,1,2021,1148.62508,89365.62764,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,8677,1446,131.0000153,11.79862881,24.80882263,548,0,11.79862881,24.80882263,548,0,1148.62508,89365.62764
142,F070600060901_125,131.202179,1,2021,105,0,,F070600060901_125,131.202179,1,2021,3678.379216,531042.6458,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,51562,8594,130.9988403,11.79854584,24.80864906,3255,0,11.79854584,24.80864906,3255,0,3678.379216,531042.6458
143,F070600060901_126,79.87631226,1,2021,105,0,,F070600060901_126,79.87631226,1,2021,2921.643955,323301.6366,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31391,5232,130.9983673,11.79851246,24.80857849,1982,0,11.79851246,24.80857849,1982,0,2921.643955,323301.6366
144,F070600060901_127,56.76413345,1,2021,105,0,,F070600060901_127,56.76413345,1,2021,2411.266335,229758.0296,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,31674,5279,139.498291,12.4283905,26.13301468,1483,0,12.4283905,26.13301468,1483,0,2411.266335,229758.0296
145,F070600060901_128,16.29816437,1,2021,105,0,,F070600060901_128,16.29816437,1,2021,1088.355979,65968.39117,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,9094,1516,139.4942322,12.42807484,26.13235092,426,0,12.42807484,26.13235092,426,0,1088.355979,65968.39117
146,F070600060901_129,72.27470398,1,2021,105,0,,F070600060901_129,72.27470398,1,2021,2373.926274,292538.5854,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,28404,4734,131.0001831,11.79864025,24.80884743,1793,0,11.79864025,24.80884743,1793,0,2373.926274,292538.5854
147,F070600060901_130,80.83779907,1,2021,105,0,,F070600060901_130,80.83779907,1,2021,2417.92799,327197.1406,Corn/Soybeans,CBCCBB,C3B3,1:6,3,3,1,34518,5753,142.3344116,12.65276051,26.60479546,2151,0,12.65276051,26.60479546,2151,0,2417.92799,327197.1406
148,F070600060901_131,150.6835022,1,2021,105,0,,F070600060901_131,150.6835022,1,2021,4176.520495,609902.6428,Corn/Soybeans,CBBCBB,C2B4,0:6,2,2,0,39479,6580,130.9997406,11.79860973,24.80878258,3738,0,11.79860973,24.80878258,3738,0,4176.520495,609902.6428
149,F070600060901_133,126.5504227,1,2021,105,0,,F070600060901_133,126.5504227,1,2021,3496.199526,512236.6902,Corn/Soybeans,CBCCCB,C4B2,2:6,4,4,2,74918,12486,148.0002899,13.12371826,27.59507179,3492,0,13.12371826,27.59507179,3492,0,3496.199526,512236.6902
150,F070600060901_134,53.42617035,1,2021,105,0,,F070600060901_134,53.42617035,1,2021,1875.064445,216255.5781,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,22813,3802,142.3334961,12.65268707,26.60464096,1421,0,12.65268707,26.60464096,1421,0,1875.064445,216255.5781
151,F070600060901_135,97.31467438,1,2021,105,0,,F070600060901_135,97.31467438,1,2021,3004.949414,393901.5769,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,54302,9050,139.5010529,12.42860603,26.13346863,2543,0,12.42860603,26.13346863,2543,0,3004.949414,393901.5769
152,F070600060901_136,52.79497528,1,2021,105,0,,F070600060901_136,52.79497528,1,2021,2005.939253,213691.7704,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,20748,3458,130.9973145,11.79843807,24.80842209,1310,0,11.79843807,24.80842209,1310,0,2005.939253,213691.7704
153,F070600060901_137,118.3976746,1,2021,105,0,,F070600060901_137,118.3976746,1,2021,3504.687465,479221.3723,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,46530,7755,130.9991913,11.79857063,24.80870056,2937,0,11.79857063,24.80870056,2937,0,3504.687465,479221.3723
154,F070600060901_138,151.0242004,1,2021,105,0,,F070600060901_138,151.0242004,1,2021,3125.74421,611283.4955,Corn/Soybeans,CCBCCC,C5B1,3:6,5,5,3,114325,19054,151.3995819,13.42149258,28.22119713,4262,0,13.42149258,28.22119713,4262,0,3125.74421,611283.4955
155,F070600060901_139,72.58556366,1,2021,105,0,,F070600060901_139,72.58556366,1,2021,2582.068596,293793.3606,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,28526,4754,130.9994202,11.79858685,24.80873489,1801,0,11.79858685,24.80873489,1801,0,2582.068596,293793.3606
156,F070600060901_140,166.8729401,1,2021,105,0,,F070600060901_140,166.8729401,1,2021,3283.406852,675427.6566,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,98789,16465,148.0003357,13.12372208,27.59507942,4605,0,13.12372208,27.59507942,4605,0,3283.406852,675427.6566
157,F070600060901_141,21.2889061,1,2021,105,0,,F070600060901_141,21.2889061,1,2021,1186.379402,86169.06521,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,8367,1394,131.0072021,11.79913521,24.80988884,528,0,11.79913521,24.80988884,528,0,1186.379402,86169.06521
158,F070600060901_142,27.24400902,1,2021,105,0,,F070600060901_142,27.24400902,1,2021,1349.936305,110272.5911,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,10707,1784,131.0012817,11.7987175,24.80900955,676,0,11.7987175,24.80900955,676,0,1349.936305,110272.5911
159,F070600060901_143,29.77467346,1,2021,105,0,,F070600060901_143,29.77467346,1,2021,1393.824432,120515.5827,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,11701,1950,130.9949951,11.79827499,24.80807877,739,0,11.79827499,24.80807877,739,0,1393.824432,120515.5827
160,F070600060901_144,21.57814217,1,2021,105,0,,F070600060901_144,21.57814217,1,2021,1233.850832,87339.43371,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,8480,1413,130.9967651,11.79839993,24.80834198,535,0,11.79839993,24.80834198,535,0,1233.850832,87339.43371
161,F070600060901_146,48.70734787,1,2021,105,0,,F070600060901_146,48.70734787,1,2021,1890.78313,197144.234,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,19142,3190,131.0000916,11.79863358,24.80883408,1208,0,11.79863358,24.80883408,1208,0,1890.78313,197144.234
162,F070600060901_147,72.58364105,1,2021,105,0,,F070600060901_147,72.58364105,1,2021,2571.421711,293785.4253,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,28525,4754,130.998291,11.79850674,24.80856705,1801,0,11.79850674,24.80856705,1801,0,2571.421711,293785.4253
163,F070600060901_148,19.69551849,1,2021,105,0,,F070600060901_148,19.69551849,1,2021,1280.866835,79718.8216,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,11660,1943,148.0032196,13.12397003,27.59560013,544,0,13.12397003,27.59560013,544,0,1280.866835,79718.8216
164,F070600060901_149,114.9369736,1,2021,105,0,,F070600060901_149,114.9369736,1,2021,3133.545309,465220.8532,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,45170,7528,130.9993286,11.79858017,24.80872154,2851,0,11.79858017,24.80872154,2851,0,3133.545309,465220.8532
165,F070600060901_150,112.5521393,1,2021,105,0,,F070600060901_150,112.5521393,1,2021,2732.07871,455570.186,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,44233,7372,131.0000305,11.79862976,24.80882454,2792,0,11.79862976,24.80882454,2792,0,2732.07871,455570.186
166,F070600060901_152,62.62800217,1,2021,105,0,,F070600060901_152,62.62800217,1,2021,2363.797434,253495.6691,Corn/Perennial,CCPPPP,C2P4,1:6,2,2,1,18538,3090,148.000885,13.12376881,27.5951786,1728,0,13.12376881,27.5951786,1728,0,2363.797434,253495.6691
167,F070600060901_153,56.20853043,1,2021,105,0,,F070600060901_153,56.20853043,1,2021,2814.927619,227512.5037,Corn/Perennial,CCCCPP,C4P2,3:6,4,4,3,35187,5864,156.5020447,13.89109325,29.20862198,1642,0,13.89109325,29.20862198,1642,0,2814.927619,227512.5037
168,F070600060901_154,77.97772217,1,2021,105,0,,F070600060901_154,77.97772217,1,2021,2377.889109,315623.6567,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30645,5108,130.9989471,11.79855347,24.80866432,1935,0,11.79855347,24.80866432,1935,0,2377.889109,315623.6567
169,F070600060901_155,75.95435333,1,2021,105,0,,F070600060901_155,75.95435333,1,2021,2398.535708,307434.0662,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,29850,4975,130.9997253,11.79860783,24.80877876,1884,0,11.79860783,24.80877876,1884,0,2398.535708,307434.0662
170,F070600060901_156,37.86398315,1,2021,105,0,,F070600060901_156,37.86398315,1,2021,1561.139582,153260.3574,Continuous Corn,CCCCCC,C6,5:6,6,6,5,36198,6033,159.3334808,14.16392517,29.78230095,1128,0,14.16392517,29.78230095,1128,0,1561.139582,153260.3574
171,F070600060901_157,146.1443481,1,2021,105,0,,F070600060901_157,146.1443481,1,2021,3289.580585,591540.2229,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,57435,9572,131.0006256,11.79867172,24.80891418,3626,0,11.79867172,24.80891418,3626,0,3289.580585,591540.2229
172,F070600060901_158,58.47111511,1,2021,105,0,,F070600060901_158,58.47111511,1,2021,2594.265413,236673.5263,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,22979,3830,130.9991608,11.79856873,24.80869675,1451,0,11.79856873,24.80869675,1451,0,2594.265413,236673.5263
173,F070600060901_159,36.24102783,1,2021,105,0,,F070600060901_159,36.24102783,1,2021,2924.991244,146693.3806,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,14243,2374,131.002533,11.79880619,24.80919647,899,0,11.79880619,24.80919647,899,0,2924.991244,146693.3806
174,F070600060901_161,20.7230835,1,2021,105,0,,F070600060901_161,20.7230835,1,2021,1512.526541,83880.25818,Corn/Perennial,PPPPCC,C2P4,1:6,2,2,1,6134,1022,147.9992065,13.1236248,27.59487534,572,0,13.1236248,27.59487534,572,0,1512.526541,83880.25818
175,F070600060901_162,60.09285736,1,2021,105,0,,F070600060901_162,60.09285736,1,2021,2027.569623,243236.006,Corn/Perennial,PPCCCC,C4P2,3:6,4,4,3,37618,6270,156.4994659,13.89084816,29.20810509,1755,0,13.89084816,29.20810509,1755,0,2027.569623,243236.006
176,F070600060901_163,80.54720306,1,2021,105,0,,F070600060901_163,80.54720306,1,2021,2465.612287,326029.534,Continuous Corn,CCCCCC,C6,5:6,6,6,5,77003,12834,159.3330688,14.16388512,29.78221703,2399,0,14.16388512,29.78221703,2399,0,2465.612287,326029.534
177,F070600060901_165,39.79879761,1,2021,105,0,,F070600060901_165,39.79879761,1,2021,1654.451043,161092.973,Corn/Perennial,CCCGPP,C3G1P2,2:6,4,3,2,21133,3522,132.7489929,11.92321205,25.07078362,998,0,11.92321205,25.07078362,998,0,1654.451043,161092.973
178,F070600060901_170,99.32260895,1,2021,105,0,,F070600060901_170,99.32260895,1,2021,2917.799699,402026.56,Corn/Soybeans,CCBCCC,C5B1,3:6,5,5,3,75187,12531,151.3995667,13.42149067,28.22119331,2803,0,13.42149067,28.22119331,2803,0,2917.799699,402026.56
179,F070600060901_172,95.71147156,1,2021,105,0,,F070600060901_172,95.71147156,1,2021,2561.059437,387411.9308,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,37615,6269,131.001358,11.79872322,24.809021,2375,0,11.79872322,24.809021,2375,0,2561.059437,387411.9308
180,F070600060901_173,41.32021332,1,2021,105,0,,F070600060901_173,41.32021332,1,2021,1694.576619,167252.4208,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,16239,2706,131.0012665,11.79871655,24.80900764,1025,0,11.79871655,24.80900764,1025,0,1694.576619,167252.4208
