OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,GHG_total
87,F070801010602_649,2308.573644,206247.0333,50.94301605,8456.541016,14780.60645,172.1873932,2007.154785,49.92415619,14.26404476,50.94301605,0.005761103,1263.86084,1150.113403,0.006299585,46.77218246,93544.36719,46.77218246,0.000178527,23237.14844,7.352788925,20.20422363,180.8027954,496.8155823,108,070801010602,64.1882019
88,F070801010602_732,2867.768381,127808.1069,31.56860161,5240.387695,5866.078125,106.7018738,1243.802856,30.93722916,8.839208603,31.56860161,0.003570067,662.935791,603.2715454,0.003304335,,,,,11106.46582,8.68661499,18.41039276,,,108,070801010602,39.77643585
89,F070801010602_742,10392.92163,821152.8971,202.8247681,33668.91016,52896.69922,685.5477295,7991.295898,198.76828,56.79093552,202.8247681,0.022937285,5031.818848,4578.955078,0.025080584,259.2983093,518596.5938,259.2983093,0.000989731,86565.60938,7.352968216,18.90510178,129.8462372,333.8456421,108,070801010602,255.5592194
90,F070801010602_772,1295.440718,89215.80628,22.03630447,3658.026611,4956.84668,74.48271179,868.2304077,21.59557915,6.170165062,22.03630447,0.002492067,546.7144165,497.5101318,0.002725042,31.30585861,62611.71484,31.30585861,0.000119493,8614.873047,7.352667332,17.31597519,116.8479919,275.1840515,108,070801010602,27.76574326
91,F070801010602_778,1997.834771,123844.4369,30.58957672,5077.869629,9174.426758,103.3927689,1205.22937,29.97778511,8.565081596,30.58957672,0.00345935,758.8795776,690.5804443,0.003782557,18.52642632,37052.85156,18.52642632,7.07146E-05,14252.29688,7.35304594,20.63814163,274.0879211,769.2955322,108,070801010602,38.54286575
92,F070801010602_781,2310.260726,202741.4062,50.07712555,8312.802734,14855.88086,169.2606812,1973.038696,49.07558441,14.021595,50.07712555,0.00566318,1242.36853,1130.55542,0.006192458,22.16645813,44332.91797,22.16645813,8.46084E-05,23168.68359,7.35284853,20.49318695,375.0171814,1045.213623,108,070801010602,63.09717941
93,F070801010604_12,2537.622616,269272.1225,66.51021576,11040.69629,18646.80469,224.8045349,2620.502441,65.18000793,18.62285995,66.51021576,0.007521585,1650.037476,1501.534058,0.008224442,52.84695816,105693.9141,52.84695816,0.000201715,29687.5,7.352944374,19.77144623,208.9182892,561.7636719,108,070801010604,83.8028717
94,F070801010604_14,2369.027608,225145.7117,55.61099243,9231.424805,15591.09766,187.9651489,2191.072998,54.49877167,15.5710783,55.61099243,0.006289001,1379.63562,1255.468384,0.006876652,42.6998024,85399.60938,42.6998024,0.000162983,24822.52344,7.352972507,19.77152443,216.1936188,581.326416,108,070801010604,70.06984711
95,F070801010604_57,2966.765839,519376.2678,128.2859344,21295.46484,32202.33594,433.6064453,5054.46582,125.7202148,35.92006302,128.2859344,0.014507749,3182.602783,2896.168457,0.015863355,118.5064011,237012.8125,118.5064011,0.000452334,53497.80078,7.352978706,18.47192383,179.6988525,451.4338379,108,070801010604,161.640274
96,F070801010604_98,1825.943593,197314.7748,48.73674774,8090.300293,13346.07227,164.7302094,1920.227905,47.76201248,13.64628983,48.73674774,0.005511598,1440.195435,1310.577881,0.007178506,25.24012566,50480.25391,25.24012566,9.63405E-05,21436.37305,6.173078537,16.35642815,320.5332947,849.2974243,108,070801010604,61.40830231
97,F070801010604_106,1893.927525,141218.3101,34.88092422,5790.233398,8528.385742,117.897522,1374.308472,34.18330383,9.766658783,34.88092422,0.003944654,865.3453979,787.4642944,0.004313225,32.82368851,65647.375,32.82368851,0.000125287,14318.61914,7.353010654,18.18319702,176.4040985,436.2282104,108,070801010604,43.94996262
98,F070801010604_117,1668.731522,169363.1494,41.83269882,6944.228027,10500.84473,141.394516,1648.208374,40.99604416,11.71315575,41.83269882,0.004730825,1037.82373,944.4196167,0.005172926,25.72774887,51455.49609,25.72774887,9.82017E-05,17445.07227,7.352905273,18.47173882,269.9119873,678.0644531,108,070801010604,52.709198
99,F070801010604_157,2224.428016,111335.9266,27.4999733,4564.995605,6723.744629,92.94991302,1083.498901,26.94997406,7.699992657,27.4999733,0.003109949,682.2479248,620.8455811,0.003400594,51.50392151,103007.8438,51.50392151,0.000196588,11288.74023,7.35286808,18.18284798,88.63394165,219.1821442,108,070801010604,34.64996719
100,F070801010604_164,3039.19735,317932.2073,78.52925873,13035.85742,20224.42383,265.428894,3094.052734,76.95867157,21.9881916,78.52925873,0.008880808,1948.200684,1772.862671,0.009710606,26.57905579,53158.10938,26.57905579,0.000101451,33260.28125,7.35299921,18.76077652,490.4559937,1251.371826,108,070801010604,98.94686127
101,F070801010604_166,1783.28839,197762.9481,48.84744644,8108.67627,12420.92773,165.1043701,1924.589355,47.87049866,13.67728519,48.84744644,0.005524117,1211.839478,1102.773926,0.006040289,13.68539906,27370.79688,13.68539906,5.22366E-05,20529.60352,7.352981567,18.6163311,592.5056763,1500.109985,108,070801010604,61.5477829
102,F070801010604_214,2118.764316,265247.5874,65.51615143,10875.68066,17727.35742,221.4445953,2581.336426,64.20582581,18.34452248,65.51615143,0.007409167,1625.361938,1479.079346,0.008101449,24.47640228,48952.80469,24.47640228,9.34254E-05,28603.03906,7.35300684,19.33840752,444.333313,1168.596558,108,070801010604,82.55034637
103,F070801010604_219,4149.248763,406608.057,100.4321899,16671.74414,27829.75391,339.4608154,3957.02832,98.42354584,28.12101364,100.4321899,0.011357793,2991.107666,2721.907959,0.014908869,93.90821838,187816.4375,93.90821838,0.000358444,44501.5,6.125021458,16.34937668,177.5323181,473.8829041,108,070801010604,126.5445557
104,F070801010604_221,2127.497129,203656.8969,50.30325317,8350.339844,12627.12207,170.0249939,1981.94812,49.29718781,14.08491135,50.30325317,0.005688753,1314.604858,1196.290405,0.006552513,32.05334854,64106.69531,32.05334854,0.000122346,20977.46094,6.980194569,17.53542519,260.5137939,654.4545898,108,070801010604,63.38209915
105,F070801010604_264,1107.481123,76045.80734,18.78331375,3118.030029,5266.089355,63.48760223,740.062561,18.40764809,5.259327888,18.78331375,0.002124189,490.8695679,446.6913147,0.002446689,7.080526829,14161.05371,7.080526829,2.70261E-05,8384.119141,6.980278969,18.76938057,440.3669434,1184.109497,108,070801010604,23.66697693
106,F070801010601_10,1778.107189,172657.7685,42.64646912,7079.313965,12929.55664,144.1450653,1680.270874,41.79354095,11.94101143,42.64646912,0.004822853,1058.005249,962.78479,0.005273519,20.75165176,41503.30078,20.75165176,7.92082E-05,20008.87109,7.352955818,20.7822876,341.1445923,964.2061768,108,070801010601,53.73455048
107,F070801010601_12,1694.651478,133828.3294,33.05559921,5487.229492,8836.421875,111.7279282,1302.390625,32.39448547,9.255567551,33.05559921,0.00373823,820.0691528,746.2629395,0.004087551,15.44931126,30898.62305,15.44931126,5.89694E-05,14323.65137,7.352943897,19.19384003,355.1763306,927.1384888,108,070801010601,41.65005493
108,F070801010601_13,1641.727635,97576.30822,24.10134888,4000.823975,6442.772949,81.46256256,949.5931396,23.61932182,6.7483778,24.10134888,0.002725601,629.8513794,573.1647339,0.003139429,40.26793289,80535.86719,40.26793289,0.000153701,10443.59668,6.980234146,18.22093391,99.35508728,259.3526917,108,070801010601,30.36769867
109,F070801010601_20,2554.7834,394028.1182,97.32494354,16155.94043,29506.97461,328.958313,3834.602783,95.37844849,27.25098419,97.32494354,0.011006396,2543.409668,2314.502686,0.012677363,91.66049194,183320.9844,91.66049194,0.000349864,45662.91406,6.980307579,19.72903824,176.2584991,498.1744385,108,070801010601,122.6294327
110,F070801010601_28,1967.941125,145215.1719,35.8681488,5954.112793,11108.36426,121.2343445,1413.205078,35.15078735,10.04308128,35.8681488,0.004056299,889.8449707,809.7589111,0.004435341,33.43747711,66874.95313,33.43747711,0.000127629,17062.47656,7.352944851,21.07105827,178.0670471,510.2800293,108,070801010601,45.19387054
111,F070801010601_58,2655.919397,298495.7167,73.72843933,12238.9209,20910.85938,249.2021179,2904.900391,72.2538681,20.64396286,73.72843933,0.008337888,1926.76709,1753.358032,0.009603772,96.78741455,193574.8281,96.78741455,0.000369433,33149.78125,6.980274677,18.90645218,126.4515762,342.500946,108,070801010601,92.89782715
112,F070801010601_72,1662.036669,163134.3479,40.29418564,6688.834961,9326.491211,136.1943512,1587.590942,39.48830032,11.28237152,40.29418564,0.004556836,999.6442871,909.6763306,0.004982624,23.19397736,46387.95313,23.19397736,8.85304E-05,16015.32617,7.352983475,17.60552216,288.3867188,690.4950562,108,070801010601,50.77067184
113,F070801010601_101,1688.970371,96339.68659,23.79590225,3950.119873,6748.995117,80.43015289,937.5585327,23.31998444,6.662852764,23.79590225,0.002691059,590.3460083,537.2148438,0.002942519,12.0945015,24189.00195,12.0945015,4.61642E-05,10699.11523,7.352961063,19.91589737,326.6046143,884.6264038,108,070801010601,29.98283768
114,F070801010601_165,2480.260867,150589.6093,37.19563293,6174.475098,9943.135742,125.7212372,1465.507935,36.45172119,10.4147768,37.19563293,0.004206423,922.7658081,839.7168579,0.004599431,,,,,16117.61133,7.353044033,19.19410324,,,108,070801010601,46.86649704
115,F070801010601_231,2019.465084,133166.7721,32.89219284,5460.104004,8471.056641,111.1756134,1295.952393,32.2343483,9.209814072,32.89219284,0.003719751,816.0415649,742.5978394,0.004067475,11.83579445,23671.58789,11.83579445,4.51767E-05,13931.16016,7.352706432,18.76003265,461.3212891,1177.036377,108,070801010601,41.44416046
116,F070801010601_356,2094.816372,220490.0934,54.46105194,9040.53418,16511.50586,184.0783539,2145.765381,53.37182999,15.24909496,54.46105194,0.006158955,1423.238281,1295.146851,0.007093985,42.47551346,84951.02344,42.47551346,0.000162127,25552.03906,6.980315685,19.72906685,212.8410797,601.5710449,108,070801010601,68.6209259
117,F070801010601_367,1955.227773,95636.61082,23.62224197,3921.292236,6083.672852,79.8431778,930.7163086,23.14979744,6.614227772,23.62224197,0.00267142,617.3080444,561.7503052,0.003076908,24.38049889,48760.99609,24.38049889,9.30593E-05,10004.96484,6.980489731,17.81034088,160.8372498,410.3675232,115,070801010601,29.76402473
118,F070801010601_368,1428.091708,97968.68212,24.19826508,4016.912109,6310.907227,81.79013824,953.4116211,23.71430016,6.775514126,24.19826508,0.002736562,600.3304443,546.3007202,0.002992285,32.28623199,64572.46094,32.28623199,0.000123235,10327.81934,7.352931976,18.90500832,124.4156342,319.8830872,115,070801010601,30.48981476
119,F070801010601_374,2189.174706,138206.7015,34.13705444,5666.750977,7901.362793,115.3832474,1345,33.45431519,9.558375359,34.13705444,0.003860531,846.9153442,770.6929932,0.004221363,99.36704254,198734.0781,99.36704254,0.00037928,13568.11328,7.352799416,17.60508156,57.02847672,136.5454102,108,070801010601,43.0126915
120,F070801010601_389,1874.024391,131971.172,32.59687805,5411.081543,7226.075684,110.1774445,1284.317017,31.94494057,9.12712574,32.59687805,0.003686354,721.1364746,656.2341919,0.003594431,29.89461327,59789.22656,29.89461327,0.000114106,12637.15723,8.245656013,19.25708389,181.0052338,422.7235413,108,070801010601,41.07206726
121,F070801010603_51,1256.935377,78705.29385,19.44020844,3227.074707,4436.255371,65.707901,765.9442139,19.05140495,5.443258286,19.44020844,0.002198477,517.2265015,470.6761169,0.002578062,12.33113766,24662.27539,12.33113766,4.70674E-05,7663.330078,6.856253147,16.2815361,261.7012939,621.461731,108,070801010603,24.49466324
122,F070801010603_153,3676.17958,293507.3052,72.49630737,12034.38672,16114.27148,245.0375214,2856.354492,71.04637909,20.29896545,72.49630737,0.008198547,1798.560181,1636.689819,0.008964739,135.2059479,270411.9063,135.2059479,0.000516075,28148.6582,7.352881908,17.1985302,89.00782013,208.190979,108,070801010603,91.34534454
123,F070801010603_203,2640.454037,228988.8376,56.5602417,9389,13644.59277,191.1736145,2228.473633,55.42903519,15.83686733,56.5602417,0.00639635,1403.19043,1276.90332,0.006994058,20.96193123,41923.86328,20.96193123,8.00108E-05,23033.59375,7.352945328,18.03863525,447.907196,1098.829712,108,070801010603,71.26589966
124,F070801010603_210,2352.614335,185279.3006,45.76398849,7596.822266,9846.580078,154.6822815,1803.101196,44.84870911,12.81391716,45.76398849,0.005175411,1135.374023,1033.190308,0.005659155,113.2837219,226567.4531,113.2837219,0.000432399,17443.40234,7.352781296,16.88304901,67.06014252,153.9797821,115,070801010603,57.66262817
125,F070801010603_231,1099.314621,66758.83174,16.48943138,2737.245605,2795.288818,55.73427963,649.6835938,16.15964317,4.617040634,16.48943138,0.001864776,409.0950317,372.2764893,0.002039092,,,,,5532.53418,7.352722168,14.86135769,,,108,070801010603,20.77668381
126,F070801010603_254,1336.410988,61124.89478,15.09784889,2506.24292,2903.920166,51.03072739,594.8552246,14.79589176,4.227397919,15.09784889,0.001707403,374.5839233,340.8713684,0.001867075,52.61224747,105224.4922,52.61224747,0.000200819,5410.163086,7.352459431,15.87156773,47.63611221,102.8308716,115,070801010603,19.02328873
127,F070801010605_5,1967.575254,128562.4455,31.75492477,5271.317383,6429.835938,107.3316422,1251.144043,31.11982536,8.891379356,31.75492477,0.003591138,702.5065308,639.2809448,0.003501571,13.82254696,27645.09375,13.82254696,5.27601E-05,11701.15332,8.245697975,18.30361748,381.3564453,846.5265503,108,070801010605,40.01120377
128,F070801010605_91,2095.456534,200886.3363,49.61892319,8236.741211,10028.97656,167.7119598,1954.985596,48.62654495,13.89329815,49.61892319,0.005611363,1230.971313,1120.183838,0.00613565,37.95487213,75909.74219,37.95487213,0.000144872,18265.71875,7.35302639,16.30600166,217.0140686,481.2483215,108,070801010605,62.51984406
129,F070801010605_108,1499.523375,93813.48321,23.17193031,3846.540527,4456.88916,78.32112122,912.9740601,22.70849228,6.488140583,23.17193031,0.002620494,574.8544312,523.1175537,0.002865303,11.60071468,23201.42773,11.60071468,4.42794E-05,8303.429688,7.35310936,15.87297058,331.5778809,715.7687988,108,070801010605,29.19663239
130,F070801010605_109,1066.178348,66787.54078,16.4965229,2738.422852,2581.375977,55.75824738,649.9630127,16.16659164,4.619026184,16.4965229,0.001865578,409.2362976,372.4050293,0.002039796,11.4219265,22843.85156,11.4219265,4.3597E-05,5319.798828,7.353345394,14.28498077,239.7514038,465.7532043,108,070801010605,20.78561783
131,F070801010605_115,3007.533427,293703.5718,72.54478455,12042.43457,18683.18359,245.2013702,2858.264404,71.09388733,20.31254005,72.54478455,0.008204029,2160.550781,1966.101196,0.010769043,55.72691727,111453.8359,55.72691727,0.000212707,30725.61719,6.125032902,15.62768841,216.0972748,551.3604126,108,070801010605,91.40642548
132,F070801010605_130,1280.589728,66691.59145,16.47282219,2734.488525,2255.45874,55.67813873,649.0291748,16.14336586,4.612390041,16.47282219,0.001862898,408.664917,371.8850708,0.002036948,47.44654465,94893.09375,47.44654465,0.000181101,4989.947266,7.353047371,13.4179821,57.63303757,105.1698761,108,070801010605,20.75575638
133,F070801010605_213,3690.360763,300824.8254,74.30373383,12334.41992,18651.72266,251.1466217,2927.567139,72.81765747,20.80504608,74.30373383,0.008402947,1843.406738,1677.500122,0.009188271,128.8256989,257651.3906,128.8256989,0.000491722,30986.14258,7.352858067,18.47161865,95.74502563,240.5276489,108,070801010605,93.62270355
134,F070801010605_319,1206.882688,66855.07358,16.51320267,2741.19165,5006.474609,55.81462479,650.6201782,16.18293953,4.623696804,16.51320267,0.001867464,409.6755981,372.8048096,0.002041986,6.906658649,13813.31738,6.906658649,2.63624E-05,7747.666016,7.352887154,20.78209686,396.8911438,1121.767578,108,070801010605,20.80663681
135,F070801010605_391,1597.363112,156283.4325,38.60200882,6407.933594,9815.71875,130.4747925,1520.919189,37.8299675,10.80856228,38.60200882,0.004365469,957.6643066,871.4745483,0.004773379,62.27084732,124541.6875,62.27084732,0.000237685,16223.65234,7.352978706,18.61632347,102.9042282,260.5336609,108,070801010605,48.63853073
136,F070801010605_392,3602.449264,618518.9165,152.7741699,25360.51172,39345.46094,516.376709,6019.302246,149.718689,42.77676773,152.7741699,0.017277103,3790.153809,3449.040039,0.018891633,191.7257385,383451.5,191.7257385,0.000731809,64705.97266,7.352919102,18.76057434,132.2749481,337.4923706,108,070801010605,192.4954529
137,F070801030202_9,2007.12293,214577.4124,53.0006218,8798.103516,12267.52148,179.1421051,2088.224609,51.94060898,14.84017372,53.0006218,0.005993796,1495.755493,1361.137451,0.007455439,64.50582886,129011.6563,64.50582886,0.000246216,21065.625,6.463787556,15.47648621,136.3923798,326.5693359,104,070801030202,66.78078461
138,F070801030202_23,2002.812352,255822.6318,63.18819046,10489.23926,12771.59668,213.5760803,2489.614746,61.92442703,17.69269371,63.18819046,0.0071459,1567.625732,1426.539429,0.00781367,55.45647812,110912.9531,55.45647812,0.000211675,23260.83594,7.352926254,16.3057785,189.143631,419.4430847,104,070801030202,79.61711884
139,F070801030202_156,7290.061711,1132154.376,279.6421204,46420.59375,82047.00781,945.1903687,11017.89941,274.0492859,78.29979706,279.6421204,0.031624496,6937.579102,6313.196777,0.03457965,125.5802689,251160.5469,125.5802689,0.000479335,128467.6016,7.352945805,20.34905624,369.6487732,1022.991943,108,070801030202,352.3490906
140,F070801030202_159,3163.258957,558106.3827,137.8522797,22883.47852,41794.05078,465.9407043,5431.379883,135.0952301,38.59863663,137.8522797,0.015589599,3419.936035,3112.141846,0.017046319,29.06703758,58134.07422,29.06703758,0.000110948,64677.53125,7.352967739,20.78232193,787.265564,2225.115967,108,070801030202,173.6938629
141,F070801030202_198,2779.553318,380975.2021,94.10087585,15620.74512,27915.96289,318.0609741,3707.574463,92.21885681,26.34824562,94.10087585,0.01064179,2334.523926,2124.416748,0.011636195,77.81987,155639.75,77.81987,0.000297035,43536.70703,7.352957249,20.4934864,200.7295227,559.454895,104,070801030202,118.5671005
142,F070801030202_218,3672.300707,584929.4505,144.4775696,23983.27734,42860.71484,488.334198,5692.416016,141.5880127,40.45372009,144.4775696,0.016338848,3584.328857,3261.739258,0.017865719,57.54650879,115093.0156,57.54650879,0.000219653,66843.99219,7.352910519,20.49335861,416.7633667,1161.564697,104,070801030202,182.0417328
